"Walpole","06/27/2013","122","3613.73","1752.00","5365.73"
"Abington","10/27/2013","0","6265.03","1152.06","7390.42"
"Acton","10/27/2013","0","7612.35","2.99","7612.84"
"Acushnet","10/27/2013","0","5032.45","1618.48","6625.83"
"Adams","10/27/2013","0","4524.96","2025.92","6525.78"
"Agawam","10/27/2013","0","3975.55","2093.67","6041.83"
"Alford","10/27/2013","0","5905.56","2712.87","8618.43"
"Amesbury","10/27/2013","0","16702.56","4578.94","21281.50"
"Amherst","10/27/2013","0","6756.79","593.76","7325.45"
"Andover","10/27/2013","0","18036.71","1906.56","19943.27"
"Aquinnah","10/27/2013","0","5643.97","0.00","5643.97"
"Arlington","10/27/2013","0","6905.35","921.15","7826.50"
"Ashburnham","10/27/2013","0","7315.36","1150.07","8465.43"
"Ashby","10/27/2013","0","8659.60","0.00","8659.60"
"Ashfield","10/27/2013","0","6075.00","1614.49","7664.39"
"Ashland","10/27/2013","0","4811.13","1849.99","6656.27"
"Athol","10/27/2013","0","5020.87","2087.68","7108.55"
"Attleboro","10/27/2013","0","4059.16","2327.56","6386.72"
"Auburn","10/27/2013","0","3488.34","2569.64","6057.98"
"Avon","10/27/2013","0","3627.87","717.40","4345.27"
"Ayer","10/27/2013","0","3748.77","1122.41","4846.08"
"Barnstable","10/27/2013","0","8699.21","0.00","8699.21"
"Barre","10/27/2013","0","3070.01","2771.14","5841.15"
"Becket","10/27/2013","0","3301.73","3477.62","6779.35"
"Bedford","10/27/2013","0","9821.56","209.72","10031.28"
"Belchertown","10/27/2013","0","4515.73","1657.29","6173.02"
"Bellingham","10/27/2013","0","7741.66","1849.99","9566.55"
"Belmont","10/27/2013","0","9838.77","2087.68","11926.45"
"Berkley","10/27/2013","0","6057.10","2327.56","8384.66"
"Berlin","10/27/2013","0","3771.39","2569.64","6341.03"
"Bernardston","10/27/2013","0","3636.48","247.53","3884.01"
"Beverly","10/27/2013","0","4795.35","469.87","5265.22"
"Billerica","10/27/2013","0","6922.23","0.00","6922.23"
"Blackstone","10/27/2013","0","7373.50","921.15","8294.65"
"Blandford","10/27/2013","0","4408.18","1150.07","5558.25"
"Bolton","10/27/2013","0","10010.76","0.00","10010.76"
"Boston","10/27/2013","0","8433.31","1614.49","10047.80"
"Bourne","10/27/2013","0","9231.71","1849.99","11081.70"
"Boxborough","10/27/2013","0","6500.43","2087.68","8563.01"
"Boxford","10/27/2013","0","4936.53","2327.56","7259.29"
"Boylston","10/27/2013","0","3753.55","2569.64","6323.19"
"Braintree","10/27/2013","0","4126.87","247.53","4374.40"
"Brewster","10/27/2013","0","4521.74","469.87","4991.61"
"Bridgewater","10/27/2013","0","5686.65","0.00","5686.65"
"Brimfield","10/27/2013","0","5851.21","2071.22","7897.33"
"Brockton","10/27/2013","0","6566.25","1951.66","8517.91"
"Brookfield","10/27/2013","0","7579.19","1043.48","8622.67"
