"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4235.24","2126.80","6362.04","0.00","0.00","0.00","0.00","103.24","4235.24","2126.80","6362.04","20:36:00","15.15","103.24","4033.56","9.95","0.00","0.00","0.00","0.00","43.33","6680.39","0.00","0.00","201.68","0.00","630.30","0.00","0.00","0.00","0.00","0.00","20:36:00","2126.80","6034.94","53.28","20:36:00","201.68","0.00","4235.24","2126.80","6362.04","265.07","180.00","85.07","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4697.55","1293.24","5990.79","0.00","0.00","0.00","0.00","102.64","4697.55","1293.24","5990.79","12:36:00","15.15","102.64","4473.85","14.95","0.00","0.00","0.00","0.00","30.89","6288.00","0.00","0.00","223.70","0.00","635.30","0.00","0.00","0.00","0.00","0.00","12:36:00","1293.24","5637.55","45.84","12:36:00","223.70","0.00","4697.55","1293.24","5990.79","251.37","199.65","51.72","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","100.00","34.27","75.27","34.62","(24.73)","0.00","(65.73)","0.00","2702.32","558.57","3260.89","0.00","0.00","0.00","0.00","103.44","2702.32","558.57","3260.89","5:24:00","15.15","35.81","2573.63","19.95","0.00","0.00","0.00","0.00","16.65","3434.68","0.00","0.00","128.69","0.00","631.08","(1071.31)","0.00","(1071.31)","0.00","0.00","15:36:00","1629.88","2788.45","36.60","15:36:00","128.69","0.00","2702.32","1629.88","4332.20","137.19","114.85","22.34","0.00","0.00","0.00","1071.31","1071.31","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","100.00","100.00","100.00","100.00","(5.01)","(17.09)","0.00","0.00","729.35","2122.43","2851.78","0.00","(150.36)","0.00","(150.36)","103.03","879.71","2122.43","3002.14","20:36:00","15.15","103.03","1513.88","24.95","0.00","0.00","0.00","0.00","15.31","3007.93","645.48","0.00","11.31","0.00","645.30","(150.36)","(150.36)","0.00","0.00","0.00","20:36:00","2122.43","2347.48","40.26","20:36:00","(634.17)","0.00","879.71","2122.43","3002.14","115.89","31.00","84.89","150.36","0.00","0.00","0.00","0.00","0:00:00","0.00","150.36","0.00","0.00","0.00","0.00","0.00"
"Agawam","13.54","100.00","36.19","100.00","(63.81)","(86.46)","0.00","0.00","450.71","1181.98","1632.69","0.00","0.00","0.00","0.00","101.89","450.71","1181.98","1632.69","11:36:00","15.15","101.89","2332.39","29.95","0.00","0.00","0.00","0.00","14.74","1743.82","0.00","0.00","21.46","0.00","650.30","(2878.20)","(2878.20)","0.00","0.00","0.00","11:36:00","1181.98","1078.37","44.69","11:36:00","21.46","0.00","3328.91","1181.98","4510.89","66.44","19.16","47.28","0.00","0.00","2878.20","0.00","2878.20","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","65.40","12.11","25.97","17.02","(76.06)","(42.41)","(87.89)","0.00","1108.80","663.58","1772.38","0.00","(150.36)","0.00","(150.36)","103.68","1259.16","663.58","1922.74","6:24:00","3.03","17.65","3158.94","0.00","0.00","0.00","0.00","0.00","11.51","1857.56","1265.40","0.00","0.00","0.00","106.04","(5632.18)","(816.46)","(4815.72)","0.00","0.00","37:36:00","3847.84","1748.49","11.51","37:36:00","(1265.40)","0.00","1925.26","5479.30","7404.56","73.67","47.13","26.54","150.36","0.00","666.10","4815.72","5481.82","31:12:00","0.00","150.36","0.00","0.00","0.00","0.00","0.00"
"Amesbury","100.00","75.32","91.21","81.20","(10.47)","2.72","(34.30)","0.00","5804.14","2053.96","7858.10","0.00","153.69","(536.58)","(382.89)","56.20","5650.45","2354.74","8005.19","41:54:00","2.02","39.81","3993.47","0.00","0.00","0.00","0.00","0.00","42.87","8229.83","0.00","2275.08","1656.98","0.00","132.08","(918.85)","153.69","(1072.54)","0.00","0.00","51:36:00","5401.58","8095.73","42.87","51:36:00","1656.98","(2275.08)","5650.45","3126.50","8776.95","328.86","246.68","82.18","536.58","153.69","0.00","771.76","771.76","9:42:00","0.00","0.00","536.58","0.00","0.00","153.69","0.00"
"Amherst","16.16","94.11","44.64","92.81","(58.16)","(83.84)","(13.54)","0.00","1103.18","3398.34","4501.52","0.00","0.00","(532.08)","(532.08)","63.67","1103.18","3699.06","4802.24","58:06:00","1.01","54.29","4836.02","0.00","0.00","0.00","0.00","0.00","37.54","4721.90","0.00","2542.02","52.53","0.00","133.06","(6256.86)","(5724.78)","(532.08)","0.00","0.00","62:36:00","6472.44","4587.83","37.54","62:36:00","52.53","(2542.02)","6827.96","3930.42","10758.38","182.84","46.89","135.95","532.08","0.00","5724.78","231.36","5956.14","4:30:00","0.00","0.00","532.08","0.00","0.00","0.00","0.00"
"Andover","53.89","92.88","84.15","93.34","(13.46)","(46.11)","(4.03)","0.00","1548.67","9550.50","11099.17","0.00","0.00","(401.04)","(401.04)","146.48","1548.67","9243.12","10791.79","63:06:00","0.00","141.28","2736.71","0.00","0.00","0.00","0.00","0.00","115.30","11662.32","0.00","0.00","73.75","2943.84","134.04","(1725.92)","(1324.88)","(401.04)","0.00","0.00","67:36:00","7007.70","11528.28","115.30","67:36:00","73.75","2943.84","2873.55","9951.54","12825.09","447.85","65.82","382.03","401.04","0.00","1324.88","708.42","2033.30","4:30:00","0.00","0.00","401.04","0.00","0.00","0.00","0.00"
"Aquinnah","100.00","8.67","30.10","12.17","(69.90)","0.00","(91.33)","0.00","3323.24","939.32","4262.56","0.00","0.00","0.00","0.00","102.10","3323.24","939.32","4262.56","9:12:00","0.00","12.42","3164.99","0.00","0.00","0.00","0.00","0.00","37.82","4479.19","0.00","0.00","158.25","0.00","135.07","(9898.68)","0.00","(9898.68)","0.00","0.00","75:36:00","7667.96","4344.12","37.82","75:36:00","158.25","0.00","3323.24","10838.00","14161.24","178.81","141.24","37.57","0.00","0.00","0.00","9898.68","9898.68","66:24:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
