"Transaction ID","Billed","Billed on Invoice Date","Billed on Invoice No.","Check Number","Classification","Description","Finalized","Posted to G/L","Record Count","Transaction Date","Transaction Type","Transaction Type (Short)","Value",
"1","1","","","","Open","bal - new bank","0","1","1","01/27/2013","Deposit","DEP","10.01"
"2","1","","","","Open","bal - new bank","0","1","1","01/27/2013","Deposit","DEP","20.02"
"3","1","02/27/2013","G:12639","","Open","Transferred payment","0","0","1","01/28/2013","Payment To Account","PAYT","185.01"
"4","1","02/27/2013","I:165","","Open","Transferred payment","0","0","1","01/28/2013","Payment To Account","PAYT","61.53"
"5","1","02/27/2013","G:12845","","Open","Transferred payment","0","0","1","01/28/2013","Payment To Account","PAYT","422.01"
"6","1","02/27/2013","G:12555","","Open","Abington - 1 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"7","1","02/27/2013","G:12556","","Open","Acton - 2 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"8","1","02/27/2013","G:12557","","Open","Acushnet - 3 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"9","1","02/27/2013","G:12558","","Open","Adams - 4 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"10","1","02/27/2013","G:12559","","Open","Agawam - 5 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"11","1","02/27/2013","G:12565","","Open","Arlington - 11 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"12","1","02/27/2013","G:12571","","Open","Attleboro - 17 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"13","1","02/27/2013","G:12577","","Open","Becket - 23 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"14","1","02/27/2013","G:12583","","Open","Berlin - 29 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"15","1","02/27/2013","G:12589","","Open","Bolton - 35 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"16","1","02/27/2013","G:12595","","Open","Braintree - 41 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"17","1","02/27/2013","G:12601","","Open","Brookline - 47 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"18","1","02/27/2013","G:12607","","Open","Carver - 53 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
"19","1","02/27/2013","G:12613","","Open","Cheshire - 59 - 1/28/2013","0","0","1","01/28/2013","Payment To Account","PAYT","25.01"
