"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Abington","4358.28","854.26","1569.54","0.00","2072.74","2285.54","0.00","715.28","0.00","0.00","6034.94","5927.82","7818.67","0","1.99","Finance charge for: Abington: Month: 6","Next Bill","1.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","101.06","","06/28/2013","2,910","Discover","0.000000","0:00:00","1150.07","763.85","1.99","1915.91","(107.12)","5073.56","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Acton","4561.63","967.80","967.80","0.00","2310.55","2251.08","0.00","0.00","0.00","0.00","5637.55","5529.43","8017.46","0","2.99","Finance charge for: Acton: Month: 6","Next Bill","2.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","102.06","","06/28/2013","2,911","Discover","0.000000","0:00:00","1614.49","895.61","2.99","2513.09","(108.12)","4561.63","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Acushnet","2679.33","0.00","0.00","0.00","2538.90","140.43","0.00","0.00","0.00","0.00","2788.45","2679.33","7099.32","0","3.99","Finance charge for: Acushnet: Month: 6","Next Bill","3.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","103.06","","06/28/2013","2,912","Discover","0.000000","0:00:00","3464.48","985.80","3.99","4454.27","(109.12)","2679.33","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Adams","677.93","1349.24","1559.43","0.00","396.25","132.65","0.00","359.22","0.00","0.00","2347.48","2237.36","6325.90","0","4.99","Finance charge for: Adams: Month: 6","Next Bill","4.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","104.06","","06/28/2013","2,913","Discover","0.000000","0:00:00","4108.61","0.00","4.99","4113.60","(110.12)","888.12","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Agawam","416.93","108.82","550.32","0.00","416.93","0.00","0.00","441.50","0.00","0.00","1078.37","967.25","6540.45","0","5.99","Finance charge for: Agawam: Month: 6","Next Bill","5.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","105.06","","06/28/2013","2,914","Discover","0.000000","0:00:00","4415.24","1177.03","5.99","5598.26","(111.12)","858.43","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Alford","1155.93","621.32","581.05","11.51","388.35","388.99","0.00","349.83","0.00","0.00","1748.49","1748.49","7133.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","106.04","","04/28/2013","1,742","Visa","0.000000","0:00:00","5282.50","127.37","0.00","5409.87","0.00","1127.17","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Amesbury","6050.18","2348.34","2028.36","17.19","2941.98","2013.81","300.56","491.04","0.00","0.00","8095.73","8095.73","13162.59","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","25.05","","06/27/2013","2,743","Unknown","0.000000","0:00:00","4527.06","539.80","0.00","5066.86","0.00","5747.39","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Amherst","1133.53","1038.86","3425.26","29.04","1479.76","357.82","347.14","1364.25","0.00","0.00","4587.83","4587.83","5994.51","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","25.04","","05/27/2013","1,878","Unknown","0.000000","0:00:00","717.40","689.28","0.00","1406.68","0.00","3548.97","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Andover","1614.49","1927.76","9714.46","90.27","1470.10","3056.54","1441.78","3523.04","0.00","0.00","11528.28","11419.22","13996.95","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","109.06","","06/28/2013","2,915","Discover","0.000000","0:00:00","469.87","2107.86","0.00","2577.73","(109.06)","9491.46","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Aquinnah","3447.36","18.37","866.84","29.92","1626.04","1832.87","0.00","866.84","0.00","0.00","4344.12","4344.12","5706.87","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","110.05","","05/28/2013","2,330","Master Card","0.000000","0:00:00","921.15","441.60","0.00","1362.75","0.00","4325.75","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Arlington","3927.32","778.42","1835.45","34.28","1862.96","2077.33","0.00","1078.34","0.00","0.00","5797.05","5797.05","7868.27","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","111.04","","04/28/2013","1,743","Visa","0.000000","0:00:00","2071.22","0.00","0.00","2071.22","0.00","5018.63","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","4415.24","888.86","2091.18","43.46","2102.30","2337.36","0.50","1220.86","0.00","0.00","6555.94","6549.88","8462.02","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","112.03","","03/28/2013","1,162","American Express","0.000000","0:00:00","1150.07","787.13","0.00","1937.20","(6.06)","5661.02","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","4897.20","1002.75","1255.66","9.61","2334.12","2571.22","0.47","253.91","0.00","0.00","6162.47","6162.47","8656.46","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","25.05","","06/27/2013","2,620","Unknown","0.000000","0:00:00","1614.49","879.50","0.00","2493.99","0.00","5159.72","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","2793.89","13.84","349.92","15.72","2547.53","246.36","0.89","350.91","0.00","0.00","3273.59","3159.53","7620.42","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","114.06","","06/28/2013","2,916","Discover","0.000000","0:00:00","3464.48","996.41","0.00","4460.89","(114.06)","3145.69","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","697.38","1219.86","2090.27","15.43","253.47","449.85","0.00","879.90","0.00","0.00","2803.08","2803.08","6740.75","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","115.05","","05/28/2013","2,331","Master Card","0.000000","0:00:00","3937.67","0.00","0.00","3937.67","0.00","1583.22","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","458.07","132.48","1134.38","6.23","458.07","0.00","0.00","1008.13","0.00","0.00","1598.68","1598.68","7203.88","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","15.94","","05/27/2013","1,997","Unknown","0.000000","0:00:00","4415.24","1189.96","0.00","5605.20","0.00","1466.20","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","921.15","239.01","541.35","12.75","5.06","923.59","0.00","307.59","0.00","0.00","1475.25","1475.25","6503.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","117.03","","03/28/2013","1,163","American Express","0.000000","0:00:00","4897.20","131.25","0.00","5028.45","0.00","1236.24","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","2071.22","361.68","1004.64","27.70","928.60","1152.89","2.51","657.88","0.00","0.00","3103.56","3103.56","6131.75","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","118.02","","02/28/2013","671","Cash","0.000000","0:00:00","2817.17","236.08","0.00","3053.25","0.00","2741.88","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","1150.07","651.78","2059.95","21.99","1156.41","9.43","2.95","1411.44","0.00","0.00","3351.07","3232.01","4296.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","119.06","","06/28/2013","2,917","Discover","0.000000","0:00:00","717.40","346.75","0.00","1064.15","(119.06)","2580.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","1614.49","458.62","2174.94","22.50","0.00","1625.70","3.71","1723.90","0.00","0.00","3811.93","3811.93","4934.34","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","10.77","","06/27/2013","2,622","Unknown","0.000000","0:00:00","469.87","652.54","0.00","1122.41","0.00","3353.31","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","3463.96","21.10","2912.11","40.67","1634.06","1849.47","0.00","2912.11","0.00","0.00","6422.80","6416.74","8722.59","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","121.04","","04/28/2013","1,745","Visa","0.000000","0:00:00","921.15","1384.70","0.00","2305.85","(6.06)","6395.64","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","1987.83","8.45","0.00","11.57","3.12","1987.83","0.00","0.00","0.00","0.00","1999.40","1999.40","5950.71","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","24.84","","04/27/2013","1,297","Unknown","0.000000","0:00:00","3921.21","30.10","0.00","3951.31","0.00","1990.95","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","2087.68","10.99","497.43","13.01","2089.70","0.00","0.00","497.43","0.00","0.00","2598.12","2598.12","6877.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","123.02","","02/28/2013","672","Cash","0.000000","0:00:00","3477.62","801.29","0.00","4278.91","0.00","2587.13","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","4896.29","21.95","136.41","34.69","2339.19","2568.73","0.00","137.52","0.00","0.00","5191.45","5067.39","9907.39","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","124.06","","06/28/2013","2,918","Discover","0.000000","0:00:00","1614.49","3250.57","0.00","4865.06","(124.06)","5045.44","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","2701.73","0.00","0.00","1.06","2570.70","132.09","0.00","0.00","0.00","0.00","2702.79","2702.79","6218.82","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","11.48","","06/27/2013","2,467","Unknown","0.000000","0:00:00","3464.48","65.12","0.00","3529.60","0.00","2702.79","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","703.36","12.35","2180.67","37.53","233.49","482.76","5.83","2187.13","0.00","0.00","2921.56","2921.56","9608.85","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","25.04","","05/27/2013","2,180","Unknown","0.000000","0:00:00","3937.67","2749.62","0.00","6687.29","0.00","2909.21","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","469.87","15.41","3140.15","34.86","478.66","0.00","5.06","3145.75","0.00","0.00","3644.88","3644.88","11955.61","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","4.16","","05/27/2013","2,263","Unknown","0.000000","0:00:00","4415.24","3895.49","0.00","8310.73","0.00","3629.47","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","907.42","9.83","1396.77","19.30","9.47","907.42","0.00","1396.77","0.00","0.00","2323.49","2323.49","8455.05","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","25.02","","04/27/2013","1,729","Unknown","0.000000","0:00:00","4897.20","1234.36","0.00","6131.56","0.00","2313.66","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","2056.26","12.23","686.09","20.24","929.16","1135.11","0.00","686.09","0.00","0.00","2891.65","2762.59","6317.88","0","29.99","Finance charge for: Berlin: Month: 6","Next Bill","29.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","06/27/2013","129.06","","06/28/2013","2,919","Discover","0.000000","0:00:00","2817.17","708.13","29.99","3555.29","(129.06)","2750.36","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
