"Abington","6062.80","0.00","0.00","1140.88","(5.22)","7198.46","7203.68"
"Acton","5798.94","1609.67","0.00","0.00","(4.75)","7403.86","7408.61"
"Acushnet","3001.96","1834.31","0.00","1593.63","(6.39)","6423.51","6429.90"
"Adams","1918.27","2239.35","159.11","2008.93","165.12","6490.78","6325.66"
"Agawam","1468.02","2297.30","0.00","2072.05","(6.82)","5830.55","5837.37"
"Alford","2531.51","2966.15","407.90","2737.95","408.71","9052.22","8643.51"
"Amesbury","12323.96","2309.16","2069.44","4638.76","2071.89","23413.21","21341.32"
"Amherst","5446.57","839.69","362.41","597.35","376.45","7622.47","7246.02"
"Andover","14956.38","1491.58","1479.64","1983.15","1518.52","21429.27","19910.75"
"Aquinnah","4703.91","916.51","23.55","23.97","23.29","5691.23","5667.94"
"Arlington","5702.71","1174.38","28.26","950.47","32.28","7888.10","7855.82"
"Ashburnham","7254.61","30.81","29.94","1181.14","34.92","8531.42","8496.50"
"Ashby","6866.91","1644.13","35.44","36.77","10.63","8593.88","8583.25"
"Ashfield","4068.28","1867.75","24.86","1615.19","31.13","7607.21","7576.08"
"Ashland","2711.45","2099.68","0.00","1865.57","15.32","6692.02","6676.70"
"Athol","2685.94","2314.38","20.55","2097.89","29.26","7148.02","7118.76"
"Attleboro","1476.70","2575.91","6.55","2344.80","26.32","6430.28","6403.96"
"Auburn","3103.82","252.12","14.28","14.81","14.40","3399.43","3385.03"
"Avon","3478.63","15.28","14.85","262.94","0.00","3771.70","3771.70"
"Ayer","3716.65","16.29","15.83","460.69","17.30","4226.76","4209.46"
"Barnstable","7734.08","954.51","10.62","36.94","35.90","8772.05","8736.15"
"Barre","1924.29","1133.16","12.56","934.19","16.46","4020.66","4004.20"
"Becket","3151.20","13.90","13.51","1164.09","18.35","4361.05","4342.70"
"Bedford","8008.23","1649.02","40.20","41.71","52.89","9792.05","9739.16"
"Belchertown","2635.03","1861.71","18.99","1648.55","0.22","6164.50","6164.28"
"Bellingham","5581.23","2111.92","48.51","1857.77","39.45","9638.88","9599.43"
"Belmont","7445.41","2378.08","15.28","2129.46","49.18","12017.41","11968.23"
"Berkley","3344.88","2559.31","24.79","2353.28","34.56","8316.82","8282.26"
"Berlin","3364.47","262.37","15.44","2585.66","25.59","6253.53","6227.94"
"Bernardston","3137.31","483.75","15.42","262.97","16.03","3915.48","3899.45"
"Beverly","4754.97","20.75","19.63","278.80","0.00","5074.15","5074.15"
"Billerica","5947.49","946.41","28.33","4.30","28.47","6955.00","6926.53"
"Blackstone","6062.99","1174.29","3.10","950.35","19.97","8210.70","8190.73"
"Blandford","4262.41","0.00","11.66","1157.68","22.32","5454.07","5431.75"
"Bolton","8328.86","1650.43","31.47","42.51","41.31","10094.58","10053.27"
"Boston","6529.58","1869.21","34.52","1650.30","41.44","10125.05","10083.61"
"Bourne","7076.20","2117.73","37.78","1889.19","20.59","11141.49","11120.90"
"Boxborough","3990.62","2345.09","26.60","2090.18","35.30","8487.79","8452.49"
"Boxford","2217.77","2579.65","0.00","2343.72","29.35","7170.49","7141.14"
"Boylston","3499.70","237.91","15.94","2585.58","26.05","6365.18","6339.13"
"Braintree","3624.12","485.86","16.89","265.06","18.05","4409.98","4391.93"
"Brewster","4484.19","19.04","18.51","489.07","8.47","5019.28","5010.81"
"Bridgewater","4579.06","941.20","23.27","13.04","0.00","5556.57","5556.57"
"Brimfield","5668.53","24.68","13.89","920.90","27.24","6655.24","6628.00"
"Brockton","6544.45","19.32","2.48","1177.95","31.83","7776.03","7744.20"
"Brookfield","5932.94","1615.23","31.02","32.19","31.28","7642.66","7611.38"
"Brookline","1532.73","1856.50","13.93","1628.94","20.68","5052.78","5032.10"
"Buckland","2125.96","2097.34","17.96","1868.63","25.72","6135.61","6109.89"
"Burlington","1881.42","2336.18","17.95","2106.30","0.95","6342.80","6341.85"
"Cambridge","1432.13","2576.36","17.09","2319.55","26.08","6371.21","6345.13"
"Canton","3172.87","261.65","0.00","2573.24","12.57","6020.33","6007.76"
"Carlisle","3631.53","460.21","16.82","253.87","17.93","4380.36","4362.43"
"Carver","4262.68","15.66","5.01","485.60","17.11","4786.06","4768.95"
"Charlemont","4548.86","932.03","23.16","24.03","22.72","5550.80","5528.08"
"Charlton","5789.26","25.24","1174.60","950.83","7.52","7947.45","7939.93"
"Chatham","7319.48","31.75","30.21","1156.32","35.09","8572.85","8537.76"
"Chelmsford","6962.36","29.57","1618.13","36.56","35.53","8682.15","8646.62"
"Chelsea","3982.23","0.00","1859.51","1639.97","31.40","7513.11","7481.71"
"Cheshire","2561.46","0.00","2096.89","1870.45","86.82","6615.62","6528.80"
"Chester","2717.94","12.22","2339.44","2170.20","17.63","7257.43","7239.80"
"Chesterfield","1414.12","6.69","2637.47","2333.68","1.16","6393.12","6391.96"
"Chicopee","3139.05","76.32","250.64","2559.26","24.76","6050.03","6025.27"
"Chilmark","3435.21","6.19","459.59","264.79","17.79","4183.57","4165.78"
"Clarksburg","4205.81","0.00","11.44","488.48","19.34","4725.07","4705.73"
"Clinton","4634.76","20.38","940.96","23.76","23.10","5642.96","5619.86"
"Cohasset","5681.54","24.83","1173.52","950.37","32.18","7862.44","7830.26"
"Colrain","7208.12","30.61","29.75","1180.94","9.61","8459.03","8449.42"
"Concord","6766.41","29.45","1643.11","11.45","35.42","8485.84","8450.42"
"Conway","4142.22","17.59","0.00","1624.16","10.95","5794.92","5783.97"
"Cummington","2765.78","0.00","2085.72","1858.76","47.57","6757.83","6710.26"
"Dalton","2593.37","11.01","2327.46","2128.61","29.02","7089.47","7060.45"
"Danvers","1562.62","0.00","2592.87","2345.21","26.72","6527.42","6500.70"
"Dartmouth","1930.62","28.92","256.29","2579.78","0.00","4795.61","4795.61"
"Dedham","2726.88","12.32","481.84","236.85","14.21","3472.10","3457.89"
"Deerfield","3456.34","15.42","0.00","474.51","16.22","3962.49","3946.27"
"Dennis","4806.39","0.00","936.98","24.39","23.70","5791.46","5767.76"
"Dighton","5813.24","24.69","1174.06","950.93","32.72","7995.64","7962.92"
