"BA-Absolute-Both","0.00","0.00","0.00","0.00","571.03","571.03","1.000000","0.00","0.00","0.00","0.00","2066.81","2066.81","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2637.84","2637.84","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","571.03","571.03","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2066.81","2066.81","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2637.84","2637.84","1.000000","0.00","0.00"
"BA-Absolute-Exp","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","2192.57","2192.57","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2764.21","2764.21","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2192.57","2192.57","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2764.21","2764.21","1.000000","0.00","0.00"
"BA-Absolute-NoSlips","0.00","0.00","0.00","0.00","3120.00","3120.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","3120.00","3120.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","3120.00","3120.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","3120.00","3120.00","1.000000","0.00","0.00"
"BA-Absolute-Time","0.00","0.00","0.00","0.00","1485.58","1485.58","1.000000","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","3556.80","3556.80","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","1485.58","1485.58","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","3556.80","3556.80","1.000000","0.00","0.00"
"BA-AdjExpense","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2873.15","2873.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2873.15","2873.15","1.000000","0.00","0.00"
"BA-AdjTask","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00"
"BA-AdjTK-Both","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00"
"BA-AdjTK-Exp","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2873.15","2873.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","571.64","571.64","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2873.15","2873.15","1.000000","0.00","0.00"
"BA-AdjTK-Time","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2071.22","2071.22","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2674.37","2674.37","1.000000","0.00","0.00"
"BA-AdjTot-Both","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2904.66","2904.66","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","603.15","603.15","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2301.51","2301.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","2904.66","2904.66","1.000000","0.00","0.00"
