"Abington","5280.72","05/27/2013","-289","05/27/2013","25.04","365.000","617-712 1712"
"Acton","4770.79","05/27/2013","-453","05/27/2013","25.04","201.000","617-735 1735"
"Acushnet","2896.55","05/27/2013","-274","05/27/2013","25.04","380.000","617-860 1860"
"Adams","1101.28","05/27/2013","-104","05/27/2013","25.04","550.000","617-778 1778"
"Agawam","1073.59","05/27/2013","-275","05/27/2013","56.56","379.000","617-855 1855"
"Alford","1127.17","05/27/2013","60","04/28/2013","106.04","714.000","617-773 1773"
"Amesbury","5747.39","05/27/2013","75","03/28/2013","107.03","729.000","617-668 1668"
"Amherst","3548.97","05/27/2013","75","05/27/2013","25.04","729.000","617-775 1775"
"Andover","9600.52","05/27/2013","75","04/27/2013","25.03","729.000","617-646 1646"
"Aquinnah","4435.80","05/27/2013","60","04/27/2013","25.02","714.000","617-870 1870"
"Arlington","5018.63","05/27/2013","-290","04/28/2013","111.04","364.000","617-807 1807"
"Ashburnham","5661.02","05/27/2013","75","03/28/2013","112.03","729.000","617-765 1765"
"Ashby","5164.77","05/27/2013","75","02/28/2013","113.02","729.000","617-767 1767"
"Ashfield","3259.75","05/27/2013","75","05/27/2013","25.04","729.000","617-765 1765"
"Ashland","1698.27","05/27/2013","-104","04/27/2013","25.03","550.000","617-846 1846"
"Athol","1466.20","05/27/2013","-275","05/27/2013","15.94","379.000","617-762 1762"
"Attleboro","1236.24","05/27/2013","60","03/28/2013","117.03","714.000","617-694 1694"
"Auburn","2741.88","05/27/2013","75","02/28/2013","118.02","729.000","617-778 1778"
"Avon","2699.29","05/27/2013","75","01/28/2013","119.01","729.000","617-888 1888"
"Ayer","3473.36","04/27/2013","-126","05/27/2013","14.27","558.000","617-871 1871"
"Barnstable","6395.64","05/27/2013","60","04/28/2013","121.04","714.000","617-638 1638"
"Barre","1996.00","05/27/2013","-461","04/27/2013","24.84","193.000","617-774 1774"
"Becket","2587.13","05/27/2013","-395","02/28/2013","123.02","259.000","617-765 1765"
"Bedford","5169.50","05/27/2013","-104","01/28/2013","124.01","550.000","617-729 1729"
"Belchertown","2827.84","05/27/2013","60","","0.00","714.000","617-761 1761"
"Bellingham","2909.21","05/27/2013","75","05/27/2013","25.04","729.000","617-719 1719"
"Belmont","3629.47","05/27/2013","-96","05/27/2013","4.16","558.000","617-859 1859"
"Berkley","2313.66","05/27/2013","60","04/27/2013","25.02","714.000","617-735 1735"
"Berlin","2879.42","05/27/2013","-290","04/27/2013","18.42","364.000","617-812 1812"
"Bernardston","2532.82","05/27/2013","75","","0.00","729.000","617-762 1762"
"Beverly","3358.96","05/27/2013","75","04/28/2013","131.04","729.000","617-668 1668"
"Billerica","5183.53","05/27/2013","60","05/27/2013","25.04","714.000","617-655 1655"
"Blackstone","5314.80","05/27/2013","75","04/27/2013","25.03","729.000","617-845 1845"
"Blandford","4377.73","05/27/2013","-426","04/27/2013","25.02","228.000","617-741 1741"
"Bolton","5488.52","05/27/2013","75","02/27/2013","25.01","729.000","617-738 1738"
"Boston","4158.54","05/27/2013","75","04/28/2013","136.04","729.000","617-630 1630"
"Bourne","3619.37","05/27/2013","75","03/28/2013","137.03","729.000","617-884 1884"
"Boxborough","2116.66","05/27/2013","75","05/27/2013","25.04","729.000","617-835 1835"
"Boxford","1714.96","05/27/2013","60","04/27/2013","25.03","714.000","617-685 1685"
"Boylston","3026.65","05/27/2013","-104","04/27/2013","21.34","550.000","617-785 1785"
"Braintree","2726.50","05/27/2013","75","04/28/2013","141.04","729.000","617-640 1640"
"Brewster","3467.65","05/27/2013","75","03/28/2013","142.03","729.000","617-803 1803"
"Bridgewater","4381.22","05/27/2013","60","02/28/2013","143.02","714.000","617-656 1656"
"Brimfield","5088.58","05/27/2013","75","05/27/2013","25.04","729.000","617-731 1731"
"Brockton","5837.20","05/27/2013","75","04/27/2013","25.03","729.000","617-821 1821"
"Brookfield","5101.03","05/27/2013","-104","04/28/2013","146.04","550.000","617-718 1718"
"Brookline","660.04","05/27/2013","75","03/28/2013","147.03","729.000","617-705 1705"
"Buckland","1140.26","05/27/2013","75","02/28/2013","148.02","729.000","617-779 1779"
"Burlington","780.58","05/27/2013","75","01/28/2013","149.01","729.000","617-799 1799"
"Cambridge","1375.50","04/27/2013","-312","05/27/2013","5.65","372.000","617-636 1636"
"Canton","2711.41","05/27/2013","75","04/28/2013","151.04","729.000","617-797 1797"
"Carlisle","2718.85","05/27/2013","-275","05/27/2013","11.71","379.000","617-780 1780"
"Carver","3422.51","05/27/2013","75","02/28/2013","153.02","729.000","617-790 1790"
"Charlemont","4373.21","05/27/2013","60","01/28/2013","154.01","714.000","617-765 1765"
"Charlton","5262.35","05/27/2013","75","","0.00","729.000","617-775 1775"
"Chatham","5682.04","05/27/2013","-96","05/27/2013","25.04","558.000","617-712 1712"
