"Abington","2861.27","0.002549","27:48:00","0.003168","2861.27","0.003277","27:48:00","0.004099","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003555","5084.21","0.003296","1261.79","0.005199","5338.42","9207.27","0.003167","27:48:00","0.003168","7945.48","0.003289","27:48:00","0.004099","1261.79","0.002565","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001919","20:48:00","0.002370","2154.40","0.002467","20:48:00","0.003067","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.004039","5948.77","0.003857","1261.79","0.005199","6246.22","9364.96","0.003221","20:48:00","0.002370","8103.17","0.003354","20:48:00","0.003067","1261.79","0.002565","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002297","24:48:00","0.002826","1506.45","0.001725","14:36:00","0.002153","1071.31","0.004298","10:12:00","0.005117","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003215","5738.62","0.003720","0.00","0.000000","6025.56","8316.38","0.002860","24:48:00","0.002826","7245.07","0.002999","14:36:00","0.002153","1071.31","0.002178","10:12:00","0.005117","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002836","30:48:00","0.003510","2122.43","0.002431","20:36:00","0.003037","1061.21","0.004258","10:12:00","0.005117","2122.43","1541.03","30:24:00","0:24:00","4252.66","0.002382","4252.66","0.002757","0.00","0.000000","4178.55","7436.30","0.002558","30:48:00","0.003510","6375.09","0.002639","20:36:00","0.003037","1061.21","0.002157","10:12:00","0.005117","6300.98","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.002061","22:48:00","0.002598","2313.74","0.002650","22:48:00","0.003362","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","5097.19","0.002855","4462.81","0.002893","634.38","0.002614","4685.95","7410.93","0.002549","22:48:00","0.002598","6776.55","0.002805","22:48:00","0.003362","634.38","0.001290","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","2378.18","0.002119","23:12:00","0.002644","786.05","0.000900","7:36:00","0.001121","1592.13","0.006388","15:36:00","0.007826","786.05","1160.55","22:36:00","0:36:00","5949.75","0.003333","5315.37","0.003446","634.38","0.002614","5067.15","8327.93","0.002864","23:12:00","0.002644","6101.42","0.002526","7:36:00","0.001121","2226.51","0.004526","15:36:00","0.007826","5853.20","1160.55","22:36:00","0:36:00"
"Amesbury","3363.23","0.002996","32:12:00","0.003669","2590.87","0.002967","24:45:00","0.003649","772.36","0.003099","7:27:00","0.003737","1421.44","1611.41","31:36:00","0:36:00","4465.80","0.002502","4465.80","0.002895","0.00","0.000000","5226.10","7829.03","0.002693","32:12:00","0.003669","7056.67","0.002921","24:45:00","0.003649","772.36","0.001570","7:27:00","0.003737","6647.54","1611.41","31:36:00","0:36:00"
"Amherst","4266.52","0.003801","41:12:00","0.004695","4034.59","0.004620","38:57:00","0.005743","231.93","0.000931","2:15:00","0.001129","2729.47","2061.45","40:36:00","0:36:00","2967.82","0.001662","1706.03","0.001106","1261.79","0.005199","1791.33","7234.34","0.002488","41:12:00","0.004695","5740.62","0.002376","38:57:00","0.005743","1493.72","0.003036","2:15:00","0.001129","4520.80","2061.45","40:36:00","0:36:00"
"Andover","4780.17","0.004259","46:12:00","0.005264","4545.96","0.005206","43:57:00","0.006480","234.21","0.000940","2:15:00","0.001129","6051.57","2311.57","45:36:00","0:36:00","3800.34","0.002129","1904.17","0.001234","1896.17","0.007812","1999.38","8580.51","0.002951","46:12:00","0.005264","6450.13","0.002670","43:57:00","0.006480","2130.38","0.004331","2:15:00","0.001129","8050.95","2311.57","45:36:00","0:36:00"
"Aquinnah","4998.92","0.004454","49:12:00","0.005606","1363.94","0.001562","13:24:00","0.001976","3634.98","0.014585","35:48:00","0.017960","1363.94","2460.73","48:36:00","0:36:00","4640.89","0.002600","4006.51","0.002597","634.38","0.002614","4206.84","9639.81","0.003315","49:12:00","0.005606","5370.45","0.002223","13:24:00","0.001976","4269.36","0.008679","35:48:00","0.017960","5570.78","2460.73","48:36:00","0:36:00"
"Arlington","3474.71","0.003096","33:48:00","0.003852","1871.62","0.002143","18:24:00","0.002713","1603.09","0.006432","15:24:00","0.007726","1871.62","1690.90","33:24:00","0:24:00","5489.45","0.003075","5489.45","0.003559","0.00","0.000000","5763.92","8964.16","0.003083","33:48:00","0.003852","7361.07","0.003047","18:24:00","0.002713","1603.09","0.003259","15:24:00","0.007726","7635.54","1690.90","33:24:00","0:24:00"
"Ashburnham","2875.32","0.002562","27:48:00","0.003168","2875.32","0.003293","27:48:00","0.004099","0.00","0.000000","0:00:00","0.000000","2875.32","1390.92","27:24:00","0:24:00","6346.00","0.003555","5084.21","0.003296","1261.79","0.005199","5338.42","9221.32","0.003171","27:48:00","0.003168","7959.53","0.003295","27:48:00","0.004099","1261.79","0.002565","0:00:00","0.000000","8213.74","1390.92","27:24:00","0:24:00"
"Ashby","2164.72","0.001929","20:48:00","0.002370","2164.72","0.002479","20:48:00","0.003067","0.00","0.000000","0:00:00","0.000000","2164.72","1040.83","20:24:00","0:24:00","7210.56","0.004039","5948.77","0.003857","1261.79","0.005199","6246.22","9375.28","0.003224","20:48:00","0.002370","8113.49","0.003359","20:48:00","0.003067","1261.79","0.002565","0:00:00","0.000000","8410.94","1040.83","20:24:00","0:24:00"
"Ashfield","2565.88","0.002286","24:48:00","0.002826","1513.85","0.001734","14:36:00","0.002153","1052.03","0.004221","10:12:00","0.005117","1513.85","1240.83","24:24:00","0:24:00","5738.62","0.003215","5738.62","0.003720","0.00","0.000000","6025.56","8304.50","0.002856","24:48:00","0.002826","7252.47","0.003002","14:36:00","0.002153","1052.03","0.002139","10:12:00","0.005117","7539.41","1240.83","24:24:00","0:24:00"
"Ashland","3152.22","0.002808","30:48:00","0.003510","2120.49","0.002428","20:36:00","0.003037","1031.73","0.004140","10:12:00","0.005117","2120.49","1540.67","30:24:00","0:24:00","4252.66","0.002382","4252.66","0.002757","0.00","0.000000","4465.29","7404.88","0.002547","30:48:00","0.003510","6373.15","0.002638","20:36:00","0.003037","1031.73","0.002097","10:12:00","0.005117","6585.78","1540.67","30:24:00","0:24:00"
"Athol","2346.64","0.002091","22:48:00","0.002598","2346.64","0.002687","22:48:00","0.003362","0.00","0.000000","0:00:00","0.000000","2346.64","1140.62","22:24:00","0:24:00","5097.19","0.002855","4462.81","0.002893","634.38","0.002614","4685.95","7443.83","0.002560","22:48:00","0.002598","6809.45","0.002819","22:48:00","0.003362","634.38","0.001290","0:00:00","0.000000","7032.59","1140.62","22:24:00","0:24:00"
"Attleboro","1331.16","0.001186","12:48:00","0.001459","784.28","0.000898","7:36:00","0.001121","546.88","0.002194","5:12:00","0.002609","784.28","640.49","12:24:00","0:24:00","5949.75","0.003333","5315.37","0.003446","634.38","0.002614","5581.15","7280.91","0.002504","12:48:00","0.001459","6099.65","0.002525","7:36:00","0.001121","1181.26","0.002401","5:12:00","0.002609","6365.43","640.49","12:24:00","0:24:00"
"Auburn","1848.22","0.001647","17:48:00","0.002028","1306.48","0.001496","12:36:00","0.001858","541.74","0.002174","5:12:00","0.002609","1306.48","890.66","17:24:00","0:24:00","4465.80","0.002502","4465.80","0.002895","0.00","0.000000","4689.10","6314.02","0.002172","17:48:00","0.002028","5772.28","0.002389","12:36:00","0.001858","541.74","0.001101","5:12:00","0.002609","5995.58","890.66","17:24:00","0:24:00"
"Avon","2556.12","0.002277","24:48:00","0.002826","2556.12","0.002927","24:48:00","0.003656","0.00","0.000000","0:00:00","0.000000","2556.12","1240.72","24:24:00","0:24:00","2967.82","0.001662","1706.03","0.001106","1261.79","0.005199","1791.33","5523.94","0.001900","24:48:00","0.002826","4262.15","0.001764","24:48:00","0.003656","1261.79","0.002565","0:00:00","0.000000","4347.45","1240.72","24:24:00","0:24:00"
"Ayer","2834.16","0.002525","27:48:00","0.003168","2834.16","0.003246","27:48:00","0.004099","0.00","0.000000","0:00:00","0.000000","2834.16","1390.48","27:24:00","0:24:00","3800.34","0.002129","1904.17","0.001234","1896.17","0.007812","1999.38","6634.50","0.002282","27:48:00","0.003168","4738.33","0.001961","27:48:00","0.004099","1896.17","0.003854","0:00:00","0.000000","4833.54","1390.48","27:24:00","0:24:00"
"Barnstable","9129.88","0.008134","28:48:00","0.003282","4247.93","0.004865","13:24:00","0.001976","4881.95","0.019588","15:24:00","0.007726","4247.93","1440.79","28:24:00","0:24:00","4640.89","0.002600","4006.51","0.002597","634.38","0.002614","4206.84","13770.77","0.004736","28:48:00","0.003282","8254.44","0.003417","13:24:00","0.001976","5516.33","0.011213","15:24:00","0.007726","8454.77","1440.79","28:24:00","0:24:00"
"Barre","135.86","0.000121","33:48:00","0.003852","73.96","0.000085","18:24:00","0.002713","61.90","0.000248","15:24:00","0.007726","73.96","1691.27","33:24:00","0:24:00","5489.45","0.003075","5489.45","0.003559","0.00","0.000000","5763.92","5625.31","0.001935","33:48:00","0.003852","5563.41","0.002303","18:24:00","0.002713","61.90","0.000126","15:24:00","0.007726","5837.88","1691.27","33:24:00","0:24:00"
"Becket","1390.85","0.001239","27:48:00","0.003168","1390.85","0.001593","27:48:00","0.004099","0.00","0.000000","0:00:00","0.000000","1390.85","1391.12","27:24:00","0:24:00","6346.00","0.003555","5084.21","0.003296","1261.79","0.005199","5338.42","7736.85","0.002661","27:48:00","0.003168","6475.06","0.002680","27:48:00","0.004099","1261.79","0.002565","0:00:00","0.000000","6729.27","1391.12","27:24:00","0:24:00"
"Bedford","3495.24","0.003114","20:48:00","0.002370","3495.24","0.004003","20:48:00","0.003067","0.00","0.000000","0:00:00","0.000000","3495.24","1040.71","20:24:00","0:24:00","7210.56","0.004039","5948.77","0.003857","1261.79","0.005199","6246.22","10705.80","0.003682","20:48:00","0.002370","9444.01","0.003909","20:48:00","0.003067","1261.79","0.002565","0:00:00","0.000000","9741.46","1040.71","20:24:00","0:24:00"
