"Abington","06/27/2013","0","6034.94","1913.92","7948.86"
"Acton","06/27/2013","0","5637.55","2510.10","8147.65"
"Acushnet","06/27/2013","0","2788.45","4450.28","7229.51"
"Adams","06/27/2013","0","2347.48","4108.61","6456.09"
"Agawam","06/27/2013","0","1078.37","5592.27","6670.64"
"Alford","06/27/2013","0","1748.49","5409.87","7158.36"
"Amesbury","06/27/2013","0","8095.73","5066.86","13162.59"
"Amherst","06/27/2013","0","4587.83","1406.68","5994.51"
"Andover","06/27/2013","0","11528.28","2577.73","14106.01"
"Aquinnah","06/27/2013","0","4344.12","1362.75","5706.87"
"Arlington","06/27/2013","0","5797.05","2071.22","7868.27"
"Ashburnham","06/27/2013","0","6555.94","1937.20","8493.14"
"Ashby","06/27/2013","0","6162.47","2493.99","8656.46"
"Ashfield","06/27/2013","0","3273.59","4460.89","7734.48"
"Ashland","06/27/2013","0","2803.08","3937.67","6740.75"
"Athol","06/27/2013","0","1598.68","5605.20","7203.88"
"Attleboro","06/27/2013","0","1475.25","5028.45","6503.70"
"Auburn","06/27/2013","0","3103.56","3053.25","6156.81"
"Avon","06/27/2013","0","3351.07","1064.15","4415.22"
"Ayer","06/27/2013","0","3811.93","1122.41","4934.34"
"Barnstable","06/27/2013","0","6422.80","2305.85","8728.65"
"Barre","06/27/2013","0","1999.40","3951.31","5950.71"
"Becket","06/27/2013","0","2598.12","4278.91","6877.03"
"Bedford","06/27/2013","0","5191.45","4865.06","10056.51"
"Belchertown","06/27/2013","0","2702.79","3529.60","6218.82"
"Bellingham","06/27/2013","0","2921.56","6687.29","9608.85"
"Belmont","06/27/2013","0","3644.88","8310.73","11955.61"
"Berkley","06/27/2013","0","2323.49","6131.56","8455.05"
"Berlin","06/27/2013","0","2891.65","3525.30","6416.95"
"Bernardston","06/27/2013","0","2443.96","1549.34","3993.30"
"Beverly","06/27/2013","0","3353.91","2796.50","6139.60"
"Billerica","06/27/2013","0","5205.54","1751.59","6957.13"
"Blackstone","06/27/2013","0","5335.31","3023.17","8358.48"
"Blandford","06/27/2013","0","4396.32","1248.41","5644.73"
"Bolton","06/27/2013","0","5376.20","4675.43","10051.63"
"Boston","06/27/2013","0","4176.20","5944.12","10120.32"
"Bourne","06/27/2013","0","3619.37","7503.93","11113.62"
"Boxborough","06/27/2013","0","2125.65","6545.41","8671.06"
"Boxford","06/27/2013","0","1722.24","5661.65","7383.89"
"Boylston","06/27/2013","0","2893.79","3537.14","6430.93"
"Braintree","06/27/2013","0","2738.08","1743.77","4481.85"
"Brewster","06/27/2013","0","3482.38","1607.84","5090.22"
"Bridgewater","06/27/2013","0","4381.22","1375.56","5750.34"
"Brimfield","06/27/2013","0","5110.19","2872.74","7982.93"
"Brockton","06/27/2013","0","5716.32","2873.11","8589.43"
"Brookfield","06/27/2013","0","5122.69","3579.51","8702.20"
"Brookline","06/27/2013","0","662.84","7077.70","7740.54"
"Buckland","06/27/2013","0","1145.10","5701.39","6846.49"
"Burlington","06/27/2013","0","775.53","6519.45","7273.22"
"Cambridge","06/27/2013","0","1225.45","5256.98","6468.24"
"Canton","06/27/2013","0","2722.92","3393.94","6116.86"
"Carlisle","06/27/2013","0","2730.40","1744.84","4475.24"
"Carver","06/27/2013","0","3433.98","1609.04","5043.02"
"Charlemont","06/27/2013","0","4391.78","1376.04","5767.82"
"Charlton","06/27/2013","0","5107.30","2873.56","7977.50"
"Chatham","06/27/2013","0","5706.17","2874.87","8581.04"
"Chelmsford","06/27/2013","0","5111.32","3581.49","8692.81"
"Chelsea","06/27/2013","0","3227.43","4509.12","7736.55"
"Cheshire","06/27/2013","0","1578.66","5232.81","6811.47"
"Chester","06/27/2013","0","1468.81","5836.80","7305.61"
"Chesterfield","06/27/2013","0","1225.48","5255.62","6461.25"
