"Abington","0.00","0.00","0.00","0.00","127.31","127.31","0.00"
"Acton","0.00","0.00","0.00","0.00","240.28","240.28","0.00"
"Acushnet","0.00","0.00","0.00","0.00","342.89","342.89","0.00"
"Adams","0.00","0.00","0.00","0.00","670.85","670.85","0.00"
"Agawam","0.00","0.00","0.00","0.00","441.39","441.39","0.00"
"Amesbury","0.00","0.00","0.00","0.00","299.41","299.41","0.00"
"Amherst","0.00","0.00","0.00","0.00","346.23","346.23","0.00"
"Andover","0.00","0.00","0.00","0.00","1436.69","1436.69","0.00"
"Arlington","0.00","0.00","0.00","0.00","1189.38","1189.38","0.00"
"Ashburnham","0.00","0.00","0.00","0.00","131.19","131.19","0.00"
"Ashby","0.00","0.00","0.00","0.00","235.97","235.97","0.00"
"Ashfield","0.00","0.00","0.00","0.00","346.58","346.58","0.00"
"Ashland","0.00","0.00","0.00","0.00","652.22","652.22","0.00"
"Athol","0.00","0.00","0.00","0.00","446.23","446.23","0.00"
"Auburn","0.00","0.00","0.00","0.00","772.62","772.62","0.00"
"Avon","0.00","0.00","0.00","0.00","888.53","888.53","0.00"
"Ayer","0.00","0.00","0.00","0.00","968.28","968.28","0.00"
"Barre","0.00","0.00","0.00","0.00","46.82","46.82","0.00"
"Becket","0.00","0.00","0.00","0.00","62.44","62.44","0.00"
"Bedford","0.00","0.00","0.00","0.00","384.48","384.48","0.00"
"Bellingham","0.00","0.00","0.00","0.00","1522.11","1522.11","0.00"
"Belmont","0.00","0.00","0.00","0.00","1319.44","1319.44","0.00"
"Berlin","0.00","0.00","0.00","0.00","944.16","944.16","0.00"
"Bernardston","0.00","0.00","0.00","0.00","725.73","725.73","0.00"
"Beverly","0.00","0.00","0.00","0.00","1337.81","1337.81","0.00"
"Blackstone","0.00","0.00","0.00","0.00","1480.81","1480.81","0.00"
"Blandford","0.00","0.00","0.00","0.00","7.66","7.66","0.00"
"Bolton","0.00","0.00","0.00","0.00","387.02","387.02","0.00"
"Boston","0.00","0.00","0.00","0.00","862.48","862.48","0.00"
"Bourne","0.00","0.00","0.00","0.00","1974.18","1974.18","0.00"
"Boxborough","0.00","0.00","0.00","0.00","721.51","721.51","0.00"
"Boylston","0.00","0.00","0.00","0.00","959.96","959.96","0.00"
"Braintree","0.00","0.00","0.00","0.00","921.11","921.11","0.00"
"Brewster","0.00","0.00","0.00","0.00","1043.10","1043.10","0.00"
"Brimfield","0.00","0.00","0.00","0.00","1293.40","1293.40","0.00"
"Brockton","0.00","0.00","0.00","0.00","126.11","126.11","0.00"
"Brookfield","0.00","0.00","0.00","0.00","233.51","233.51","0.00"
"Brookline","0.00","0.00","0.00","0.00","343.01","343.01","0.00"
"Buckland","0.00","0.00","0.00","0.00","684.01","684.01","0.00"
"Burlington","0.00","0.00","0.00","0.00","454.67","454.67","0.00"
"Canton","0.00","0.00","0.00","0.00","802.04","802.04","0.00"
"Carlisle","0.00","0.00","0.00","0.00","922.04","922.04","0.00"
"Carver","0.00","0.00","0.00","0.00","1044.16","1044.16","0.00"
"Charlton","0.00","0.00","0.00","0.00","1294.68","1294.68","0.00"
"Chatham","0.00","0.00","0.00","0.00","126.25","126.25","0.00"
"Chelmsford","0.00","0.00","0.00","0.00","233.76","233.76","0.00"
"Chelsea","0.00","0.00","0.00","0.00","343.39","343.39","0.00"
"Cheshire","0.00","0.00","0.00","0.00","684.72","684.72","0.00"
"Chester","0.00","0.00","0.00","0.00","455.15","455.15","0.00"
"Chicopee","0.00","0.00","0.00","0.00","786.39","786.39","0.00"
"Chilmark","0.00","0.00","0.00","0.00","878.64","878.64","0.00"
"Clarksburg","0.00","0.00","0.00","0.00","995.46","995.46","0.00"
"Cohasset","0.00","0.00","0.00","0.00","1188.79","1188.79","0.00"
"Colrain","0.00","0.00","0.00","0.00","131.12","131.12","0.00"
"Concord","0.00","0.00","0.00","0.00","235.85","235.85","0.00"
"Conway","0.00","0.00","0.00","0.00","346.41","346.41","0.00"
"Cummington","0.00","0.00","0.00","0.00","651.89","651.89","0.00"
"Dalton","0.00","0.00","0.00","0.00","446.01","446.01","0.00"
"Dartmouth","0.00","0.00","0.00","0.00","772.24","772.24","0.00"
"Dedham","0.00","0.00","0.00","0.00","888.11","888.11","0.00"
"Dighton","0.00","0.00","0.00","0.00","1225.02","1225.02","0.00"
"Douglas","0.00","0.00","0.00","0.00","128.77","128.77","0.00"
"Dover","0.00","0.00","0.00","0.00","238.39","238.39","0.00"
"Dracut","0.00","0.00","0.00","0.00","336.79","336.79","0.00"
"Dudley","0.00","0.00","0.00","0.00","1005.95","1005.95","0.00"
"Dunstable","0.00","0.00","0.00","0.00","843.11","843.11","0.00"
"East.Bridgewater","0.00","0.00","0.00","0.00","2089.45","2089.45","0.00"
"East.Brookfield","0.00","0.00","0.00","0.00","1126.12","1126.12","0.00"
"East.Longmeadow","0.00","0.00","0.00","0.00","134.52","134.52","0.00"
"Easthampton","0.00","0.00","0.00","0.00","140.71","140.71","0.00"
"Easton","0.00","0.00","0.00","0.00","349.55","349.55","0.00"
"Edgartown","0.00","0.00","0.00","0.00","707.22","707.22","0.00"
"Egremont","0.00","0.00","0.00","0.00","249.96","249.96","0.00"
"Erving","0.00","0.00","0.00","0.00","600.43","600.43","0.00"
"Essex","0.00","0.00","0.00","0.00","952.80","952.80","0.00"
"Fairhaven","0.00","0.00","0.00","0.00","2502.12","2502.12","0.00"
"Fall River","0.00","0.00","0.00","0.00","2858.24","2858.24","0.00"
"Falmouth","0.00","0.00","0.00","0.00","2967.70","2967.70","0.00"
"Florida","0.00","0.00","0.00","0.00","794.28","794.28","0.00"
"Framingham","0.00","0.00","0.00","0.00","233.40","233.40","0.00"
"Franklin","0.00","0.00","0.00","0.00","342.85","342.85","0.00"
