"Abington","2861.27","0.002468","27:48:00","0.003043","2861.27","0.003200","27:48:00","0.003981","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003489","5084.21","0.003257","1261.79","0.004893","5338.42","9207.27","0.003091","27:48:00","0.003043","7945.48","0.003236","27:48:00","0.003981","1261.79","0.002411","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001858","20:48:00","0.002277","2154.40","0.002409","20:48:00","0.002978","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.003964","5948.77","0.003811","1261.79","0.004893","6246.22","9364.96","0.003144","20:48:00","0.002277","8103.17","0.003300","20:48:00","0.002978","1261.79","0.002411","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002223","24:48:00","0.002715","1506.45","0.001685","14:36:00","0.002091","1071.31","0.004037","10:12:00","0.004739","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003155","5738.62","0.003676","0.00","0.000000","6025.56","8316.38","0.002792","24:48:00","0.002715","7245.07","0.002951","14:36:00","0.002091","1071.31","0.002047","10:12:00","0.004739","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002746","30:48:00","0.003371","2122.43","0.002374","20:36:00","0.002950","1061.21","0.003999","10:12:00","0.004739","2122.43","1541.03","30:24:00","0:24:00","7686.66","0.004226","7686.66","0.004924","0.00","0.000000","5490.31","10870.30","0.003650","30:48:00","0.003371","9809.09","0.003995","20:36:00","0.002950","1061.21","0.002028","10:12:00","0.004739","7612.74","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.001995","22:48:00","0.002496","2313.74","0.002588","22:48:00","0.003265","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","10172.23","0.005592","4462.81","0.002859","5709.42","0.022140","4685.95","12485.97","0.004192","22:48:00","0.002496","6776.55","0.002760","22:48:00","0.003265","5709.42","0.010911","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","7154.57","0.006170","70:00:00","0.007662","786.05","0.000879","7:36:00","0.001088","6368.52","0.023996","62:24:00","0.028994","786.05","3501.45","68:30:00","1:30:00","12681.91","0.006972","12047.53","0.007718","634.38","0.002460","8023.95","19836.48","0.006660","70:00:00","0.007662","12833.58","0.005227","7:36:00","0.001088","7002.90","0.013383","62:24:00","0.028994","8810.00","3501.45","68:30:00","1:30:00"
"Amesbury","10171.73","0.008772","97:00:00","0.010618","8690.17","0.009719","82:48:00","0.011856","1481.56","0.005582","14:12:00","0.006598","4012.45","4854.65","95:30:00","1:30:00","12871.00","0.007076","12871.00","0.008245","0.00","0.000000","18347.54","23042.73","0.007736","97:00:00","0.010618","21561.17","0.008782","82:48:00","0.011856","1481.56","0.002831","14:12:00","0.006598","22359.99","4854.65","95:30:00","1:30:00"
"Amherst","11873.86","0.010240","115:00:00","0.012588","10946.14","0.012242","106:00:00","0.015178","927.72","0.003496","9:00:00","0.004182","5725.66","5753.70","113:30:00","1:30:00","13062.14","0.007181","1706.03","0.001093","11356.11","0.044037","1791.33","24936.00","0.008372","115:00:00","0.012588","12652.17","0.005153","106:00:00","0.015178","12283.83","0.023475","9:00:00","0.004182","7516.99","5753.70","113:30:00","1:30:00"
"Andover","13398.84","0.011555","129:00:00","0.014120","12462.00","0.013938","120:00:00","0.017183","936.84","0.003530","9:00:00","0.004182","18484.44","6454.90","127:30:00","1:30:00","3800.34","0.002089","1904.17","0.001220","1896.17","0.007353","1999.38","17199.18","0.005775","129:00:00","0.014120","14366.17","0.005851","120:00:00","0.017183","2833.01","0.005414","9:00:00","0.004182","20483.82","6454.90","127:30:00","1:30:00"
"Aquinnah","14279.90","0.012315","141:00:00","0.015434","1363.94","0.001525","13:24:00","0.001919","12915.96","0.048667","127:36:00","0.059288","1363.94","7051.63","139:30:00","1:30:00","4640.89","0.002551","4006.51","0.002567","634.38","0.002460","4206.84","18920.79","0.006353","141:00:00","0.015434","5370.45","0.002187","13:24:00","0.001919","13550.34","0.025895","127:36:00","0.059288","5570.78","7051.63","139:30:00","1:30:00"
