"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","1298.52","1298.52","0.00","0.00","0.00","0.00","104.72","0.00","1298.52","1298.52","12:24:00","1.01","104.72","0.00","1.99","0.00","0.00","0.00","0.00","0.11","1352.56","0.00","0.00","0.00","0.00","126.02","0.00","0.00","0.00","0.00","0.00","12:24:00","1298.52","1225.53","2.10","12:24:00","0.00","0.00","0.00","1298.52","1298.52","51.94","0.00","51.94","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","354.66","354.66","0.00","0.00","0.00","0.00","104.31","0.00","354.66","354.66","3:24:00","1.01","104.31","0.00","2.99","0.00","0.00","0.00","0.00","0.58","372.41","0.00","0.00","0.00","0.00","127.02","0.00","0.00","0.00","0.00","0.00","3:24:00","354.66","244.38","3.57","3:24:00","0.00","0.00","0.00","354.66","354.66","14.18","0.00","14.18","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","558.57","558.57","0.00","0.00","0.00","0.00","103.44","0.00","558.57","558.57","5:24:00","1.01","103.44","0.00","3.99","0.00","0.00","0.00","0.00","1.01","585.91","0.00","0.00","0.00","0.00","128.02","0.00","0.00","0.00","0.00","0.00","5:24:00","558.57","456.88","5.00","5:24:00","0.00","0.00","0.00","558.57","558.57","22.34","0.00","22.34","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","968.38","968.38","0.00","0.00","0.00","0.00","103.02","0.00","968.38","968.38","9:24:00","1.01","103.02","0.00","4.99","0.00","0.00","0.00","0.00","2.40","1014.50","0.00","0.00","0.00","0.00","129.02","0.00","0.00","0.00","0.00","0.00","9:24:00","968.38","884.47","7.39","9:24:00","0.00","0.00","0.00","968.38","968.38","38.73","0.00","38.73","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Agawam","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","1057.12","1057.12","0.00","0.00","0.00","0.00","101.65","0.00","1057.12","1057.12","10:24:00","1.01","101.65","0.00","5.99","0.00","0.00","0.00","0.00","1.42","1106.82","0.00","0.00","0.00","0.00","130.02","0.00","0.00","0.00","0.00","0.00","10:24:00","1057.12","975.79","7.41","10:24:00","0.00","0.00","0.00","1057.12","1057.12","42.29","0.00","42.29","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","0.00","21.56","21.56","28.77","(78.44)","0.00","(78.44)","0.00","0.00","441.25","441.25","0.00","0.00","0.00","0.00","105.06","0.00","441.25","441.25","4:12:00","0.00","30.22","0.00","0.00","0.00","0.00","0.00","0.00","0.00","458.90","0.00","0.00","0.00","0.00","0.00","(1605.24)","0.00","(1605.24)","0.00","0.00","14:36:00","1502.67","458.90","0.00","14:36:00","0.00","0.00","0.00","2046.49","2046.49","17.65","0.00","17.65","0.00","0.00","0.00","1605.24","1605.24","10:24:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Amesbury","0.00","52.38","52.38","65.82","(55.39)","0.00","(55.39)","0.00","0.00","575.78","575.78","0.00","0.00","(178.86)","(178.86)","52.41","0.00","676.04","676.04","12:54:00","0.00","29.38","0.00","0.00","0.00","0.00","0.00","0.00","1.27","600.09","0.00","758.36","0.00","0.00","0.00","(714.82)","0.00","(714.82)","0.00","0.00","19:36:00","2048.96","600.09","1.27","19:36:00","0.00","(758.36)","0.00","1290.60","1290.60","23.04","0.00","23.04","178.86","0.00","0.00","614.56","614.56","6:42:00","0.00","0.00","178.86","0.00","0.00","0.00","0.00"
"Amherst","0.00","95.16","95.16","93.64","(11.14)","0.00","(11.14)","0.00","0.00","1415.20","1415.20","0.00","0.00","(177.36)","(177.36)","68.57","0.00","1515.44","1515.44","22:06:00","1.01","59.97","0.00","0.00","0.00","0.00","0.00","0.00","1.47","1473.28","0.00","847.34","0.00","0.00","0.00","(177.36)","0.00","(177.36)","0.00","0.00","23:36:00","2439.90","1472.27","1.47","23:36:00","0.00","(847.34)","0.00","1592.56","1592.56","56.61","0.00","56.61","177.36","0.00","0.00","77.12","77.12","1:30:00","0.00","0.00","177.36","0.00","0.00","0.00","0.00"
"Andover","0.00","93.66","93.66","94.36","(3.59)","0.00","(3.59)","0.00","0.00","3591.80","3591.80","0.00","0.00","(133.68)","(133.68)","139.02","0.00","3489.34","3489.34","25:06:00","0.00","135.03","0.00","0.00","0.00","0.00","0.00","0.00","5.64","3741.11","0.00","0.00","0.00","981.28","109.01","(133.68)","0.00","(133.68)","0.00","0.00","26:36:00","2744.20","3632.10","5.64","26:36:00","0.00","981.28","0.00","3725.48","3725.48","143.67","0.00","143.67","133.68","0.00","0.00","236.14","236.14","1:30:00","0.00","0.00","133.68","0.00","0.00","0.00","0.00"
"Aquinnah","0.00","23.14","23.14","31.08","(76.86)","0.00","(76.86)","0.00","0.00","939.32","939.32","0.00","0.00","0.00","0.00","102.10","0.00","939.32","939.32","9:12:00","0.00","31.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","976.89","0.00","0.00","0.00","0.00","0.00","(3119.12)","0.00","(3119.12)","0.00","0.00","29:36:00","3001.76","976.89","0.00","29:36:00","0.00","0.00","0.00","4058.44","4058.44","37.57","0.00","37.57","0.00","0.00","0.00","3119.12","3119.12","20:24:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
