"Abington","5820.97","06/27/2013","-272","07/28/2013","101.07","353.000","617-712 1712"
"Acton","5420.94","06/27/2013","-381","07/28/2013","102.07","244.000","617-735 1735"
"Acushnet","2569.19","05/27/2013","-506","07/28/2013","103.07","150.000","617-860 1860"
"Adams","2286.28","07/27/2013","-113","07/28/2013","104.07","482.000","617-778 1778"
"Agawam","855.11","06/27/2013","-371","07/28/2013","105.07","254.000","617-855 1855"
"Alford","2115.93","07/27/2013","83","07/27/2013","25.06","678.000","617-773 1773"
"Amesbury","10138.30","07/27/2013","106","06/27/2013","25.05","701.000","617-668 1668"
"Amherst","4844.84","07/27/2013","106","07/28/2013","108.07","701.000","617-775 1775"
"Andover","12902.84","07/27/2013","106","06/28/2013","109.06","701.000","617-646 1646"
"Aquinnah","4361.97","07/27/2013","83","05/28/2013","110.05","678.000","617-870 1870"
"Arlington","5813.80","07/27/2013","-138","04/28/2013","111.04","457.000","617-807 1807"
"Ashburnham","6551.74","07/27/2013","106","07/27/2013","25.06","701.000","617-765 1765"
"Ashby","6074.73","07/27/2013","106","07/28/2013","113.07","701.000","617-767 1767"
"Ashfield","3172.51","07/27/2013","106","06/28/2013","114.06","701.000","617-765 1765"
"Ashland","2814.60","07/27/2013","-13","05/28/2013","115.05","582.000","617-846 1846"
"Athol","1605.25","07/27/2013","-128","05/27/2013","15.94","467.000","617-762 1762"
"Attleboro","1481.31","07/27/2013","83","03/28/2013","117.03","678.000","617-694 1694"
"Auburn","2985.49","06/27/2013","-28","07/28/2013","118.07","597.000","617-778 1778"
"Avon","3245.29","07/27/2013","106","06/28/2013","119.06","701.000","617-888 1888"
"Ayer","3820.53","07/27/2013","-3","06/27/2013","10.77","592.000","617-871 1871"
"Barnstable","6443.11","07/27/2013","83","04/28/2013","121.04","678.000","617-638 1638"
"Barre","2037.72","07/27/2013","-252","04/27/2013","24.84","343.000","617-774 1774"
"Becket","2912.39","07/27/2013","-183","07/28/2013","123.07","412.000","617-765 1765"
"Bedford","6670.96","07/27/2013","-13","07/27/2013","25.06","582.000","617-729 1729"
"Belchertown","2702.79","05/27/2013","-462","07/27/2013","11.11","194.000","617-761 1761"
"Bellingham","5683.19","07/27/2013","106","05/27/2013","25.04","701.000","617-719 1719"
"Belmont","4036.84","07/27/2013","-9","05/27/2013","4.16","586.000","617-859 1859"
"Berkley","3003.67","07/27/2013","83","07/28/2013","128.07","678.000","617-735 1735"
"Berlin","3216.49","07/27/2013","-138","06/28/2013","129.06","457.000","617-812 1812"
"Bernardston","2971.58","07/27/2013","106","07/27/2013","25.06","701.000","617-762 1762"
"Beverly","3967.63","07/27/2013","2","07/27/2013","10.81","597.000","617-668 1668"
