"177","01/28/2013","Abington","12345","TH","19.42","CJM","9.71","JR","4.86"
"178","01/28/2013","Acton","12346","TH","19.62","CJM","9.81","JR","4.90"
"179","01/28/2013","Acushnet","12347","TH","19.81","CJM","9.91","JR","4.95"
"180","01/28/2013","Adams","12348","TH","20.00","CJM","10.00","JR","5.00"
"181","01/28/2013","Agawam","12349","TH","20.19","CJM","10.10","JR","5.05"
"182","01/28/2013","Andover","12353","TH","20.96","CJM","10.48","JR","5.24"
"183","01/28/2013","Ashfield","12358","TH","21.92","CJM","10.96","JR","5.48"
"184","01/28/2013","Avon","12363","TH","22.89","CJM","11.44","JR","5.72"
"185","01/28/2013","Bedford","12368","TH","23.85","CJM","11.92","JR","5.96"
"186","01/28/2013","Berlin","12372","TH","24.81","CJM","12.41","JR","6.20"
"187","01/28/2013","Blandford","12377","TH","1.47","CJM","0.74","JR","0.37"

"189","01/28/2013","Brimfield","12387","TH","27.69","CJM","13.85","JR","6.92"
"190","01/28/2013","Burlington","12392","TH","28.66","CJM","14.33","JR","7.16"

"192","01/28/2013","Cheshire","12401","TH","30.58","CJM","15.29","JR","7.64"
"193","01/28/2013","Clarksburg","12406","TH","31.54","CJM","15.77","JR","7.89"
"194","01/28/2013","Conway","12411","TH","32.50","CJM","16.25","JR","8.13"
"195","01/28/2013","Dedham","12416","TH","33.46","CJM","16.73","JR","8.37"
"196","01/28/2013","Dover","12420","TH","34.42","CJM","17.21","JR","8.61"


"199","01/28/2013","Easton","12430","TH","36.35","CJM","18.17","JR","9.09"

"201","01/28/2013","Florida","12440","TH","38.27","CJM","19.14","JR","9.57"
"202","01/28/2013","Gardner","12444","TH","39.23","CJM","19.62","JR","9.81"

"204","01/28/2013","Greenfield","12454","TH","41.16","CJM","20.58","JR","10.29"
"205","01/28/2013","Hamilton","12459","TH","42.12","CJM","21.06","JR","10.53"
"206","01/28/2013","Hardwick","12464","TH","43.08","CJM","21.54","JR","10.77"

"208","01/28/2013","Holden","12473","TH","45.00","CJM","22.50","JR","11.25"
"209","01/28/2013","Hopkinton","12478","TH","45.96","CJM","22.98","JR","11.49"
"210","01/28/2013","Ipswich","12483","TH","46.92","CJM","23.46","JR","11.73"

"212","01/28/2013","Leverett","12492","TH","48.85","CJM","24.42","JR","12.21"
"213","01/28/2013","Longmeadow","12497","TH","39.64","CJM","19.82","JR","9.91"

"215","01/28/2013","Marion","12507","TH","51.73","CJM","25.87","JR","12.93"
"216","01/28/2013","Maynard","12512","TH","52.69","CJM","26.35","JR","13.17"
"217","01/28/2013","Mendon","12516","TH","53.66","CJM","26.83","JR","13.41"
"218","01/28/2013","Middleton","12521","TH","54.62","CJM","27.31","JR","13.65"
"219","01/28/2013","Milton","12526","TH","45.80","CJM","22.90","JR","11.45"
"220","01/28/2013","Montgomery","12531","TH","56.54","CJM","28.27","JR","14.14"
"221","01/28/2013","Needham","12536","TH","25.01","CJM","12.50","JR","6.25"


"224","01/28/2013","North.Andover","12546","TH","47.78","CJM","23.89","JR","11.95"
"225","01/28/2013","Northampton","12550","TH","22.80","CJM","11.40","JR","5.70"


"228","01/28/2013","Peabody","12553","TH","59.37","CJM","29.69","JR","14.84"





























"309","01/28/2013","Hadley","12457","TH","5.96","CJM","2.98","JR","1.49"
"310","01/28/2013","Halifax","12458","TH","6.16","CJM","3.08","JR","1.54"
