"Abington","4871.41","854.26","0.00","751.65","4.42","6481.74","6477.32"
"Acton","4357.48","967.80","0.00","882.08","1618.76","7826.12","6207.36"
"Acushnet","2466.11","0.00","0.00","948.27","1843.40","5257.78","3414.38"
"Adams","679.97","1349.24","152.99","152.49","2248.44","4583.13","2334.69"
"Agawam","648.28","101.75","0.00","1138.41","2316.49","4204.93","1888.44"
"Alford","1127.17","621.32","367.44","521.67","2966.15","5603.75","2637.60"
"Amesbury","5640.31","2348.34","2042.57","2292.74","2309.16","14633.12","12323.96"
"Amherst","3440.90","1038.86","365.08","709.85","839.69","6394.38","5554.69"
"Andover","9491.46","1927.76","1483.62","2162.65","1500.67","16566.16","15065.49"
"Aquinnah","4325.75","18.37","17.85","452.04","916.51","5730.52","4814.01"
"Arlington","5018.63","778.42","16.75","0.00","1174.38","6988.18","5813.80"
"Ashburnham","5548.94","888.86","1.86","814.95","30.81","7285.42","7254.61"
"Ashby","5046.65","1002.75","25.33","905.30","1644.13","8624.16","6980.03"
"Ashfield","3145.69","13.84","12.98","1009.88","1867.75","6050.14","4182.39"
"Ashland","1583.22","1219.86","11.52","11.95","2099.68","4926.23","2826.55"
"Athol","1466.20","132.48","6.57","1196.78","2314.38","5116.41","2802.03"
"Attleboro","1119.16","239.01","6.06","112.47","2575.91","4052.61","1476.70"
"Auburn","2623.81","361.68","0.00","236.45","261.21","3483.15","3221.94"
"Avon","2580.23","651.78","13.28","352.45","15.28","3613.02","3597.74"
"Ayer","3353.31","458.62","8.60","16.22","16.29","3853.04","3836.75"
"Barnstable","6395.64","21.10","26.37","1412.06","954.51","8809.68","7855.17"
"Barre","1868.87","8.45","38.32","8.65","1133.16","3057.45","1924.29"
"Becket","2464.06","10.99","437.34","361.93","13.90","3288.22","3274.32"
"Bedford","5045.44","21.95","1603.57","1461.38","1649.02","9781.36","8132.34"
"Belchertown","2702.79","0.00","0.00","57.34","1861.71","4621.84","2760.13"
"Bellingham","2909.21","12.35","2761.63","24.13","2111.92","7819.24","5707.32"
"Belmont","3502.39","15.41","391.96","3535.65","2387.17","9832.58","7445.41"
"Berkley","2185.59","9.83","808.25","469.33","2559.31","6032.31","3473.00"
"Berlin","2750.36","12.23","453.90","277.09","262.37","3755.95","3493.58"
"Bernardston","2402.77","35.13","533.68","295.83","483.75","3751.16","3267.41"
"Beverly","3353.91","0.00","613.72","918.43","20.75","4906.81","4886.06"
"Billerica","5051.45","22.01","21.39","852.64","946.41","6893.90","5947.49"
"Blackstone","5179.68","20.50","971.80","24.13","1176.38","7372.49","6196.11"
"Blandford","4243.67","18.59","69.88","64.38","0.00","4396.52","4396.52"
"Bolton","5353.47","22.73","1640.52","1447.24","1650.43","10114.39","8463.96"
"Boston","4158.54","17.66","0.00","2489.47","1878.30","8543.97","6665.67"
"Bourne","3482.29","0.00","3571.45","22.46","2117.73","9193.93","7076.20"
"Boxborough","1978.59","8.99","207.82","1933.34","2345.09","6473.83","4128.74"
"Boxford","1575.90","1.22","501.12","278.64","2579.65","4936.53","2356.88"
"Boylston","2881.55","12.24","438.54","307.47","237.91","3877.71","3639.80"
"Braintree","2726.50","11.58","694.80","332.33","485.86","4251.07","3765.21"
"Brewster","3325.57","14.73","443.61","700.28","19.04","4503.23","4484.19"
"Bridgewater","4238.15","0.00","11.57","472.46","941.20","5663.38","4722.18"
"Brimfield","4944.52","21.61","821.93","24.58","24.68","5837.32","5812.64"
"Brockton","5692.15","24.17","944.94","28.29","28.41","6717.96","6689.55"
"Brookfield","5101.03","21.66","21.05","935.29","1615.23","7694.26","6079.03"
"Brookline","512.96","2.80","0.00","1016.97","1856.50","3389.23","1532.73"
"Buckland","992.19","0.00","1272.27","9.62","2097.34","4371.42","2274.08"
"Burlington","626.47","0.00","106.97","1297.09","2336.18","4366.71","2030.53"
"Cambridge","1225.45","0.00","224.45","132.33","2576.36","4158.59","1582.23"
"Canton","2711.41","11.51","354.34","246.70","261.65","3585.61","3323.96"
"Carlisle","2566.77","11.55","695.48","357.73","460.21","4091.74","3631.53"
"Carver","3266.39","11.46","465.87","672.08","18.75","4434.55","4415.80"
"Charlemont","4219.15","18.57","0.00","465.25","941.12","5644.09","4702.97"
"Charlton","5107.30","0.00","819.97","17.09","25.24","5969.60","5944.36"
"Chatham","5682.04","24.13","938.77","830.63","31.75","7507.32","7475.57"
"Chelmsford","4932.63","15.55","1065.51","948.67","29.57","6991.93","6962.36"
"Chelsea","3055.71","13.65","13.26","1057.73","0.00","4140.35","4140.35"
