"Abington","6477.32","08/27/2013","-172","08/28/2013","101.08","392.000","617-712 1712"
"Acton","6207.36","08/27/2013","-266","08/28/2013","102.08","298.000","617-735 1735"
"Acushnet","3414.38","08/27/2013","-422","08/28/2013","103.08","142.000","617-860 1860"
"Adams","2334.69","08/27/2013","-66","08/28/2013","104.08","498.000","617-778 1778"
"Agawam","1888.44","08/27/2013","-257","08/28/2013","105.08","307.000","617-855 1855"
"Alford","2637.60","08/27/2013","97","07/27/2013","25.06","661.000","617-773 1773"
"Amesbury","12323.96","08/27/2013","122","08/28/2013","107.08","686.000","617-668 1668"
"Amherst","5554.69","08/27/2013","122","07/28/2013","108.07","686.000","617-775 1775"
"Andover","15065.49","08/27/2013","122","06/28/2013","109.06","686.000","617-646 1646"
"Aquinnah","4814.01","08/27/2013","97","05/28/2013","110.05","661.000","617-870 1870"
"Arlington","5813.80","07/27/2013","-203","08/27/2013","24.69","392.000","617-807 1807"
"Ashburnham","7254.61","08/27/2013","41","08/28/2013","112.08","605.000","617-765 1765"
"Ashby","6980.03","08/27/2013","122","07/28/2013","113.07","686.000","617-767 1767"
"Ashfield","4182.39","08/27/2013","122","06/28/2013","114.06","686.000","617-765 1765"
"Ashland","2826.55","08/27/2013","19","05/28/2013","115.05","583.000","617-846 1846"
"Athol","2802.03","08/27/2013","-79","05/27/2013","15.94","485.000","617-762 1762"
"Attleboro","1476.70","08/27/2013","97","08/28/2013","117.08","661.000","617-694 1694"
"Auburn","3221.94","08/27/2013","37","08/27/2013","12.31","601.000","617-778 1778"
"Avon","3597.74","08/27/2013","122","06/28/2013","119.06","686.000","617-888 1888"
"Ayer","3836.75","08/27/2013","28","06/27/2013","10.77","592.000","617-871 1871"
"Barnstable","7855.17","08/27/2013","97","04/28/2013","121.04","661.000","617-638 1638"
"Barre","1924.29","08/27/2013","-185","08/28/2013","122.08","379.000","617-774 1774"
"Becket","3274.32","08/27/2013","-122","08/27/2013","25.07","442.000","617-765 1765"
"Bedford","8132.34","08/27/2013","19","07/27/2013","25.06","583.000","617-729 1729"
"Belchertown","2760.13","08/27/2013","-278","08/27/2013","2.46","286.000","617-761 1761"
"Bellingham","5707.32","08/27/2013","122","05/27/2013","25.04","686.000","617-719 1719"
"Belmont","7445.41","08/27/2013","24","08/28/2013","127.08","588.000","617-859 1859"
"Berkley","3473.00","08/27/2013","97","07/28/2013","128.07","661.000","617-735 1735"
"Berlin","3493.58","08/27/2013","-87","08/27/2013","25.07","477.000","617-812 1812"
"Bernardston","3267.41","08/27/2013","122","07/27/2013","25.06","686.000","617-762 1762"
"Beverly","4886.06","08/27/2013","32","07/27/2013","10.81","596.000","617-668 1668"
"Billerica","5947.49","08/27/2013","97","08/28/2013","132.08","661.000","617-655 1655"
"Blackstone","6196.11","08/27/2013","122","07/28/2013","133.07","686.000","617-845 1845"
"Blandford","4396.52","08/27/2013","-137","06/28/2013","134.06","427.000","617-741 1741"
"Bolton","8463.96","08/27/2013","122","08/27/2013","25.07","686.000","617-738 1738"
"Boston","6665.67","08/27/2013","37","08/27/2013","7.90","601.000","617-630 1630"
"Bourne","7076.20","08/27/2013","32","08/28/2013","137.08","596.000","617-884 1884"
"Boxborough","4128.74","08/27/2013","122","07/28/2013","138.07","686.000","617-835 1835"
"Boxford","2356.88","08/27/2013","97","06/28/2013","139.06","661.000","617-685 1685"
"Boylston","3639.80","08/27/2013","19","05/28/2013","140.05","583.000","617-785 1785"
"Braintree","3765.21","08/27/2013","122","08/27/2013","25.07","686.000","617-640 1640"
"Brewster","4484.19","08/27/2013","122","08/28/2013","142.08","686.000","617-803 1803"
"Bridgewater","4722.18","08/27/2013","-28","07/28/2013","143.07","536.000","617-656 1656"
"Brimfield","5812.64","08/27/2013","122","06/28/2013","144.06","686.000","617-731 1731"
"Brockton","6689.55","08/27/2013","28","05/28/2013","145.05","592.000","617-821 1821"
"Brookfield","6079.03","08/27/2013","19","04/28/2013","146.04","583.000","617-718 1718"
"Brookline","1532.73","08/27/2013","37","08/28/2013","147.08","601.000","617-705 1705"
"Buckland","2274.08","08/27/2013","33","07/28/2013","148.07","597.000","617-779 1779"
"Burlington","2030.53","08/27/2013","32","07/27/2013","21.76","596.000","617-799 1799"
"Cambridge","1582.23","08/27/2013","-159","07/27/2013","14.19","405.000","617-636 1636"
"Canton","3323.96","08/27/2013","122","04/28/2013","151.04","686.000","617-797 1797"
"Carlisle","3631.53","08/27/2013","-79","08/28/2013","152.08","485.000","617-780 1780"
"Carver","4415.80","08/27/2013","122","08/27/2013","25.07","686.000","617-790 1790"
"Charlemont","4702.97","08/27/2013","-22","08/27/2013","7.64","542.000","617-765 1765"
"Charlton","5944.36","08/27/2013","32","07/27/2013","3.36","596.000","617-775 1775"
"Chatham","7475.57","08/27/2013","24","05/27/2013","25.04","588.000","617-712 1712"
"Chelmsford","6962.36","08/27/2013","41","08/28/2013","157.08","605.000","617-655 1655"
"Chelsea","4140.35","08/27/2013","19","07/28/2013","158.07","583.000","617-739 1739"
"Cheshire","2720.57","07/27/2013","6","08/27/2013","11.55","601.000","617-793 1793"
"Chester","2878.04","08/27/2013","19","07/27/2013","25.06","583.000","617-765 1765"
"Chesterfield","1575.21","08/27/2013","-28","07/27/2013","19.85","536.000","617-762 1762"
"Chicopee","3139.05","08/27/2013","122","08/28/2013","162.08","686.000","617-848 1848"
"Chilmark","3598.33","08/27/2013","24","07/28/2013","163.07","588.000","617-714 1714"
"Clarksburg","4369.92","08/27/2013","19","06/28/2013","164.06","583.000","617-798 1798"
"Clinton","4799.86","08/27/2013","97","08/27/2013","25.07","661.000","617-850 1850"
