"Abington","05/27/2013","0","5174.62","2777.32","7926.89"
"Acton","05/27/2013","0","4663.69","3489.21","8127.85"
"Acushnet","05/27/2013","0","2788.45","4454.27","7217.67"
"Adams","05/27/2013","0","992.18","5313.81","6280.94"
"Agawam","05/27/2013","0","963.49","5728.11","6666.55"
"Alford","05/27/2013","0","1127.17","5641.09","6768.26"
"Amesbury","05/27/2013","0","5747.39","5406.55","11128.89"
"Amherst","05/27/2013","0","3548.97","2084.24","5633.21"
"Andover","05/27/2013","0","9600.52","3028.03","12628.55"
"Aquinnah","05/27/2013","0","4325.75","1362.75","5688.50"
"Arlington","05/27/2013","0","5018.63","2828.33","7846.96"
"Ashburnham","05/27/2013","0","5661.02","2808.08","8469.10"
"Ashby","05/27/2013","0","5159.72","3499.87","8634.54"
"Ashfield","05/27/2013","0","3259.75","4460.89","7720.64"
"Ashland","05/27/2013","0","1583.22","5150.81","6734.03"
"Athol","05/27/2013","0","1466.20","5731.44","7197.64"
"Attleboro","05/27/2013","0","1236.24","5262.21","6498.45"
"Auburn","05/27/2013","0","2741.88","3403.29","6145.17"
"Avon","05/27/2013","0","2699.29","1729.52","4403.76"
"Ayer","05/27/2013","0","3353.31","1577.55","4920.09"
"Barnstable","05/27/2013","0","6395.64","2305.85","8701.49"
"Barre","05/27/2013","0","1990.95","3951.31","5942.26"
"Becket","05/27/2013","0","2587.13","4278.91","6866.04"
"Bedford","05/27/2013","0","5169.50","4865.06","10034.56"
"Belchertown","05/27/2013","0","2702.79","3529.60","6207.34"
"Bellingham","05/27/2013","0","2909.21","6687.29","9596.50"
"Belmont","05/27/2013","0","3629.47","8310.73","11940.20"
"Berkley","05/27/2013","0","2313.66","6131.56","8445.22"
"Berlin","05/27/2013","0","2879.42","3525.30","6404.72"
"Bernardston","05/27/2013","0","2402.77","1580.33","3983.10"
"Beverly","05/27/2013","0","3353.91","2796.50","6125.36"
"Billerica","05/27/2013","0","5183.53","1751.59","6935.12"
"Blackstone","05/27/2013","0","5312.75","3023.17","8335.92"
"Blandford","05/27/2013","0","4377.73","1248.41","5626.14"
"Bolton","05/27/2013","0","5353.47","4675.43","10028.90"
"Boston","05/27/2013","0","4158.54","5944.12","10102.66"
"Bourne","05/27/2013","0","3619.37","7503.93","11098.25"
"Boxborough","05/27/2013","0","2116.66","6545.41","8662.07"
"Boxford","05/27/2013","0","1714.96","5661.65","7376.61"
"Boylston","05/27/2013","0","2881.55","3537.14","6418.69"
"Braintree","05/27/2013","0","2726.50","1743.77","4470.27"
"Brewster","05/27/2013","0","3467.65","1607.84","5075.49"
"Bridgewater","05/27/2013","0","4381.22","1375.56","5731.73"
"Brimfield","05/27/2013","0","5088.58","2872.74","7961.32"
"Brockton","05/27/2013","0","5692.15","2873.11","8565.26"
"Brookfield","05/27/2013","0","5101.03","3579.51","8680.54"
"Brookline","05/27/2013","0","660.04","7077.70","7737.74"
"Buckland","05/27/2013","0","1140.26","5701.39","6841.65"
"Burlington","05/27/2013","0","775.53","6519.45","7269.93"
"Cambridge","05/27/2013","0","1225.45","5256.98","6463.04"
"Canton","05/27/2013","0","2711.41","3393.94","6105.35"
"Carlisle","05/27/2013","0","2718.85","1744.84","4463.69"
"Carver","05/27/2013","0","3419.46","1609.04","5028.50"
"Charlemont","05/27/2013","0","4373.21","1376.04","5749.25"
"Charlton","05/27/2013","0","5107.30","2873.56","7955.81"
"Chatham","05/27/2013","0","5682.04","2874.87","8556.91"
"Chelmsford","05/27/2013","0","5089.71","3581.49","8671.20"
"Chelsea","05/27/2013","0","3213.78","4509.12","7722.90"
"Cheshire","05/27/2013","0","1571.98","5232.81","6804.79"
"Chester","05/27/2013","0","1462.60","5836.80","7299.40"
"Chesterfield","05/27/2013","0","1225.48","5255.62","6456.05"
"Chicopee","05/27/2013","0","2685.90","3396.97","6082.87"
"Chilmark","05/27/2013","0","2641.66","1737.53","4379.19"
"Clarksburg","05/27/2013","0","3313.39","1590.80","4904.19"
"Clinton","05/27/2013","0","4270.06","1428.53","5698.59"
"Cohasset","05/27/2013","0","5054.97","2827.96","7882.93"
"Colrain","05/27/2013","0","5667.82","2807.28","8450.05"
"Concord","05/27/2013","0","5149.39","3498.97","8648.36"
"Conway","05/27/2013","0","3275.31","4460.42","7735.73"
"Cummington","05/27/2013","0","1528.72","5150.23","6678.95"
"Dalton","05/27/2013","0","1411.21","5730.80","7142.01"
"Danvers","05/27/2013","0","1206.69","5262.03","6468.72"
"Dartmouth","05/27/2013","0","1531.03","4553.07","6059.05"
"Dedham","05/27/2013","0","1850.94","2486.37","4337.31"
"Deerfield","05/27/2013","0","2302.73","2544.82","4847.55"
"Dennis","05/27/2013","0","4459.65","1387.37","5847.02"
"Dighton","05/27/2013","0","5181.53","2836.26","8017.79"
"Douglas","05/27/2013","0","5800.54","2819.67","8620.21"
"Dover","05/27/2013","0","5295.27","3490.35","8760.57"
"Dracut","05/27/2013","0","3191.12","4432.76","7623.88"
