"Default","Abington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Acton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Acushnet","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Adams","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Agawam","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Alford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Amesbury","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Amherst","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Andover","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Aquinnah","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Arlington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ashburnham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ashby","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ashfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ashland","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Athol","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Attleboro","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Auburn","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Avon","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ayer","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Barnstable","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Barre","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Becket","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bedford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Belchertown","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bellingham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Belmont","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Berkley","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Berlin","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bernardston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Beverly","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Billerica","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Blackstone","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Blandford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bolton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Boston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bourne","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Boxborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Boxford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Boylston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Braintree","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Brewster","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Bridgewater","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Brimfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Brockton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Brookfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Brookline","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Buckland","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Burlington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Cambridge","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Canton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Carlisle","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Carver","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Charlemont","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Charlton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chatham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chelmsford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chelsea","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Cheshire","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chester","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chesterfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chicopee","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Chilmark","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Clarksburg","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Clinton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Cohasset","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Colrain","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Concord","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Conway","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Cummington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dalton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Danvers","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dartmouth","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dedham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Deerfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dennis","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dighton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Douglas","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dover","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dracut","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dudley","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Dunstable","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Duxbury","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","East.Bridgewater","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","East.Brookfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","East.Longmeadow","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Eastham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Easthampton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Easton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Edgartown","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Egremont","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Erving","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Essex","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Everett","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Fairhaven","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Fall River","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Falmouth","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Fitchburg","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Florida","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Foxborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Framingham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Franklin","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Freetown","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Gardner","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Georgetown","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Gill","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Gloucester","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Goshen","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Gosnold","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Grafton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Granby","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Granville","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Great Barrington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Greenfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Groton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Groveland","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hadley","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Halifax","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hamilton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hampden","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hancock","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hanover","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hanson","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hardwick","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Harvard","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Harwich","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hatfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Haverhill","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hawley","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Heath","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hingham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hinsdale","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Holbrook","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Holden","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Holland","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Holliston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Holyoke","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hopedale","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hopkinton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hubbardston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hudson","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Hull","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Huntington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ipswich","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Kingston","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lakeville","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lancaster","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lanesborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lawrence","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lee","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Leicester","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lenox","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Leominster","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Leverett","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lexington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Leyden","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lincoln","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Littleton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Longmeadow","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lowell","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Ludlow","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lunenburg","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lynn","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Lynnfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Malden","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Manchester-by-the-Sea","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Mansfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Marblehead","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Marion","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Marlborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Marshfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Mashpee","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Mattapoisett","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Maynard","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Medfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Medford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Medway","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Melrose","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Mendon","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Merrimac","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Methuen","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Middleborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Middlefield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Middleton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Milford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Millbury","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Millis","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Millville","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Milton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Monroe","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Monson","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Montague","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Monterey","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Montgomery","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Mount Washington","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Nahant","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Nantucket","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Natick","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Needham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","New Ashford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","New Bedford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","New Braintree","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","New Marlborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","New Salem","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Newbury","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Newburyport","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Newton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Norfolk","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","North.Adams","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","North.Andover","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","North.Attleborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","North.Brookfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","North.Reading","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Northampton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Northborough","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Northbridge","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Northfield","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Norton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Norwell","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Norwood","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Oak Bluffs","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Oakham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Orange","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Orleans","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Otis","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Oxford","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Palmer","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Paxton","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Peabody","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Pelham","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Pembroke","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Pepperell","Default","0.00","All Charges","1","25.00","25.00","Detail"
"Default","Peru","Default","0.00","All Charges","1","25.00","25.00","Detail"
