"Abington","08/27/2013","0.00","0.00","0.00","0.00","(103.07)","6586.48","","0.00","0.00","1.99","0.00","(8.08)","1.99","0:00:00","0:00:00","0.00","0.00","0.00","(111.15)","0.00","0.00","0.00","6477.32"
"Acton","08/27/2013","0.00","0.00","0.00","0.00","(105.07)","6317.52","","0.00","0.00","2.99","0.00","(8.08)","2.99","0:00:00","0:00:00","0.00","0.00","0.00","(113.15)","0.00","0.00","0.00","6207.36"
"Acushnet","08/27/2013","0.00","0.00","0.00","0.00","(107.07)","3525.54","","0.00","0.00","3.99","0.00","(8.08)","3.99","0:00:00","0:00:00","0.00","0.00","0.00","(115.15)","0.00","0.00","0.00","3414.38"
"Adams","08/27/2013","0.00","0.00","0.00","0.00","(129.16)","2446.85","08/27/2013","214.09","0.00","4.99","0.00","(8.08)","175.93","0:00:00","0:00:00","0.00","0.00","0.00","(137.24)","6.97","(50.12)","0.00","2485.54"
"Agawam","08/27/2013","0.00","0.00","0.00","0.00","(111.07)","2001.60","08/27/2013","0.00","959.40","5.99","0.00","(8.08)","5.99","0:00:00","0:00:00","0.00","0.00","0.00","(119.15)","0.00","0.00","0.00","1888.44"
"Alford","08/27/2013","0.00","802.62","0.00","0.00","0.00","2637.60","08/27/2013","419.72","0.00","0.00","0.00","0.00","385.31","0:00:00","5:12:00","0.00","0.00","0.00","0.00","15.71","(50.12)","0.00","3022.91"
"Amesbury","08/27/2013","338.02","39.30","0.00","0.00","(107.08)","12431.04","08/27/2013","1588.95","0.00","0.00","51.23","0.00","2009.30","6:27:00","0:45:00","11.52","(89.43)","0.00","(107.08)","69.71","0.00","0.00","14333.26"
"Amherst","08/27/2013","383.03","38.56","0.00","0.00","0.00","5554.69","08/27/2013","0.00","1908.26","0.00","0.00","0.00","346.23","7:27:00","0:45:00","13.32","(88.68)","0.00","0.00","0.00","0.00","0.00","5900.92"
"Andover","08/27/2013","1330.20","118.07","0.00","0.00","0.00","15065.49","08/27/2013","0.00","0.00","0.00","0.00","0.00","1436.69","8:27:00","0:45:00","55.26","(66.84)","0.00","0.00","0.00","0.00","0.00","16502.18"
"Aquinnah","08/27/2013","0.00","1559.56","0.00","0.00","0.00","4822.09","08/27/2013","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","10:12:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","4814.01"
"Ashburnham","08/27/2013","0.00","0.00","0.00","0.00","(112.08)","7366.69","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(112.08)","0.00","0.00","0.00","7254.61"
"Attleboro","08/27/2013","0.00","0.00","0.00","0.00","(117.08)","1593.78","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(117.08)","0.00","0.00","0.00","1476.70"
"Avon","08/27/2013","0.00","0.00","0.00","0.00","0.00","3605.82","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","3597.74"
"Barre","08/27/2013","0.00","0.00","0.00","0.00","(122.08)","2046.37","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(122.08)","0.00","0.00","0.00","1924.29"
"Belmont","08/27/2013","0.00","0.00","0.00","0.00","(127.08)","7572.49","","0.00","0.00","27.99","0.00","0.00","27.99","0:00:00","0:00:00","0.00","0.00","0.00","(127.08)","0.00","0.00","0.00","7473.40"
"Berkley","08/27/2013","0.00","0.00","0.00","0.00","0.00","3481.08","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","3473.00"
"Billerica","08/27/2013","0.00","0.00","0.00","0.00","(132.08)","6079.57","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(132.08)","0.00","0.00","0.00","5947.49"
"Blackstone","08/27/2013","0.00","0.00","0.00","0.00","0.00","6198.19","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","(2.08)","(2.08)","0.00","0.00","0.00","6196.11"
"Bourne","08/27/2013","0.00","0.00","0.00","0.00","(137.08)","7221.36","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(145.16)","0.00","0.00","0.00","7076.20"
"Brewster","08/27/2013","0.00","0.00","0.00","0.00","(142.08)","4626.27","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(142.08)","0.00","0.00","0.00","4484.19"
"Brookfield","08/27/2013","0.00","0.00","0.00","0.00","0.00","6087.11","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","6079.03"
"Brookline","08/27/2013","0.00","0.00","0.00","0.00","(147.08)","1679.81","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(147.08)","0.00","0.00","0.00","1532.73"
"Carlisle","08/27/2013","0.00","0.00","0.00","0.00","(152.08)","3783.61","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(152.08)","0.00","0.00","0.00","3631.53"
"Carver","08/27/2013","0.00","0.00","0.00","0.00","0.00","4418.88","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","(3.08)","(3.08)","0.00","0.00","0.00","4415.80"
"Charlton","08/27/2013","0.00","0.00","0.00","0.00","0.00","5952.44","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","5944.36"
"Chelmsford","08/27/2013","0.00","0.00","0.00","0.00","(157.08)","7119.44","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(157.08)","0.00","0.00","0.00","6962.36"
"Chicopee","08/27/2013","0.00","0.00","0.00","0.00","(162.08)","3301.13","","0.00","0.00","62.99","0.00","0.00","62.99","0:00:00","0:00:00","0.00","0.00","0.00","(162.08)","0.00","0.00","0.00","3202.04"
"Clarksburg","08/27/2013","0.00","0.00","0.00","0.00","0.00","4378.00","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","4369.92"
"Colrain","08/27/2013","0.00","0.00","0.00","0.00","(167.08)","7375.20","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(167.08)","0.00","0.00","0.00","7208.12"
"Danvers","08/27/2013","0.00","0.00","0.00","0.00","(172.08)","1562.62","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(172.08)","0.00","0.00","0.00","1390.54"
"Dartmouth","08/27/2013","0.00","0.00","0.00","0.00","0.00","1938.75","","0.00","0.00","19.99","0.00","(8.08)","19.99","0:00:00","0:00:00","0.00","0.00","0.00","164.99","0.00","0.00","0.00","2123.73"
"Dighton","08/27/2013","0.00","0.00","0.00","0.00","(177.08)","5990.32","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(177.08)","0.00","0.00","0.00","5813.24"
"Dunstable","08/27/2013","0.00","0.00","0.00","0.00","(182.08)","4898.37","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(190.16)","0.00","0.00","0.00","4708.21"
"East.Bridgewater","08/27/2013","0.00","0.00","0.00","0.00","(173.00)","4569.31","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(173.00)","0.00","0.00","0.00","4396.31"
"East.Brookfield","08/27/2013","0.00","0.00","0.00","0.00","(11.08)","4329.98","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(11.08)","0.00","0.00","0.00","4318.90"
"Eastham","08/27/2013","0.00","0.00","0.00","0.00","(187.08)","7846.68","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(187.08)","0.00","0.00","0.00","7659.60"
"Egremont","08/27/2013","0.00","0.00","0.00","0.00","0.00","3786.49","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","3778.41"
"Erving","08/27/2013","0.00","0.00","0.00","0.00","(192.08)","2524.90","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(192.08)","0.00","0.00","0.00","2332.82"
"Falmouth","08/27/2013","0.00","0.00","0.00","0.00","(197.08)","10539.97","","0.00","0.00","97.99","0.00","0.00","97.99","0:00:00","0:00:00","0.00","0.00","0.00","(197.08)","0.00","0.00","0.00","10440.88"
"Fitchburg","08/27/2013","0.00","0.00","0.00","0.00","0.00","2839.14","","0.00","0.00","19.99","0.00","0.00","19.99","0:00:00","0:00:00","0.00","0.00","0.00","198.07","0.00","0.00","0.00","3057.20"
"Foxborough","08/27/2013","0.00","0.00","0.00","0.00","0.00","11328.05","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","11319.97"
"Franklin","08/27/2013","0.00","0.00","0.00","0.00","(202.08)","4582.02","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(202.08)","0.00","0.00","0.00","4379.94"
"Gloucester","08/27/2013","0.00","0.00","0.00","0.00","(207.08)","3701.85","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(207.08)","0.00","0.00","0.00","3494.77"
"Gosnold","08/27/2013","0.00","0.00","0.00","0.00","0.00","4590.32","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","4582.24"
"Granville","08/27/2013","0.00","0.00","0.00","0.00","(212.08)","7063.22","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(212.08)","0.00","0.00","0.00","6851.14"
"Hadley","08/27/2013","0.00","0.00","0.00","0.00","(248.16)","2898.47","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(248.16)","0.00","0.00","0.00","2650.31"
"Halifax","08/27/2013","0.00","0.00","0.00","0.00","(32.08)","3110.52","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(40.16)","0.00","0.00","0.00","3070.36"
"Hanover","08/27/2013","0.00","0.00","0.00","0.00","(222.08)","5130.91","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(222.08)","0.00","0.00","0.00","4908.83"
"Hatfield","08/27/2013","0.00","0.00","0.00","0.00","(227.08)","1606.68","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(136.08)","0.00","0.00","99.08","1470.60"
"Hinsdale","08/27/2013","0.00","0.00","0.00","0.00","(232.08)","5751.42","","0.00","0.00","132.99","0.00","0.00","132.99","0:00:00","0:00:00","0.00","0.00","0.00","(232.08)","0.00","0.00","0.00","5652.33"
"Holliston","08/27/2013","0.00","0.00","0.00","0.00","0.00","2819.32","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","2811.24"
"Holyoke","08/27/2013","0.00","0.00","0.00","0.00","(237.08)","2819.61","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(237.08)","0.00","0.00","0.00","2582.53"
"Hull","08/27/2013","0.00","0.00","0.00","0.00","(242.08)","6684.36","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(242.08)","0.00","0.00","0.00","6442.28"
"Kingston","08/27/2013","0.00","0.00","0.00","0.00","0.00","8526.26","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","8518.18"
"Lancaster","08/27/2013","0.00","0.00","0.00","0.00","(247.08)","3172.95","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(247.08)","0.00","0.00","0.00","2925.87"
"Lenox","08/27/2013","0.00","0.00","0.00","0.00","(252.08)","3183.81","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(252.08)","0.00","0.00","0.00","2931.73"
"Leverett","08/27/2013","0.00","0.00","0.00","0.00","0.00","3916.14","","0.00","0.00","0.00","0.00","(8.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(8.08)","0.00","0.00","0.00","3908.06"
"Leyden","08/27/2013","0.00","0.00","0.00","0.00","0.00","6543.66","","0.00","0.00","0.00","0.00","(49.08)","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(49.08)","0.00","0.00","0.00","6494.58"
"Lincoln","08/27/2013","0.00","0.00","0.00","0.00","(257.08)","5358.05","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(257.08)","0.00","0.00","0.00","5100.97"
