"Abington","02/27/2013","0.00","0.00","0.00","0.00","(103.01)","1225.53","","0.00","0.00","1.99","0.00","(2.02)","1.99","0:00:00","0:00:00","0.00","0.00","0.00","(105.03)","0.00","0.00","0.00","1122.49"
"Acton","02/27/2013","0.00","0.00","0.00","0.00","(105.01)","244.38","","0.00","0.00","2.99","0.00","(2.02)","2.99","0:00:00","0:00:00","0.00","0.00","0.00","(107.03)","0.00","0.00","0.00","140.34"
"Acushnet","02/27/2013","0.00","0.00","0.00","0.00","(107.01)","456.88","","0.00","0.00","3.99","0.00","(2.02)","3.99","0:00:00","0:00:00","0.00","0.00","0.00","(109.03)","0.00","0.00","0.00","351.84"
"Adams","02/27/2013","0.00","0.00","0.00","0.00","(109.01)","884.47","","0.00","0.00","4.99","0.00","(2.02)","4.99","0:00:00","0:00:00","0.00","0.00","0.00","(111.03)","0.00","0.00","0.00","778.43"
"Agawam","02/27/2013","0.00","0.00","0.00","0.00","(111.01)","975.79","","0.00","0.00","5.99","0.00","(2.02)","5.99","0:00:00","0:00:00","0.00","0.00","0.00","(113.03)","0.00","0.00","0.00","868.75"
"Amesbury","02/27/2013","338.02","39.30","0.00","0.00","0.00","600.09","02/27/2013","0.00","0.00","0.00","0.00","(2.02)","299.41","6:27:00","0:45:00","11.52","(89.43)","0.00","(2.02)","0.00","0.00","0.00","897.48"
"Amherst","02/27/2013","383.03","38.56","0.00","0.00","(108.02)","1472.27","02/27/2013","0.00","0.00","0.00","0.00","0.00","346.23","7:27:00","0:45:00","13.32","(88.68)","0.00","(108.02)","0.00","0.00","0.00","1710.48"
"Andover","02/27/2013","1330.20","118.07","0.00","0.00","0.00","3632.10","02/27/2013","0.00","0.00","0.00","0.00","0.00","1436.69","8:27:00","0:45:00","55.26","(66.84)","0.00","0.00","0.00","0.00","0.00","5068.79"
"Aquinnah","02/27/2013","0.00","1559.56","0.00","0.00","0.00","976.89","02/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","976.89"
"Ashby","02/27/2013","0.00","0.00","0.00","0.00","(113.02)","366.93","","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0:00:00","0.00","0.00","0.00","(113.02)","0.00","0.00","0.00","253.91"
