"Walpole","11/27/2013","30","5381.08","22.11","5381.08"
"Abington","12/27/2013","0","7311.70","0.00","7311.70"
"Acton","12/27/2013","0","7518.10","0.00","7518.10"
"Acushnet","12/27/2013","0","6538.75","0.00","6538.75"
"Adams","12/27/2013","0","6607.02","170.94","6777.96"
"Agawam","12/27/2013","0","5947.79","0.00","5947.79"
"Alford","12/27/2013","0","9064.34","385.31","9449.65"
"Amesbury","12/27/2013","0","23413.21","2009.30","25422.51"
"Amherst","12/27/2013","0","7730.59","346.23","8076.82"
"Andover","12/27/2013","0","21429.27","1436.69","22865.96"
"Aquinnah","12/27/2013","0","5691.23","0.00","5691.23"
"Arlington","12/27/2013","0","7888.10","0.00","7888.10"
"Ashburnham","12/27/2013","0","8531.42","0.00","8531.42"
"Ashby","12/27/2013","0","8707.00","0.00","8707.00"
"Ashfield","12/27/2013","0","7607.21","0.00","7607.21"
"Ashland","12/27/2013","0","6704.14","0.00","6704.14"
"Athol","12/27/2013","0","7148.02","0.00","7148.02"
"Attleboro","12/27/2013","0","6430.28","0.00","6430.28"
"Auburn","12/27/2013","0","3517.55","2569.64","6087.19"
"Avon","12/27/2013","0","3771.70","469.87","4231.96"
"Ayer","12/27/2013","0","4226.76","652.54","4879.30"
"Barnstable","12/27/2013","0","8772.05","0.00","8772.05"
"Barre","12/27/2013","0","4020.66","1849.99","5870.65"
"Becket","12/27/2013","0","4484.17","2327.56","6811.73"
"Bedford","12/27/2013","0","9804.17","209.72","10013.89"
"Belchertown","12/27/2013","0","6164.50","16.81","6181.31"
"Bellingham","12/27/2013","0","9638.88","0.00","9638.88"
"Belmont","12/27/2013","0","12017.41","0.00","12017.41"
"Berkley","12/27/2013","0","8444.94","0.00","8444.94"
"Berlin","12/27/2013","0","6253.53","0.00","6253.53"
"Bernardston","12/27/2013","0","3915.48","0.00","3915.48"
"Beverly","12/27/2013","0","5074.15","0.00","5074.15"
"Billerica","12/27/2013","0","6955.00","0.00","6955.00"
"Blackstone","12/27/2013","0","8358.06","0.00","8358.06"
"Blandford","12/27/2013","0","5454.07","0.00","5454.07"
"Bolton","12/27/2013","0","10094.58","0.00","10094.58"
"Boston","12/27/2013","0","10125.05","0.00","10125.05"
"Bourne","12/27/2013","0","11141.49","0.00","11141.49"
"Boxborough","12/27/2013","0","8625.91","0.00","8625.91"
"Boxford","12/27/2013","0","7170.49","0.00","7170.49"
"Boylston","12/27/2013","0","6365.18","0.00","6365.18"
"Braintree","12/27/2013","0","4409.98","0.00","4409.98"
"Brewster","12/27/2013","0","5031.40","0.00","5031.40"
"Bridgewater","12/27/2013","0","5699.69","0.00","5699.69"
"Brimfield","12/27/2013","0","6655.24","1150.07","7805.31"
"Brockton","12/27/2013","0","7776.03","801.59","8577.62"
"Brookfield","12/27/2013","0","7642.66","1043.48","8686.14"
