"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","76.17","100.00","84.27","100.00","(15.73)","(23.83)","0.00","0.00","4235.24","2861.27","7096.51","0.00","0.00","0.00","0.00","102.92","4235.24","2861.27","7096.51","27:48:00","45.45","102.92","5295.35","17.91","0.00","0.00","0.00","0.00","146.14","7555.01","0.00","0.00","201.68","0.00","1133.33","(1324.88)","(1324.88)","0.00","0.00","0.00","27:48:00","2861.27","6376.23","164.05","27:48:00","201.68","0.00","5560.12","2861.27","8421.39","294.45","180.00","114.45","0.00","0.00","1324.88","0.00","1324.88","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","6246.22","2154.40","8400.62","0.00","0.00","0.00","0.00","103.58","6246.22","2154.40","8400.62","20:48:00","45.45","103.58","5948.77","26.91","0.00","0.00","0.00","0.00","134.73","8913.90","0.00","0.00","297.45","0.00","1143.90","0.00","0.00","0.00","0.00","0.00","20:48:00","2154.40","7724.55","161.64","20:48:00","297.45","0.00","6246.22","2154.40","8400.62","351.64","265.47","86.17","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","100.00","58.44","84.81","58.87","(15.19)","0.00","(41.56)","0.00","4476.89","1506.45","5983.34","0.00","0.00","0.00","0.00","103.18","4476.89","1506.45","5983.34","14:36:00","45.45","60.74","4263.70","35.91","0.00","0.00","0.00","0.00","74.22","6344.00","0.00","0.00","213.19","0.00","1152.90","(1071.31)","0.00","(1071.31)","0.00","0.00","24:48:00","2577.76","5145.65","110.13","24:48:00","213.19","0.00","4476.89","2577.76","7054.65","250.53","190.27","60.26","0.00","0.00","0.00","1071.31","1071.31","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","100.00","66.67","84.67","66.88","(20.40)","(9.38)","(33.33)","0.00","3387.80","2122.43","5510.23","0.00","(350.84)","0.00","(350.84)","103.03","3738.64","2122.43","5861.07","20:36:00","45.45","68.91","5138.09","44.91","0.00","0.00","0.00","0.00","62.49","5846.51","1506.12","0.00","106.67","0.00","1161.90","(1412.05)","(350.84)","(1061.21)","0.00","0.00","30:48:00","3183.64","4639.16","107.40","30:48:00","(1399.45)","0.00","3738.64","3183.64","6922.28","228.88","143.99","84.89","350.84","0.00","0.00","1061.21","1061.21","10:12:00","0.00","350.84","0.00","0.00","0.00","0.00","0.00"
"Agawam","28.55","100.00","42.66","100.00","(57.34)","(71.45)","0.00","0.00","2683.38","2313.74","4997.12","0.00","0.00","0.00","0.00","101.48","2683.38","2313.74","4997.12","22:48:00","45.45","101.48","6996.26","53.91","0.00","0.00","0.00","0.00","47.18","5304.81","0.00","0.00","127.78","0.00","1168.61","(6715.80)","(6715.80)","0.00","0.00","0.00","22:48:00","2313.74","4090.75","101.09","22:48:00","127.78","0.00","9399.18","2313.74","11712.92","206.60","114.05","92.55","0.00","0.00","6715.80","0.00","6715.80","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","89.02","8.92","41.59","12.75","(60.77)","(16.76)","(91.08)","0.00","5052.08","786.05","5838.13","0.00","(350.84)","0.00","(350.84)","103.43","5402.92","786.05","6188.97","7:36:00","3.03","13.19","8872.52","0.00","0.00","0.00","0.00","0.00","61.48","6145.78","2952.60","0.00","117.38","0.00","237.19","(9043.14)","(1016.94)","(8026.20)","0.00","0.00","59:36:00","6093.15","5905.56","61.48","59:36:00","(2835.22)","0.00","6069.02","8812.25","14881.27","246.17","214.73","31.44","350.84","0.00","666.10","8026.20","8692.30","52:00:00","0.00","350.84","0.00","0.00","0.00","0.00","0.00"
"Amesbury","100.00","80.91","94.57","84.62","(6.26)","2.93","(29.39)","0.00","12602.30","3436.67","16038.97","0.00","358.61","(894.30)","(535.69)","56.34","12243.69","3937.97","16181.66","69:54:00","2.02","41.61","8422.20","0.00","0.00","0.00","0.00","0.00","231.66","16943.74","0.00","3791.80","3821.49","0.00","239.16","(1071.65)","358.61","(1430.26)","0.00","0.00","82:36:00","8658.73","16702.56","231.66","82:36:00","3821.49","(3791.80)","12243.69","4866.93","17110.62","673.11","535.61","137.50","894.30","358.61","0.00","928.96","928.96","12:42:00","0.00","0.00","894.30","0.00","0.00","358.61","0.00"
"Amherst","10.42","93.52","34.11","92.39","(68.29)","(89.58)","(14.91)","0.00","1553.89","5059.84","6613.73","0.00","0.00","(886.80)","(886.80)","61.04","1553.89","5561.04","7114.93","91:06:00","1.01","51.32","10312.43","0.00","0.00","0.00","0.00","0.00","126.83","7009.03","0.00","4236.70","73.99","0.00","241.13","(14244.62)","(13357.82)","(886.80)","0.00","0.00","98:36:00","10183.34","6766.89","126.83","98:36:00","73.99","(4236.70)","14911.71","5946.64","20858.35","268.47","66.05","202.42","886.80","0.00","13357.82","385.60","13743.42","7:30:00","0.00","0.00","886.80","0.00","0.00","0.00","0.00"
"Andover","43.75","92.80","84.09","93.22","(13.34)","(56.25)","(4.08)","0.00","1548.67","15721.58","17270.25","0.00","0.00","(668.40)","(668.40)","147.52","1548.67","15209.28","16757.95","103:06:00","9.09","142.15","3371.09","0.00","0.00","0.00","0.00","0.00","349.04","18313.99","0.00","0.00","73.75","4906.40","268.19","(2659.38)","(1990.98)","(668.40)","0.00","0.00","110:36:00","11483.58","18036.71","349.04","110:36:00","73.75","4906.40","3539.65","16389.98","19929.63","694.70","65.82","628.88","668.40","0.00","1990.98","1180.70","3171.68","7:30:00","0.00","0.00","668.40","0.00","0.00","0.00","0.00"
"Aquinnah","100.00","7.79","25.66","11.11","(74.34)","0.00","(92.21)","0.00","4206.84","1363.94","5570.78","0.00","0.00","0.00","0.00","101.79","4206.84","1363.94","5570.78","13:24:00","8.08","11.31","4006.51","0.00","0.00","0.00","0.00","0.00","118.18","5922.30","0.00","0.00","200.33","0.00","160.15","(16136.92)","0.00","(16136.92)","0.00","0.00","120:36:00","12217.46","5754.07","118.18","120:36:00","200.33","0.00","4206.84","17500.86","21707.70","233.34","178.79","54.55","0.00","0.00","0.00","16136.92","16136.92","107:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
