"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","80.12","100.00","86.09","100.00","(13.91)","(19.88)","0.00","0.00","5338.42","2861.27","8199.69","0.00","0.00","0.00","0.00","102.92","5338.42","2861.27","8199.69","27:48:00","55.55","102.92","6346.00","19.90","0.00","0.00","0.00","0.00","172.74","8733.67","0.00","0.00","254.21","0.00","1261.10","(1324.88)","(1324.88)","0.00","0.00","0.00","27:48:00","2861.27","7417.02","192.64","27:48:00","254.21","0.00","6663.30","2861.27","9524.57","341.34","226.89","114.45","0.00","0.00","1324.88","0.00","1324.88","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","82.50","100.00","86.38","100.00","(13.62)","(17.50)","0.00","0.00","6246.22","2154.40","8400.62","0.00","0.00","0.00","0.00","103.58","6246.22","2154.40","8400.62","20:48:00","55.55","103.58","7210.56","29.90","0.00","0.00","0.00","0.00","167.06","8949.22","0.00","0.00","297.45","0.00","1271.10","(1324.88)","(1324.88)","0.00","0.00","0.00","20:48:00","2154.40","7622.57","196.96","20:48:00","297.45","0.00","7571.10","2154.40","9725.50","351.64","265.47","86.17","0.00","0.00","1324.88","0.00","1324.88","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","100.00","58.44","87.55","58.87","(12.45)","0.00","(41.56)","0.00","6025.56","1506.45","7532.01","0.00","0.00","0.00","0.00","103.18","6025.56","1506.45","7532.01","14:36:00","55.55","60.74","5738.62","39.90","0.00","0.00","0.00","0.00","95.63","7983.89","0.00","0.00","286.94","0.00","1281.10","(1071.31)","0.00","(1071.31)","0.00","0.00","24:48:00","2577.76","6647.24","135.53","24:48:00","286.94","0.00","6025.56","2577.76","8603.32","316.35","256.09","60.26","0.00","0.00","0.00","1071.31","1071.31","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","100.00","66.67","88.09","66.88","(16.41)","(7.00)","(33.33)","0.00","5326.34","2122.43","7448.77","0.00","(400.96)","0.00","(400.96)","103.03","5727.30","2122.43","7849.73","20:36:00","55.55","68.91","7257.41","49.90","0.00","0.00","0.00","0.00","81.71","7891.65","1721.28","0.00","191.17","0.00","1291.10","(1462.17)","(400.96)","(1061.21)","0.00","0.00","30:48:00","3183.64","6545.00","131.61","30:48:00","(1530.11)","0.00","5727.30","3183.64","8910.94","311.27","226.38","84.89","400.96","0.00","0.00","1061.21","1061.21","10:12:00","0.00","400.96","0.00","0.00","0.00","0.00","0.00"
"Agawam","37.91","100.00","47.70","100.00","(52.30)","(62.09)","0.00","0.00","4685.95","2313.74","6999.69","0.00","0.00","0.00","0.00","101.48","4685.95","2313.74","6999.69","22:48:00","55.55","101.48","9537.85","59.90","0.00","0.00","0.00","0.00","64.06","7415.36","0.00","0.00","223.14","0.00","1301.10","(7675.20)","(7675.20)","0.00","0.00","0.00","22:48:00","2313.74","6058.71","123.96","22:48:00","223.14","0.00","12361.15","2313.74","14674.89","291.71","199.16","92.55","0.00","0.00","7675.20","0.00","7675.20","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","92.36","8.18","48.22","11.73","(53.97)","(12.23)","(91.82)","0.00","7654.35","786.05","8440.40","0.00","(400.96)","0.00","(400.96)","103.43","8055.31","786.05","8841.36","7:36:00","3.03","12.13","11840.39","0.00","0.00","0.00","0.00","0.00","86.56","8883.73","3374.40","0.00","223.70","0.00","237.19","(9895.88)","(1067.06)","(8828.82)","0.00","0.00","64:48:00","6623.86","8643.51","86.56","64:48:00","(3150.70)","0.00","8721.41","9614.87","18336.28","356.77","325.33","31.44","400.96","0.00","666.10","8828.82","9494.92","57:12:00","0.00","400.96","0.00","0.00","0.00","0.00","0.00"
"Amesbury","100.00","81.54","95.51","85.02","(5.15)","2.51","(28.98)","0.00","16707.36","3724.56","20431.92","0.00","409.84","(983.73)","(573.89)","56.01","16297.52","4275.99","20573.51","76:21:00","2.02","41.48","11820.35","0.00","0.00","0.00","0.00","0.00","302.59","21593.61","0.00","4170.98","4477.17","0.00","239.16","(1109.85)","409.84","(1519.69)","0.00","0.00","89:48:00","9415.23","21352.43","302.59","89:48:00","4477.17","(4170.98)","16297.52","5244.25","21541.77","859.10","710.08","149.02","983.73","409.84","0.00","968.26","968.26","13:27:00","0.00","0.00","983.73","0.00","0.00","409.84","0.00"
"Amherst","10.50","93.34","33.02","92.28","(69.33)","(89.50)","(15.32)","0.00","1791.33","5392.75","7184.08","0.00","0.00","(975.48)","(975.48)","60.32","1791.33","5944.07","7735.40","98:33:00","11.11","50.49","11800.35","0.00","0.00","0.00","0.00","0.00","155.52","7631.48","0.00","4660.37","85.30","0.00","266.23","(16241.56)","(15266.08)","(975.48)","0.00","0.00","106:48:00","11028.60","7354.14","155.52","106:48:00","85.30","(4660.37)","17057.41","6368.23","23425.64","291.88","76.14","215.74","975.48","0.00","15266.08","424.16","15690.24","8:15:00","0.00","0.00","975.48","0.00","0.00","0.00","0.00"
"Andover","50.11","92.72","84.93","93.11","(12.49)","(49.89)","(4.12)","0.00","1999.38","17103.01","19102.39","0.00","0.00","(735.24)","(735.24)","148.27","1999.38","16539.48","18538.86","111:33:00","9.09","142.76","3800.34","0.00","0.00","0.00","0.00","0.00","425.63","20297.14","0.00","0.00","95.21","5397.04","268.19","(2726.22)","(1990.98)","(735.24)","0.00","0.00","119:48:00","12441.21","20019.86","425.63","119:48:00","95.21","5397.04","3990.36","17838.25","21828.61","769.12","84.98","684.14","735.24","0.00","1990.98","1298.77","3289.75","8:15:00","0.00","0.00","735.24","0.00","0.00","0.00","0.00"
"Aquinnah","86.33","7.16","23.28","10.24","(76.72)","(13.67)","(92.84)","0.00","4206.84","1363.94","5570.78","0.00","0.00","0.00","0.00","101.79","4206.84","1363.94","5570.78","13:24:00","8.08","10.43","4640.89","0.00","0.00","0.00","0.00","0.00","142.15","5946.27","0.00","0.00","200.33","0.00","270.25","(18362.58)","(666.10)","(17696.48)","0.00","0.00","130:48:00","13248.68","5667.94","142.15","130:48:00","200.33","0.00","4872.94","19060.42","23933.36","233.34","178.79","54.55","0.00","0.00","666.10","17696.48","18362.58","117:24:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Arlington","100.00","53.86","82.65","54.44","(17.35)","0.00","(46.14)","0.00","5763.92","1871.62","7635.54","0.00","0.00","0.00","0.00","101.72","5763.92","1871.62","7635.54","18:24:00","7.07","55.37","5489.45","0.00","0.00","0.00","0.00","0.00","179.72","8135.10","0.00","0.00","274.47","0.00","272.21","(1603.09)","0.00","(1603.09)","0.00","0.00","33:48:00","3474.71","7855.82","179.72","33:48:00","274.47","0.00","5763.92","3474.71","9238.63","319.84","244.97","74.87","0.00","0.00","0.00","1603.09","1603.09","15:24:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ashburnham","80.12","100.00","86.11","100.00","(13.89)","(19.88)","0.00","0.00","5338.42","2875.32","8213.74","0.00","0.00","0.00","0.00","103.43","5338.42","2875.32","8213.74","27:48:00","6.06","103.43","6346.00","0.00","0.00","0.00","0.00","0.00","196.08","8751.73","0.00","0.00","254.21","0.00","249.17","(1324.88)","(1324.88)","0.00","0.00","0.00","27:48:00","2875.32","8496.50","196.08","27:48:00","254.21","0.00","6663.30","2875.32","9538.62","341.91","226.89","115.02","0.00","0.00","1324.88","0.00","1324.88","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ashby","82.50","100.00","86.39","100.00","(13.61)","(17.50)","0.00","0.00","6246.22","2164.72","8410.94","0.00","0.00","0.00","0.00","104.07","6246.22","2164.72","8410.94","20:48:00","5.05","104.07","7210.56","0.00","0.00","0.00","0.00","0.00","189.55","8952.56","0.00","0.00","297.45","0.00","251.14","(1324.88)","(1324.88)","0.00","0.00","0.00","20:48:00","2164.72","8696.37","189.55","20:48:00","297.45","0.00","7571.10","2164.72","9735.82","352.07","265.47","86.60","0.00","0.00","1324.88","0.00","1324.88","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ashfield","100.00","59.00","87.75","58.87","(12.25)","0.00","(41.00)","0.00","6025.56","1513.85","7539.41","0.00","0.00","0.00","0.00","103.69","6025.56","1513.85","7539.41","14:36:00","4.04","61.04","5738.62","0.00","0.00","0.00","0.00","0.00","116.39","7972.44","0.00","0.00","286.94","0.00","278.21","(1052.03)","0.00","(1052.03)","0.00","0.00","24:48:00","2565.88","7690.19","116.39","24:48:00","286.94","0.00","6025.56","2565.88","8591.44","316.64","256.09","60.55","0.00","0.00","0.00","1052.03","1052.03","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
