"Abington","0.00","0.00","917.39","0.00","0.00","917.39","917.39","0.00","0.00","0.00","2285.54","2077.79","4363.33","2285.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","917.39","2285.54","2077.79","5280.72","3202.93","05/27/2013","5/27/2013 ($25.04)",""
"Acton","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2455.19","2315.60","4770.79","2455.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","2455.19","2315.60","4770.79","2455.19","05/27/2013","5/27/2013 ($25.04)",""
"Acushnet","0.00","0.00","142.74","0.00","0.00","142.74","142.74","0.00","0.00","0.00","203.80","2550.01","2753.81","203.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","142.74","203.80","2550.01","2896.55","346.54","05/27/2013","5/27/2013 ($25.04)",""
"Adams","253.74","0.00","313.59","0.00","0.00","567.33","567.33","0.00","0.00","0.00","132.65","401.30","533.95","132.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","253.74","0.00","313.59","132.65","401.30","1101.28","699.98","05/27/2013","5/27/2013 ($25.04)",""
"Agawam","20.28","0.00","631.33","0.00","0.00","651.61","651.61","0.00","0.00","0.00","0.00","421.98","421.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","20.28","0.00","631.33","0.00","421.98","1073.59","651.61","05/27/2013","5/27/2013 ($56.56)",""
"Alford","0.00","0.00","349.83","0.00","0.00","349.83","349.83","0.00","0.00","0.00","385.31","385.31","770.62","385.31","0.00","0.00","0.00","3.68","3.04","6.72","3.68","","0.00","0.00","349.83","388.99","388.35","1127.17","738.82","05/27/2013","4/28/2013 ($106.04)",""
"Amesbury","192.38","0.00","598.07","299.41","299.41","1389.27","1089.86","0.00","0.00","0.00","1709.89","2631.04","4340.93","1709.89","0.00","0.00","1.15","4.51","11.53","17.19","5.66","","192.38","0.00","599.22","2013.81","2941.98","5747.39","2805.41","05/27/2013","3/28/2013 ($107.03)",""
"Amherst","237.20","0.00","1471.81","346.23","346.23","2401.47","2055.24","0.00","0.00","0.00","0.00","1133.53","1133.53","0.00","0.00","0.00","2.38","11.59","0.00","13.97","13.97","","237.20","0.00","1474.19","357.82","1479.76","3548.97","2069.21","05/27/2013","5/27/2013 ($25.04)",""
"Andover","1327.68","0.00","3735.47","1436.69","1436.69","7936.53","6499.84","0.00","0.00","0.00","1614.49","0.00","1614.49","1614.49","0.00","0.00","10.73","5.36","33.41","49.50","16.09","","1327.68","0.00","3746.20","3056.54","1470.10","9600.52","8130.42","05/27/2013","4/27/2013 ($25.03)",""
"Aquinnah","0.00","0.00","976.89","0.00","0.00","976.89","976.89","0.00","0.00","0.00","1832.87","1614.49","3447.36","1832.87","0.00","0.00","0.00","0.00","11.55","11.55","0.00","","0.00","0.00","976.89","1832.87","1626.04","4435.80","2809.76","05/27/2013","4/27/2013 ($25.02)",""
"Arlington","1078.34","0.00","0.00","0.00","0.00","1078.34","1078.34","0.00","0.00","0.00","2077.33","1849.99","3927.32","2077.33","0.00","0.00","0.00","0.00","12.97","12.97","0.00","","1078.34","0.00","0.00","2077.33","1862.96","5018.63","3155.67","05/27/2013","4/28/2013 ($111.04)",""
"Ashburnham","19.16","0.00","1201.14","0.00","0.00","1220.30","1220.30","0.00","0.00","0.00","2327.56","2087.68","4415.24","2327.56","0.00","0.00","1.06","9.80","14.62","25.48","10.86","","19.16","0.00","1202.20","2337.36","2102.30","5661.02","3558.72","05/27/2013","3/28/2013 ($112.03)",""
"Ashby","122.95","0.00","129.96","0.00","0.00","252.91","252.91","0.00","0.00","0.00","2569.64","2327.56","4897.20","2569.64","0.00","0.00","1.47","1.58","11.61","14.66","3.05","","122.95","0.00","131.43","2571.22","2339.17","5164.77","2825.60","05/27/2013","2/28/2013 ($113.02)",""
"Ashfield","232.57","0.00","231.41","0.00","0.00","463.98","463.98","0.00","0.00","0.00","246.36","2547.53","2793.89","246.36","0.00","0.00","1.88","0.00","0.00","1.88","1.88","","232.57","0.00","233.29","246.36","2547.53","3259.75","712.22","05/27/2013","5/27/2013 ($25.04)",""
"Ashland","652.22","0.00","339.96","0.00","0.00","992.18","992.18","0.00","0.00","0.00","449.85","247.53","697.38","449.85","0.00","0.00","2.77","0.00","5.94","8.71","2.77","","652.22","0.00","342.73","449.85","253.47","1698.27","1444.80","05/27/2013","4/27/2013 ($25.03)",""
"Athol","330.19","0.00","677.94","0.00","0.00","1008.13","1008.13","0.00","0.00","0.00","0.00","458.07","458.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","330.19","0.00","677.94","0.00","458.07","1466.20","1008.13","05/27/2013","5/27/2013 ($15.94)",""
"Attleboro","0.00","0.00","307.59","0.00","0.00","307.59","307.59","0.00","0.00","0.00","921.15","0.00","921.15","921.15","0.00","0.00","0.00","2.44","5.06","7.50","2.44","","0.00","0.00","307.59","923.59","5.06","1236.24","1231.18","05/27/2013","3/28/2013 ($117.03)",""
"Auburn","654.60","0.00","0.00","0.00","0.00","654.60","654.60","0.00","0.00","0.00","1150.07","921.15","2071.22","1150.07","0.00","0.00","5.79","2.82","7.45","16.06","8.61","","654.60","0.00","5.79","1152.89","928.60","2741.88","1813.28","05/27/2013","2/28/2013 ($118.02)",""
"Avon","769.52","0.00","757.71","0.00","0.00","1527.23","1527.23","0.00","0.00","0.00","0.00","1150.07","1150.07","0.00","0.00","0.00","6.22","9.43","6.34","21.99","15.65","","769.52","0.00","763.93","9.43","1156.41","2699.29","1542.88","05/27/2013","1/28/2013 ($119.01)",""
