"Abington","0.00","0.00","0.00","1018.43","0.00","1018.43","1018.43","0.00","0.00","0.00","0.00","2289.58","2289.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","1018.43","2289.58","3308.01","1018.43","04/27/2013","4/27/2013 ($48.06)",""
"Acton","0.00","0.00","0.00","35.28","0.00","35.28","35.28","0.00","0.00","0.00","0.00","2525.99","2525.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","35.28","2525.99","2561.27","35.28","04/27/2013","4/27/2013 ($46.92)",""
"Acushnet","0.00","32.82","0.00","212.96","0.00","245.78","245.78","0.00","0.00","0.00","0.00","207.84","207.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","32.82","0.00","212.96","207.84","453.62","245.78","04/27/2013","4/27/2013 ($45.54)",""
"Adams","0.00","357.78","0.00","313.59","0.00","671.37","671.37","0.00","0.00","0.00","0.00","136.69","136.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","357.78","0.00","313.59","136.69","808.06","671.37","04/27/2013","4/27/2013 ($43.29)",""
"Agawam","0.00","125.32","0.00","635.37","0.00","760.69","760.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","125.32","0.00","635.37","0.00","760.69","760.69","04/27/2013","4/27/2013 ($11.66)",""
"Alford","0.00","0.00","0.00","455.87","0.00","455.87","455.87","0.00","0.00","0.00","0.00","385.31","385.31","0.00","0.00","0.00","0.00","0.00","3.68","3.68","0.00","","0.00","0.00","0.00","455.87","388.99","844.86","455.87","04/27/2013","",""
"Amesbury","0.00","192.38","0.00","598.07","299.41","1089.86","790.45","0.00","0.00","0.00","0.00","1709.89","1709.89","0.00","0.00","0.00","0.00","1.15","4.51","5.66","1.15","","0.00","192.38","0.00","599.22","2013.81","2805.41","791.60","04/27/2013","3/28/2013 ($107.03)",""
"Amherst","0.00","237.20","0.00","1471.81","346.23","2055.24","1709.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.38","11.59","13.97","2.38","","0.00","237.20","0.00","1474.19","357.82","2069.21","1711.39","04/27/2013","2/28/2013 ($108.02)",""
"Andover","0.00","1327.68","0.00","3735.47","1436.69","6499.84","5063.15","0.00","0.00","0.00","0.00","1614.49","1614.49","0.00","0.00","0.00","0.00","10.73","5.36","16.09","10.73","","0.00","1327.68","0.00","3746.20","3056.54","8130.42","5073.88","04/27/2013","4/27/2013 ($25.03)",""
"Aquinnah","0.00","0.00","0.00","976.89","0.00","976.89","976.89","0.00","0.00","0.00","0.00","1832.87","1832.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","0.00","0.00","976.89","1832.87","2809.76","976.89","04/27/2013","4/27/2013 ($25.02)",""
"Arlington","0.00","1189.38","0.00","0.00","0.00","1189.38","1189.38","0.00","0.00","0.00","0.00","2077.33","2077.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","1189.38","0.00","0.00","2077.33","3266.71","1189.38","04/27/2013","4/27/2013 ($15.40)",""
"Ashburnham","0.00","19.16","0.00","1201.14","0.00","1220.30","1220.30","0.00","0.00","0.00","0.00","2327.56","2327.56","0.00","0.00","0.00","0.00","1.06","9.80","10.86","1.06","","0.00","19.16","0.00","1202.20","2337.36","3558.72","1221.36","04/27/2013","3/28/2013 ($112.03)",""
"Ashby","0.00","122.95","0.00","129.96","0.00","252.91","252.91","0.00","0.00","0.00","0.00","2569.64","2569.64","0.00","0.00","0.00","0.00","1.47","1.58","3.05","1.47","","0.00","122.95","0.00","131.43","2571.22","2825.60","254.38","04/27/2013","2/28/2013 ($113.02)",""
"Ashfield","0.00","232.57","0.00","231.41","0.00","463.98","463.98","0.00","0.00","0.00","0.00","247.53","247.53","0.00","0.00","0.00","0.00","1.88","2.87","4.75","1.88","","0.00","232.57","0.00","233.29","250.40","716.26","465.86","04/27/2013","1/28/2013 ($114.01)",""
"Ashland","0.00","652.22","0.00","339.96","0.00","992.18","992.18","0.00","0.00","0.00","0.00","449.85","449.85","0.00","0.00","0.00","0.00","2.77","0.00","2.77","2.77","","0.00","652.22","0.00","342.73","449.85","1444.80","994.95","04/27/2013","4/27/2013 ($25.03)",""
"Athol","0.00","446.23","0.00","677.94","0.00","1124.17","1124.17","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","446.23","0.00","677.94","0.00","1124.17","1124.17","04/27/2013","4/27/2013 ($7.37)",""
"Attleboro","0.00","0.00","0.00","307.59","0.00","307.59","307.59","0.00","0.00","0.00","0.00","921.15","921.15","0.00","0.00","0.00","0.00","0.00","2.44","2.44","0.00","","0.00","0.00","0.00","307.59","923.59","1231.18","307.59","04/27/2013","3/28/2013 ($117.03)",""
