"Client Nickname 1","Cost Balance","Current Period w/Unapplied Payments","Fee Balance","Interest Balance","30 Days Total","60 Days Total","90 Days Total","120 Days Total","150 Days Total","180 Days Total","Previous Balance","Total Balance","Balance Due","Days Since Last Bill","Finance Charge","Finance Charge Description","Finance Charge Type","Finance Charge Value","Hold Type A/R Transactions","Hourly Rate","Hours Billed To Date","Percent Interest Annual Rate","Interest Charge At","Interest Grace Period","Interest Type","Invoice Number Format","Invoice Number Next","Invoice Number Type","Last Bill Date","Last Payment Amount","Last Payment Check","Last Payment Date","Last Payment ID","Last Payment Type","% Total Markup/Discount Value","Minimum Hours","New Charges Costs","New Charges Fees","New Charges Interest","New Charges Total","New Receivables","Overdue Balance","Payment Distrib: First Pay In Full","Payment Distrib: First Pay Invoice","Payment Distrib: Order of Charges","Payment Distrib: Require Manual","Payments Not Yet Applied Portion","Prorate Under Min Hours","Record Count",
"Abington","0.00","1122.49","1122.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1122.49","1122.49","8290.02","0","0.00","Finance charge for: Abington: Month: 2","None","1.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","1.99","","03/27/2013","1,092","Unknown","0.000000","0:00:00","5565.30","1625.26","0.00","7190.56","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Acton","0.00","105.10","140.34","0.00","35.24","0.00","0.00","0.00","0.00","0.00","140.34","140.34","8501.86","0","0.00","Finance charge for: Acton: Month: 2","None","2.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","3.13","","03/27/2013","978","Unknown","0.000000","0:00:00","6511.68","1871.73","0.00","8383.41","0.00","35.24","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Acushnet","0.00","215.99","351.84","0.00","135.85","0.00","0.00","0.00","0.00","0.00","351.84","351.84","7598.78","0","0.00","Finance charge for: Acushnet: Month: 2","None","3.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","4.51","","03/27/2013","1,140","Unknown","0.000000","0:00:00","6281.65","985.80","0.00","7267.45","0.00","135.85","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Adams","0.00","316.62","778.43","0.00","461.81","0.00","0.00","0.00","0.00","0.00","778.43","778.43","6316.52","0","0.00","Finance charge for: Adams: Month: 2","None","4.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","6.76","","03/27/2013","860","Unknown","0.000000","0:00:00","4356.14","1200.21","0.00","5556.35","0.00","461.81","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Agawam","0.00","638.40","868.75","0.00","230.35","0.00","0.00","0.00","0.00","0.00","868.75","868.75","7042.58","0","0.00","Finance charge for: Agawam: Month: 2","None","5.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","6.87","","03/27/2013","801","Unknown","0.000000","0:00:00","4885.10","1306.88","0.00","6191.98","0.00","230.35","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Alford","0.00","458.90","458.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","458.90","458.90","6099.99","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5282.50","358.59","0.00","5641.09","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Amesbury","0.00","599.22","897.48","1.15","299.41","0.00","0.00","0.00","0.00","0.00","898.63","898.63","7226.33","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5448.21","879.49","0.00","6327.70","0.00","299.41","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Amherst","0.00","1474.19","1709.01","2.38","237.20","0.00","0.00","0.00","0.00","0.00","1711.39","1711.39","4945.69","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","108.02","","02/28/2013","669","Cash","0.000000","0:00:00","1867.46","1366.84","0.00","3234.30","0.00","237.20","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Andover","0.00","3746.20","5063.15","10.73","1327.68","0.00","0.00","0.00","0.00","0.00","5073.88","5073.88","9716.39","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","109.01","9","01/28/2013","182","Check","0.000000","0:00:00","2084.35","2558.16","0.00","4642.51","0.00","1327.68","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Aquinnah","0.00","976.89","976.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","976.89","976.89","5779.10","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","441.60","0.00","4827.23","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Arlington","0.00","0.00","1189.38","0.00","1189.38","0.00","0.00","0.00","0.00","0.00","1189.38","1189.38","7939.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","4.56","","03/27/2013","1,105","Unknown","0.000000","0:00:00","6008.89","757.11","0.00","6766.00","0.00","1189.38","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashburnham","0.00","1202.20","1332.33","1.06","131.19","0.00","0.00","0.00","0.00","0.00","1333.39","1333.39","8556.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","5565.30","1658.01","0.00","7223.31","0.00","131.19","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashby","0.00","131.43","252.91","1.47","122.95","0.00","0.00","0.00","0.00","0.00","254.38","254.38","8651.44","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","113.02","","02/28/2013","670","Cash","0.000000","0:00:00","6511.68","1885.38","0.00","8397.06","0.00","122.95","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashfield","0.00","233.29","463.98","1.88","232.57","0.00","0.00","0.00","0.00","0.00","465.86","465.86","7743.92","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","114.01","14","01/28/2013","183","Check","0.000000","0:00:00","6281.65","996.41","0.00","7278.06","0.00","232.57","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ashland","0.00","345.23","992.18","5.27","652.22","0.00","0.00","0.00","0.00","0.00","997.45","997.45","6865.65","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","1213.14","0.00","5868.20","0.00","652.22","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Athol","0.00","677.94","1124.17","0.00","446.23","0.00","0.00","0.00","0.00","0.00","1124.17","1124.17","7302.16","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","1.71","","03/27/2013","896","Unknown","0.000000","0:00:00","4885.10","1316.20","0.00","6201.30","0.00","446.23","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Attleboro","0.00","424.62","424.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","424.62","424.62","6607.98","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","25.01","","02/27/2013","634","Unknown","0.000000","0:00:00","5818.35","365.01","0.00","6183.36","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Auburn","0.00","5.79","654.60","5.79","654.60","0.00","0.00","0.00","0.00","0.00","660.39","660.39","6134.90","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","118.02","","02/28/2013","671","Cash","0.000000","0:00:00","4888.39","586.12","0.00","5474.51","0.00","654.60","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Avon","0.00","763.93","1527.23","6.22","769.52","0.00","0.00","0.00","0.00","0.00","1533.45","1533.45","4413.03","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","119.01","19","01/28/2013","184","Check","0.000000","0:00:00","1867.46","1012.12","0.00","2879.58","0.00","769.52","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Ayer","0.00","879.38","1839.84","7.82","968.28","0.00","0.00","0.00","0.00","0.00","1847.66","1847.66","5039.69","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","1107.68","0.00","3192.03","0.00","968.28","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barnstable","0.00","3033.15","3033.15","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3033.15","3033.15","8803.48","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","1384.70","0.00","5770.33","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Barre","0.00","0.20","46.82","0.20","46.82","0.00","0.00","0.00","0.00","0.00","47.02","47.02","6061.17","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.18","","03/27/2013","806","Unknown","0.000000","0:00:00","6008.89","30.10","0.00","6038.99","0.00","46.82","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Becket","0.00","497.43","497.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","497.43","497.43","6864.02","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","123.02","","02/28/2013","672","Cash","0.000000","0:00:00","5565.30","801.29","0.00","6366.59","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bedford","0.00","2.11","260.47","2.11","260.47","0.00","0.00","0.00","0.00","0.00","262.58","262.58","10024.83","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","124.01","24","01/28/2013","185","Check","0.000000","0:00:00","6511.68","3250.57","0.00","9762.25","0.00","260.47","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belchertown","0.00","9.53","9.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.53","9.53","6356.30","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","65.12","0.00","6346.77","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bellingham","0.00","797.90","2306.71","12.29","1521.10","0.00","0.00","0.00","0.00","0.00","2319.00","2319.00","9723.68","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4655.06","2749.62","0.00","7404.68","0.00","1521.10","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Belmont","0.00","1958.40","3267.18","10.66","1319.44","0.00","0.00","0.00","0.00","0.00","3277.84","3277.84","12058.43","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4885.10","3895.49","0.00","8780.59","0.00","1319.44","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berkley","0.00","1396.77","1396.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1396.77","1396.77","8424.46","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","128.02","","02/28/2013","673","Cash","0.000000","0:00:00","5818.35","1234.36","0.00","7052.71","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Berlin","0.00","0.00","815.15","0.00","815.15","0.00","0.00","0.00","0.00","0.00","815.15","815.15","6393.25","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","3.13","","03/27/2013","939","Unknown","0.000000","0:00:00","4888.39","708.13","0.00","5596.52","0.00","815.15","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Bernardston","0.00","643.09","1362.96","5.86","725.73","0.00","0.00","0.00","0.00","0.00","1368.82","1368.82","4068.22","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","1867.46","831.94","0.00","2699.40","0.00","725.73","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Beverly","0.00","1203.21","2530.21","10.81","1337.81","0.00","0.00","0.00","0.00","0.00","2541.02","2541.02","6952.00","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","2084.35","2326.63","0.00","4410.98","0.00","1337.81","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Billerica","0.00","1819.06","1819.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1819.06","1819.06","7035.13","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","4385.63","830.44","0.00","5216.07","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blackstone","0.00","43.41","1345.78","43.41","1345.78","0.00","0.00","0.00","0.00","0.00","1389.19","1389.19","8350.03","0","0.00","Finance charge for: Blackstone: Month: 2","None","33.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","133.02","","02/28/2013","674","Cash","0.000000","0:00:00","6008.89","951.95","0.00","6960.84","0.00","1345.78","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Blandford","0.00","(21.86)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(21.86)","(21.86)","5616.76","0","0.00","Finance charge for: Blandford: Month: 1","None","34.99","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","134.01","34","01/28/2013","187","Check","0.000000","0:00:00","5565.30","98.34","0.00","5663.64","0.00","0.00","Invoice","Oldest","Interest, Costs, Fees","0","(21.86)","0","1"
"Bolton","0.00","189.21","573.74","1.48","386.01","0.00","0.00","0.00","0.00","0.00","575.22","575.22","10147.84","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","25.01","","02/27/2013","487","Unknown","0.000000","0:00:00","6511.68","3060.94","0.00","9572.62","0.00","386.01","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
"Boston","0.00","599.93","1455.44","6.97","862.48","0.00","0.00","0.00","0.00","0.00","1462.41","1462.41","10223.70","0","0.00","","None","0.00","Off","0.00","0:00:00","0.050000","Period 1","0","Compound","","1","Global Invoice Number","03/27/2013","0.00","","","0","","0.000000","0:00:00","6281.65","2479.64","0.00","8761.29","0.00","862.48","Invoice","Oldest","Interest, Costs, Fees","0","0.00","0","1"
