"Abington","2899.75","2072.74","854.26","0.00","759.73","6586.48","5826.75"
"Acton","2149.01","2310.55","967.80","0.00","890.16","6317.52","5427.36"
"Acushnet","37.36","2531.83","0.00","0.00","956.35","3525.54","2569.19"
"Adams","387.80","396.25","1349.24","152.99","160.57","2446.85","2286.28"
"Agawam","336.43","416.93","101.75","0.00","1146.49","2001.60","855.11"
"Alford","738.82","388.35","621.32","367.44","521.67","2637.60","2115.93"
"Amesbury","2805.41","2941.98","2348.34","2042.57","2292.74","12431.04","10138.30"
"Amherst","1961.14","1479.76","1038.86","365.08","709.85","5554.69","4844.84"
"Andover","8021.36","1470.10","1927.76","1483.62","2162.65","15065.49","12902.84"
"Aquinnah","2699.71","1626.04","18.37","17.85","460.12","4822.09","4361.97"
"Arlington","3155.67","1862.96","778.42","16.75","0.00","5813.80","5813.80"
"Ashburnham","3558.72","2102.30","888.86","1.86","814.95","7366.69","6551.74"
"Ashby","2712.53","2334.12","1002.75","25.33","905.30","6980.03","6074.73"
"Ashfield","598.16","2547.53","13.84","12.98","1009.88","4182.39","3172.51"
"Ashland","1329.75","253.47","1219.86","11.52","11.95","2826.55","2814.60"
"Athol","1008.13","458.07","132.48","6.57","1196.78","2802.03","1605.25"
"Attleboro","1231.18","5.06","239.01","6.06","112.47","1593.78","1481.31"
"Auburn","1695.21","928.60","361.68","0.00","236.45","3221.94","2985.49"
"Avon","1423.82","1156.41","651.78","13.28","360.53","3605.82","3245.29"
"Ayer","3353.31","0.00","458.62","8.60","16.22","3836.75","3820.53"
"Barnstable","4761.58","1634.06","21.10","26.37","1412.06","7855.17","6443.11"
"Barre","1987.83","3.12","8.45","38.32","8.65","2046.37","2037.72"
"Becket","374.36","2089.70","10.99","437.34","361.93","3274.32","2912.39"
"Bedford","2706.25","2339.19","21.95","1603.57","1461.38","8132.34","6670.96"
"Belchertown","132.09","2570.70","0.00","0.00","57.34","2760.13","2702.79"
"Bellingham","2675.72","233.49","12.35","2761.63","24.13","5707.32","5683.19"
"Belmont","3150.81","478.66","15.41","391.96","3535.65","7572.49","4036.84"
"Berkley","2176.12","9.47","9.83","808.25","477.41","3481.08","3003.67"
"Berlin","1821.20","929.16","12.23","453.90","277.09","3493.58","3216.49"
"Bernardston","1247.04","1155.73","35.13","533.68","295.83","3267.41","2971.58"
"Beverly","3313.35","40.56","0.00","613.72","918.43","4886.06","3967.63"
"Billerica","3579.37","1604.16","22.01","21.39","852.64","6079.57","5226.93"
"Blackstone","3317.56","1862.12","20.50","971.80","26.21","6198.19","6171.98"
"Blandford","2146.62","2097.05","18.59","69.88","64.38","4396.52","4332.14"
"Bolton","3012.97","2340.50","22.73","1640.52","1447.24","8463.96","7016.72"
"Boston","1582.40","2576.14","17.66","0.00","2489.47","6665.67","4176.20"
"Bourne","3358.04","261.33","0.00","3571.45","30.54","7221.36","7190.82"
"Boxborough","1526.92","451.67","8.99","207.82","1933.34","4128.74","2195.40"
"Boxford","1568.88","7.02","1.22","501.12","278.64","2356.88","2078.24"
"Boylston","1956.83","924.72","12.24","438.54","307.47","3639.80","3332.33"
"Braintree","1569.98","1156.52","11.58","694.80","332.33","3765.21","3432.88"
"Brewster","3453.46","14.19","14.73","443.61","700.28","4626.27","3925.99"
"Bridgewater","2612.34","1625.81","0.00","11.57","472.46","4722.18","4249.72"
"Brimfield","3106.21","1838.31","21.61","821.93","24.58","5812.64","5788.06"
"Brockton","3589.12","2103.03","24.17","944.94","28.29","6689.55","6661.26"
"Brookfield","2762.12","2338.91","21.66","21.05","943.37","6087.11","5143.74"
"Brookline","657.34","2.70","2.80","0.00","1016.97","1679.81","662.84"
"Buckland","741.01","251.18","0.00","1272.27","9.62","2274.08","2264.46"
"Burlington","160.38","466.09","0.00","106.97","1297.09","2030.53","733.44"
"Cambridge","1225.45","0.00","0.00","224.45","132.33","1582.23","1449.90"
"Canton","1782.93","928.48","11.51","354.34","246.70","3323.96","3077.26"
"Carlisle","1574.02","1144.83","11.55","695.48","357.73","3783.61","3425.88"
"Carver","3255.43","10.96","11.46","465.87","675.16","4418.88","3743.72"
"Charlemont","2593.37","1625.78","18.57","0.00","465.25","4702.97","4237.72"
"Charlton","3243.34","1863.96","0.00","819.97","25.17","5952.44","5927.27"
"Chatham","3604.59","2077.45","24.13","938.77","830.63","7475.57","6644.94"
"Chelmsford","2750.85","2338.86","15.55","1065.51","948.67","7119.44","6170.77"
"Chelsea","488.46","2567.25","13.65","13.26","1057.73","4140.35","3082.62"
"Cheshire","1159.97","252.95","6.68","1300.97","0.00","2720.57","2720.57"
"Chester","988.01","474.59","6.21","107.28","1301.95","2878.04","1576.09"
"Chesterfield","1220.46","5.02","0.00","216.30","133.43","1575.21","1441.78"
"Chicopee","1782.46","903.44","11.41","350.60","253.22","3301.13","3047.91"
"Chilmark","1338.00","1140.59","11.22","688.14","420.38","3598.33","3177.95"
"Clarksburg","3135.77","13.56","14.07","528.07","686.53","4378.00","3691.47"
"Clinton","2644.03","1626.03","84.12","10.82","434.86","4799.86","4365.00"
"Cohasset","3125.15","1929.82","15.41","752.52","24.73","5847.63","5822.90"
"Colrain","3570.52","2097.30","0.00","892.76","814.62","7375.20","6560.58"
"Concord","2667.15","2314.17","21.87","1026.66","904.68","6934.53","6029.85"
"Conway","533.72","2572.53","13.91","12.82","1009.24","4142.22","3132.98"
"Cummington","1275.25","253.47","6.49","1218.87","11.70","2765.78","2754.08"
"Dalton","937.49","473.72","5.99","5.82","1170.35","2593.37","1423.02"
"Danvers","1201.75","4.94","5.12","213.57","137.24","1562.62","1425.38"
"Dartmouth","434.31","923.65","0.00","337.62","243.17","1938.75","1695.58"
"Dedham","722.94","1128.00","7.86","664.90","377.29","2900.99","2523.70"
"Deerfield","2467.64","10.14","3.72","485.12","664.82","3631.44","2966.62"
"Dennis","2839.27","1620.38","38.93","18.49","465.41","4982.48","4517.07"
"Dighton","3298.00","1883.53","22.00","786.42","0.37","5990.32","5989.95"
"Douglas","3519.59","2102.88","24.63","895.86","800.41","7343.37","6542.96"
"Dover","2776.50","2339.71","0.00","1005.79","914.53","7036.53","6122.00"
"Dracut","643.14","2547.98","13.55","13.17","981.94","4199.78","3217.84"
"Dudley","1805.60","254.95","8.75","1825.70","16.54","3911.54","3895.00"
"Dunstable","1909.25","468.83","10.10","250.69","2259.50","4898.37","2638.87"
"Duxbury","1752.62","7.95","8.25","637.09","332.14","2738.05","2405.91"
"East.Bridgewater","2746.27","753.38","0.00","586.86","482.80","4569.31","4086.51"
"East.Brookfield","2108.68","946.58","0.00","829.83","444.89","4329.98","3885.09"
"East.Longmeadow","1303.76","0.00","0.00","0.00","0.00","1303.76","1303.76"
"Eastham","4729.79","1633.93","27.02","26.26","1429.68","7846.68","6417.00"
"Easthampton","1825.86","1858.27","16.44","106.44","16.17","3823.18","3807.01"
"Easton","5563.65","2111.32","33.40","2420.29","2115.26","12243.92","10128.66"
"Edgartown","3484.44","2342.66","24.75","2956.46","2673.41","11481.72","8808.31"
"Egremont","482.78","2571.62","0.00","0.47","731.62","3786.49","3054.87"
"Erving","1197.29","227.41","6.05","1083.47","10.68","2524.90","2514.22"
"Essex","1980.18","468.41","5.16","283.11","2552.40","5289.26","2736.86"
"Everett","1665.18","2.59","7.91","608.96","338.10","2622.74","2284.64"
"Fairhaven","3458.95","936.17","18.66","1130.19","0.00","5543.97","5543.97"
"Fall River","5224.50","1171.54","27.16","1.34","1142.69","7567.23","6424.54"
"Falmouth","7085.53","29.12","5.16","1384.08","2036.08","10539.97","8503.89"
"Fitchburg","644.73","1592.91","10.34","10.05","581.11","2839.14","2258.03"
"Florida","2665.29","1860.94","19.22","628.46","41.96","5215.87","5173.91"
"Foxborough","5134.75","2108.78","130.90","2107.25","1846.37","11328.05","9481.68"
"Framingham","2907.80","2440.67","42.70","1058.10","923.43","7372.70","6449.27"
"Franklin","932.07","2593.46","8.91","0.00","1047.58","4582.02","3534.44"
"Freetown","1428.25","249.18","0.00","1283.95","12.58","2973.96","2961.38"
"Gardner","1066.29","450.05","7.31","132.36","1300.43","2956.44","1656.01"
"Georgetown","1146.18","5.55","4.89","238.24","132.03","1526.89","1394.86"
"Gill","1728.54","928.25","11.28","353.94","246.34","3268.35","3022.01"
"Gloucester","1507.10","1156.26","11.31","694.93","332.25","3701.85","3369.60"
"Goshen","3182.48","13.93","14.46","443.62","699.53","4354.02","3654.49"
"Gosnold","2482.45","1625.55","0.00","10.16","472.16","4590.32","4118.16"
"Grafton","3187.74","1838.91","21.35","815.64","24.90","5888.54","5863.64"
"Granby","3523.90","2102.16","17.83","945.15","830.02","7419.06","6589.04"
"Granville","2695.44","2333.59","21.36","1064.82","948.01","7063.22","6115.21"
"Great Barrington","373.50","2572.05","13.41","13.04","1031.71","4003.71","2972.00"
"Greenfield","1073.68","252.82","6.54","1274.98","11.08","2619.10","2608.02"
"Groton","930.84","474.58","0.00","112.94","1301.13","2819.49","1518.36"
"Groveland","1161.00","0.00","0.00","223.17","132.13","1516.30","1384.17"
"Hadley","1395.33","895.19","9.99","352.93","245.03","2898.47","2653.44"
"Halifax","1051.91","999.46","9.91","694.15","355.09","3110.52","2755.43"
"Hamilton","3132.82","13.77","14.29","461.02","675.03","4296.93","3621.90"
"Hampden","2679.21","1626.40","12.22","0.00","11.02","4328.85","4317.83"
"Hancock","3069.57","1857.55","0.00","16.12","20.99","4964.23","4943.24"
"Hanover","3438.29","0.00","3.69","884.17","804.76","5130.91","4326.15"
"Hanson","0.00","2221.21","10.38","1015.02","892.43","4139.04","3246.61"
"Hardwick","120.18","1.41","2571.11","11.07","1006.94","3710.71","2703.77"
"Harvard","784.80","3.23","124.88","1215.72","0.00","2128.63","2128.63"
"Harwich","1131.61","0.00","352.33","107.16","1195.55","2786.65","1591.10"
"Hatfield","1245.27","5.12","0.00","218.93","137.36","1606.68","1469.32"
"Haverhill","1802.48","0.00","911.17","353.79","119.88","3187.32","3067.44"
"Hawley","1521.81","0.00","1138.15","545.66","360.02","3565.64","3205.62"
"Heath","3213.02","9.10","13.68","468.01","667.62","4371.43","3703.81"
"Hingham","2599.75","10.68","1625.58","17.41","439.00","4692.42","4253.42"
"Hinsdale","3091.21","12.70","1863.17","760.02","24.32","5751.42","5727.10"
"Holbrook","3206.32","14.13","2077.30","919.28","932.63","7149.66","6217.03"
"Holden","2465.62","0.00","2325.07","1141.53","913.30","6845.52","5932.22"
"Holland","562.96","3.28","2708.03","13.46","981.76","4269.49","3287.73"
"Holliston","1227.05","142.03","253.34","1184.98","11.92","2819.32","2807.40"
"Holyoke","1007.96","4.14","474.17","126.54","1206.80","2819.61","1612.81"
"Hopedale","1040.62","5.25","0.00","220.27","134.15","1400.29","1266.14"
"Hopkinton","1600.01","2.51","903.92","353.72","250.54","3110.70","2860.16"
"Hubbardston","1398.14","0.00","1137.70","682.30","350.46","3568.60","3218.14"
"Hudson","4539.41","18.66","19.36","783.25","1151.22","6511.90","5360.68"
"Hull","3924.47","16.13","1631.22","22.90","1089.64","6684.36","5594.72"
"Huntington","1845.15","8.58","1858.89","188.71","0.00","3901.33","3901.33"
"Ipswich","4701.36","20.32","2108.77","1888.04","1692.17","10410.66","8718.49"
"Kingston","3359.96","14.82","2316.84","2798.59","36.05","8526.26","8490.21"
"Lakeville","1622.56","0.00","2558.16","10.11","2754.82","6945.65","4190.83"
"Lancaster","1549.62","6.37","0.55","1602.99","13.42","3172.95","3159.53"
"Lanesborough","120.61","0.00","467.91","77.18","691.00","1356.70","665.70"
"Lawrence","394.03","2.64","2.74","452.58","224.52","1076.51","851.99"
"Lee","896.99","4.71","924.98","185.79","148.35","2160.82","2012.47"
"Leicester","1977.87","8.13","1133.45","903.35","476.71","4499.51","4022.80"
"Lenox","2494.10","0.00","0.00","277.39","412.32","3183.81","2771.49"
"Leominster","2443.25","11.08","1625.99","17.81","529.03","4627.16","4098.13"
"Leverett","1836.11","8.59","1858.90","195.98","16.56","3916.14","3899.58"
"Lexington","5885.77","25.24","2112.78","2551.47","2237.41","12812.67","10575.26"
"Leyden","2621.16","10.77","2332.68","819.72","759.33","6543.66","5784.33"
"Lincoln","1027.42","0.00","2548.12","14.69","1767.82","5358.05","3590.23"
"Littleton","1114.09","0.00","233.96","1383.16","11.60","2742.81","2731.21"
"Longmeadow","0.00","0.00","437.27","60.70","2.11","500.08","497.97"
"Lowell","1512.13","7.28","6.45","464.33","8.45","1998.64","1990.19"
"Ludlow","1674.17","6.88","928.29","353.54","0.00","2962.88","2962.88"
"Lunenburg","1474.21","6.06","1156.36","669.39","14.04","3320.06","3306.02"
"Lynn","3067.57","13.69","0.00","457.30","15.03","3553.59","3538.56"
"Lynnfield","2368.53","0.00","1611.45","9.29","16.94","4006.21","3989.27"
"Malden","3107.12","13.86","1857.18","822.05","24.63","5824.84","5800.21"
"Manchester-by-the-Sea","3463.19","9.18","2102.43","944.44","27.68","6546.92","6519.24"
"Mansfield","2635.41","10.83","2338.80","1064.07","0.62","6049.73","6049.11"
"Marblehead","288.08","2.29","2572.01","0.00","168.95","3031.33","2862.38"
"Marion","963.52","5.07","227.74","1468.89","11.32","2676.54","2665.22"
"Marlborough","876.30","0.00","624.25","132.34","6.93","1639.82","1632.89"
"Marshfield","1081.76","176.44","5.34","5.19","5.39","1274.12","1268.73"
"Mashpee","1836.89","7.55","7.83","350.79","9.36","2212.42","2203.06"
"Mattapoisett","1340.45","6.63","1156.95","688.67","0.00","3192.70","3192.70"
"Maynard","2296.60","10.56","4.90","439.33","11.68","2763.07","2751.39"
"Medfield","2623.72","6.86","1600.61","17.39","18.04","4266.62","4248.58"
"Medford","3118.42","0.00","1851.01","822.83","24.60","5816.86","5792.26"
"Medway","3449.50","14.18","2102.39","945.34","27.65","6539.06","6511.41"
"Melrose","2347.81","10.79","2338.76","1065.09","24.47","5786.92","5762.45"
"Mendon","242.34","2.14","2571.86","11.57","0.00","2827.91","2827.91"
"Merrimac","1227.99","6.20","252.77","1276.31","11.73","2775.00","2763.27"
"Methuen","850.03","3.49","448.44","131.41","6.09","1439.46","1433.37"
"Middleborough","1089.82","0.00","0.00","214.90","5.54","1310.26","1304.72"
"Middlefield","1337.70","6.66","922.00","360.02","11.15","2637.53","2626.38"
"Middleton","1061.33","0.48","1155.79","673.51","12.28","2903.39","2891.11"
"Milford","3153.07","14.13","13.45","467.56","0.00","3648.21","3648.21"
"Millbury","2570.39","10.56","1625.45","0.00","10.09","4216.49","4206.40"
"Millis","3036.39","12.48","1837.89","784.38","24.08","5695.22","5671.14"
"Millville","3096.45","0.00","2090.92","918.63","25.93","6131.93","6106.00"
"Milton","2331.18","10.77","2338.73","1005.61","24.15","5710.44","5686.29"
"Monroe","507.57","3.28","2571.81","12.67","13.14","3108.47","3095.33"
"Monson","1171.55","4.81","252.53","1176.53","0.00","2605.42","2605.42"
"Montague","839.31","3.45","467.39","107.76","6.02","1423.93","1417.91"
"Monterey","790.59","0.00","0.00","223.94","4.31","1018.84","1014.53"
"Montgomery","1343.77","0.00","909.80","352.51","11.07","2617.15","2606.08"
"Mount Washington","1336.40","0.00","1144.36","681.75","13.43","3175.94","3162.51"
"Nahant","3181.46","13.07","13.57","13.18","13.68","3234.96","3221.28"
"Nantucket","2516.89","10.34","10.73","10.43","0.00","2548.39","2548.39"
"Natick","866.67","3.56","1555.62","773.72","13.59","3213.16","3199.57"
"Needham","2158.58","8.87","1772.77","896.20","20.54","4856.96","4836.42"
"New Ashford","2397.68","0.00","2323.79","1009.32","24.34","5755.13","5730.79"
"New Bedford","1842.59","7.57","2571.44","18.17","18.85","4458.62","4439.77"
"New Braintree","1533.28","1.25","254.05","1649.95","14.60","3453.13","3438.53"
"New Marlborough","365.72","0.00","167.36","83.35","181.54","797.97","616.43"
"New Salem","738.80","4.29","4.45","407.32","4.90","1159.76","1154.86"
"Newbury","2564.18","11.79","1113.03","770.78","18.94","4478.72","4459.78"
"Newburyport","3344.57","195.69","1165.10","1476.97","26.25","6208.58","6182.33"
"Newton","6947.33","28.55","29.62","1335.12","35.42","8376.04","8340.62"
"Norfolk","4128.34","16.97","1324.02","23.74","23.33","5516.40","5493.07"
"North.Adams","2160.97","0.00","1274.05","204.93","(281.54)","3358.41","3639.95"
"North.Andover","4321.09","5.72","2087.94","1687.16","22.34","8124.25","8101.91"
"North.Attleborough","3476.22","9.24","2317.31","3287.59","38.60","9128.96","9090.36"
"North.Brookfield","746.85","0.00","2550.84","13.55","14.06","3325.30","3311.24"
"North.Reading","1602.55","0.00","0.00","1515.19","0.00","3117.74","3117.74"
"Northampton","0.00","0.00","108.31","34.32","0.61","143.24","142.63"
"Northborough","1203.52","6.24","5.14","330.23","0.00","1545.13","1545.13"
"Northbridge","1919.28","7.89","929.33","463.11","14.10","3333.71","3319.61"
"Northfield","1279.91","5.26","1130.48","649.37","13.02","3078.04","3065.02"
"Norton","7224.99","5.96","32.06","1523.10","37.31","8823.42","8786.11"
"Norwell","3918.19","16.10","1306.08","21.54","22.35","5284.26","5261.91"
"Norwood","4703.98","15.60","1870.03","1915.55","36.12","8541.28","8505.16"
"Oak Bluffs","3353.84","13.78","2101.98","22.48","0.00","5492.08","5492.08"
"Oakham","2555.04","10.50","10.89","1028.63","15.31","3620.37","3605.06"
"Orange","203.14","0.83","2222.39","11.30","10.35","2448.01","2437.66"
"Orleans","733.35","0.00","3.53","1296.43","8.63","2041.94","2033.31"
"Otis","358.76","0.00","403.01","129.24","3.78","894.79","891.01"
"Oxford","1026.44","4.22","4.38","188.69","5.20","1228.93","1223.73"
"Palmer","1603.34","6.59","927.99","346.37","0.00","2884.29","2884.29"
"Paxton","1403.71","5.77","821.93","669.47","12.32","2913.20","2900.88"
"Peabody","3843.17","12.10","0.00","604.16","226.99","4686.42","4459.43"
"Pelham","2564.20","0.00","1612.23","17.16","17.81","4211.40","4193.59"
"Pembroke","3033.23","12.47","1862.92","822.21","24.34","5755.17","5730.83"
"Pepperell","3393.98","13.95","2102.15","944.68","27.41","6482.17","6454.76"
"Peru","2570.49","10.56","2005.45","1064.38","0.00","5650.88","5650.88"
"Petersham","491.54","2.02","2237.68","0.00","0.00","2731.24","2731.24"
"Phillipston","1034.73","139.07","227.46","1300.44","11.47","2713.17","2701.70"
"Pittsfield","810.03","0.00","451.60","124.36","5.89","1391.88","1385.99"
"Plainfield","117.98","897.10","0.00","236.18","5.31","1256.57","1251.26"
"Plainville","464.55","1125.66","589.83","353.74","249.75","2783.53","2533.78"
"Plymouth","1365.15","5.61","816.83","933.70","0.00","3121.29","3121.29"
"Plympton","1976.88","1282.56","254.83","444.53","16.81","3975.61","3958.80"
"Princeton","665.93","2094.72","1601.16","17.93","18.60","4398.34","4379.74"
"Provincetown","1130.21","2067.28","1863.57","784.72","24.82","5870.60","5845.78"
"Quincy","1241.31","2312.90","1759.70","918.95","26.47","6259.33","6232.86"
"Randolph","241.66","2570.63","1995.44","1005.65","24.69","5838.07","5813.38"
"Raynham","450.76","2.25","2571.56","5.36","0.00","3029.93","3029.93"
"Reading","668.48","472.62","246.32","0.00","0.00","1387.42","1387.42"
"Rehoboth","781.56","0.00","0.00","107.02","3.77","892.35","888.58"
"Revere","0.00","0.00","0.00","0.00","(28.33)","(28.33)","0.00"
"Richmond","427.39","1130.25","578.70","351.87","10.57","2498.78","2488.21"
"Rochester","390.56","3.04","1151.74","677.59","9.44","2232.37","2222.93"
"Rockland","1507.80","1620.69","13.29","454.56","0.00","3596.34","3596.34"
"Rockport","637.32","1852.61","1625.06","0.00","9.32","4124.31","4114.99"
"Rowe","855.10","2091.19","1484.38","806.88","22.24","5259.79","5237.55"
"Rowley","958.09","2306.46","1747.48","893.11","25.08","5930.22","5905.14"
"Royalston","358.91","2193.45","2332.34","1016.58","25.06","5926.34","5901.28"
"Russell","203.19","243.32","2571.54","12.40","12.87","3043.32","3030.45"
"Rutland","640.48","472.50","252.26","1195.68","0.00","2560.92","2560.92"
"Salem","764.99","3.14","115.06","111.31","4.22","998.72","994.50"
"Salisbury","81.31","562.42","0.00","217.96","3.66","865.35","861.69"
"Sandisfield","762.90","768.12","927.65","356.88","11.96","2827.51","2815.55"
"Sandwich","4658.63","19.15","1169.93","24.03","2043.22","7914.96","5871.74"
"Saugus","4644.07","1633.58","26.66","213.83","1226.81","7744.95","6518.14"
"Savoy","302.44","1851.23","1260.57","8.45","0.00","3422.69","3422.69"
"Scituate","2604.28","2098.38","1499.84","0.43","1921.11","8124.04","6202.93"
"Seekonk","4496.23","1975.94","2090.11","35.19","2996.15","11593.62","8597.47"
"Sharon","534.31","2546.80","2340.64","22.28","2453.96","7897.99","5444.03"
"Sheffield","40.29","222.99","2570.76","11.65","12.08","2857.77","2845.69"
"Shelburne","626.23","351.90","4.67","5.55","1216.53","2204.88","988.35"
"Sherborn","1571.80","6.46","107.51","6.93","208.12","1900.82","1692.70"
"Shirley","531.21","553.28","4.61","0.00","261.12","1350.22","1089.10"
"Shrewsbury","746.97","1153.14","904.17","11.52","11.96","2827.76","2815.80"
"Shutesbury","142.40","0.00","0.00","0.00","178.52","320.92","142.40"
"Somerset","5346.65","23.51","18.33","23.68","1765.19","7177.36","5412.17"
"Somerville","0.00","1445.91","1246.57","286.06","12.65","2991.19","2978.54"
"South.Hadley","0.00","1683.58","2133.13","15.69","246.92","4079.32","3832.40"
"Southampton","50.52","2555.71","2098.75","0.00","297.05","5002.03","4704.98"
"Southborough","545.19","2571.88","2315.75","22.33","1766.17","7221.32","5455.15"
"Southbridge","741.35","225.54","2195.68","14.55","13.49","3190.61","3177.12"
"Southwick","245.00","315.85","2.94","2.32","412.30","978.41","566.11"
"Spencer","1228.80","6.61","475.12","7.03","194.74","1912.30","1717.56"
"Springfield","50.08","921.36","4.13","0.00","209.41","1184.98","975.57"
"Sterling","422.66","1151.81","921.78","0.00","338.65","2834.90","2496.25"
"Stockbridge","1347.45","0.49","747.67","10.19","692.63","2798.43","2105.80"
"Stoneham","1585.86","1211.91","13.51","11.55","466.44","3289.27","2822.83"
"Stoughton","1040.36","1448.61","1625.06","16.91","17.54","4148.48","4130.94"
"Stow","905.56","2076.82","1862.65","19.91","822.32","5687.26","4864.94"
"Sturbridge","1011.48","2331.72","2101.88","22.38","919.77","6387.23","5467.46"
"Sudbury","0.00","2541.33","1950.28","0.00","1057.74","5549.35","4491.61"
"Sunderland","188.46","248.30","2157.38","10.66","11.06","2615.86","2604.80"
"Sutton","1034.24","59.03","252.17","0.00","1298.26","2643.70","1345.44"
"Swampscott","747.91","0.00","451.61","4.93","131.29","1335.74","1204.45"
"Swansea","37.90","916.26","4.05","3.94","237.74","1199.89","962.15"
"Taunton","384.16","1150.71","534.60","10.12","326.98","2406.57","2079.59"
"Templeton","1335.11","5.49","761.70","0.00","676.90","2779.20","2102.30"
"Tewksbury","1976.97","1227.56","0.00","1.73","468.55","3674.81","3206.26"
"Tisbury","651.82","1827.63","1625.02","16.87","17.50","4138.84","4121.34"
"Tolland","897.87","2073.47","12.62","12.26","815.20","3811.42","2996.22"
"Topsfield","1002.51","4.12","1693.88","12.73","934.08","3647.32","2713.24"
"Townsend","0.00","2379.43","1938.60","10.68","1038.04","5366.75","4328.71"
"Truro","82.30","0.97","2563.93","0.00","0.00","2647.20","2647.20"
"Tyngsborough","612.99","467.34","227.07","5.37","1182.13","2494.90","1312.77"
"Tyringham","721.74","0.00","450.86","4.82","132.32","1309.74","1177.42"
"Upton","48.36","493.46","4.01","3.90","242.64","792.37","549.73"
"Uxbridge","373.02","1129.59","523.47","8.33","351.56","2385.97","2034.41"
"Wakefield","1204.83","6.62","1155.21","9.73","655.93","3032.32","2376.39"
"Wales","1478.12","1620.56","13.16","0.00","442.37","3554.21","3111.84"
"Walpole","0.00","2429.13","1599.76","0.00","0.00","4028.89","4028.89"
"Waltham","802.36","2067.61","1455.84","14.06","1117.76","5457.63","4339.87"
"Ware","898.40","2310.04","1686.18","330.10","901.34","6126.06","5224.72"
"Wareham","336.02","2155.92","2649.13","21.13","1017.95","6180.15","5162.20"
"Warren","144.26","559.64","2572.63","13.47","0.00","3290.00","3290.00"
"Warwick","923.73","473.67","253.46","0.00","1178.22","2829.08","1650.86"
"Washington","1025.33","4.21","36.12","6.08","135.76","1207.50","1071.74"
"Watertown","343.20","483.46","5.27","3.42","239.54","1074.89","835.35"
"Wayland","757.41","719.22","927.42","9.88","356.86","2770.79","2413.93"
"Webster","1227.88","5.05","1155.31","9.81","662.46","3060.51","2398.05"
"Wellesley","1453.95","1620.47","13.06","5.62","434.34","3527.44","3093.10"
