"Abington","2861.27","0.002540","27:48:00","0.003153","2861.27","0.003268","27:48:00","0.004085","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003555","5084.21","0.003296","1261.79","0.005199","5338.42","9207.27","0.003162","27:48:00","0.003153","7945.48","0.003286","27:48:00","0.004085","1261.79","0.002556","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001912","20:48:00","0.002359","2154.40","0.002461","20:48:00","0.003057","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.004039","5948.77","0.003857","1261.79","0.005199","6246.22","9364.96","0.003216","20:48:00","0.002359","8103.17","0.003351","20:48:00","0.003057","1261.79","0.002556","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002288","24:48:00","0.002813","1506.45","0.001721","14:36:00","0.002146","1071.31","0.004268","10:12:00","0.005072","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003215","5738.62","0.003720","0.00","0.000000","6025.56","8316.38","0.002856","24:48:00","0.002813","7245.07","0.002996","14:36:00","0.002146","1071.31","0.002170","10:12:00","0.005072","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002826","30:48:00","0.003494","2122.43","0.002424","20:36:00","0.003027","1061.21","0.004227","10:12:00","0.005072","2122.43","1541.03","30:24:00","0:24:00","4252.66","0.002382","4252.66","0.002757","0.00","0.000000","4178.55","7436.30","0.002554","30:48:00","0.003494","6375.09","0.002636","20:36:00","0.003027","1061.21","0.002149","10:12:00","0.005072","6300.98","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.002054","22:48:00","0.002586","2313.74","0.002643","22:48:00","0.003351","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","5097.19","0.002855","4462.81","0.002893","634.38","0.002614","4685.95","7410.93","0.002545","22:48:00","0.002586","6776.55","0.002803","22:48:00","0.003351","634.38","0.001285","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","2908.89","0.002582","28:24:00","0.003221","786.05","0.000898","7:36:00","0.001117","2122.84","0.008457","20:48:00","0.010343","786.05","1420.65","27:42:00","0:42:00","5949.75","0.003333","5315.37","0.003446","634.38","0.002614","5067.15","8858.64","0.003042","28:24:00","0.003221","6101.42","0.002523","7:36:00","0.001117","2757.22","0.005584","20:48:00","0.010343","5853.20","1420.65","27:42:00","0:42:00"
"Amesbury","4119.73","0.003657","39:24:00","0.004469","3268.57","0.003733","31:12:00","0.004585","851.16","0.003391","8:12:00","0.004078","1709.33","1971.77","38:42:00","0:42:00","4465.80","0.002502","4465.80","0.002895","0.00","0.000000","5226.10","8585.53","0.002949","39:24:00","0.004469","7734.37","0.003199","31:12:00","0.004585","851.16","0.001724","8:12:00","0.004078","6935.43","1971.77","38:42:00","0:42:00"
"Amherst","5111.78","0.004538","49:24:00","0.005604","4802.54","0.005485","46:24:00","0.006819","309.24","0.001232","3:00:00","0.001492","3062.38","2471.70","48:42:00","0:42:00","2967.82","0.001662","1706.03","0.001106","1261.79","0.005199","1791.33","8079.60","0.002775","49:24:00","0.005604","6508.57","0.002692","46:24:00","0.006819","1571.03","0.003182","3:00:00","0.001492","4853.71","2471.70","48:42:00","0:42:00"
"Andover","5737.80","0.005093","55:24:00","0.006284","5425.52","0.006197","52:24:00","0.007700","312.28","0.001244","3:00:00","0.001492","7433.00","2771.94","54:42:00","0:42:00","3800.34","0.002129","1904.17","0.001234","1896.17","0.007812","1999.38","9538.14","0.003276","55:24:00","0.006284","7329.69","0.003031","52:24:00","0.007700","2208.45","0.004473","3:00:00","0.001492","9432.38","2771.94","54:42:00","0:42:00"
"Aquinnah","6030.14","0.005353","59:24:00","0.006738","1363.94","0.001558","13:24:00","0.001969","4666.20","0.018588","46:00:00","0.022874","1363.94","2970.83","58:42:00","0:42:00","4640.89","0.002600","4006.51","0.002597","634.38","0.002614","4206.84","10671.03","0.003665","59:24:00","0.006738","5370.45","0.002221","13:24:00","0.001969","5300.58","0.010736","46:00:00","0.022874","5570.78","2970.83","58:42:00","0:42:00"
