"Default","Abington","Default","25.06"
"Default","Acton","Default","25.06"
"Default","Acushnet","Default","34.28"
"Default","Adams","Default","25.06"
"Default","Agawam","Default","25.06"
"Default","Alford","Default","25.06"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","0.00"
"Default","Andover","Default","0.00"
"Default","Aquinnah","Default","0.00"
"Default","Arlington","Default","0.00"
"Default","Ashburnham","Default","25.06"
"Default","Ashby","Default","0.00"
"Default","Ashfield","Default","0.00"
"Default","Ashland","Default","0.00"
"Default","Athol","Default","0.00"
"Default","Attleboro","Default","0.00"
"Default","Auburn","Default","25.06"
"Default","Avon","Default","0.00"
"Default","Ayer","Default","0.00"
"Default","Barnstable","Default","0.00"
"Default","Barre","Default","0.00"
"Default","Becket","Default","0.00"
"Default","Bedford","Default","25.06"
"Default","Belchertown","Default","13.57"
"Default","Bellingham","Default","0.00"
"Default","Belmont","Default","0.00"
"Default","Berkley","Default","0.00"
"Default","Berlin","Default","0.00"
"Default","Bernardston","Default","25.06"
"Default","Beverly","Default","10.81"
"Default","Billerica","Default","0.00"
"Default","Blackstone","Default","0.00"
"Default","Blandford","Default","0.00"
"Default","Bolton","Default","0.00"
"Default","Boston","Default","25.06"
"Default","Bourne","Default","9.68"
"Default","Boxborough","Default","0.00"
"Default","Boxford","Default","0.00"
"Default","Boylston","Default","0.00"
"Default","Braintree","Default","0.00"
"Default","Brewster","Default","25.06"
"Default","Bridgewater","Default","6.44"
"Default","Brimfield","Default","0.00"
"Default","Brockton","Default","0.00"
"Default","Brookfield","Default","0.00"
"Default","Brookline","Default","0.00"
"Default","Buckland","Default","25.06"
"Default","Burlington","Default","21.76"
"Default","Cambridge","Default","14.19"
"Default","Canton","Default","0.00"
"Default","Carlisle","Default","0.00"
"Default","Carver","Default","0.00"
"Default","Charlemont","Default","25.06"
"Default","Charlton","Default","3.36"
"Default","Chatham","Default","0.00"
"Default","Chelmsford","Default","0.00"
"Default","Chelsea","Default","0.00"
"Default","Cheshire","Default","0.00"
"Default","Chester","Default","25.06"
"Default","Chesterfield","Default","19.85"
"Default","Chicopee","Default","0.00"
"Default","Chilmark","Default","0.00"
"Default","Clarksburg","Default","0.00"
"Default","Clinton","Default","0.00"
"Default","Cohasset","Default","25.06"
"Default","Colrain","Default","0.98"
"Default","Concord","Default","0.00"
"Default","Conway","Default","0.00"
"Default","Cummington","Default","0.00"
"Default","Dalton","Default","0.00"
"Default","Danvers","Default","25.06"
"Default","Dartmouth","Default","18.55"
"Default","Dedham","Default","0.00"
"Default","Deerfield","Default","0.00"
"Default","Dennis","Default","0.00"
"Default","Dighton","Default","0.00"
"Default","Douglas","Default","25.06"
"Default","Dover","Default","2.56"
"Default","Dracut","Default","0.00"
"Default","Dudley","Default","0.00"
"Default","Dunstable","Default","0.00"
"Default","Duxbury","Default","0.00"
"Default","East.Bridgewater","Default","25.06"
"Default","East.Brookfield","Default","23.13"
"Default","East.Longmeadow","Default","556.56"
"Default","Eastham","Default","0.00"
"Default","Easthampton","Default","0.00"
"Default","Easton","Default","0.00"
"Default","Edgartown","Default","25.06"
"Default","Egremont","Default","12.08"
"Default","Erving","Default","0.00"
"Default","Essex","Default","0.00"
"Default","Everett","Default","0.00"
"Default","Fairhaven","Default","0.00"
"Default","Fall River","Default","25.06"
"Default","Falmouth","Default","0.00"
"Default","Fitchburg","Default","0.00"
"Default","Florida","Default","0.00"
"Default","Foxborough","Default","0.00"
"Default","Framingham","Default","0.00"
"Default","Franklin","Default","25.06"
"Default","Freetown","Default","17.06"
"Default","Gardner","Default","0.00"
"Default","Georgetown","Default","0.00"
"Default","Gill","Default","0.00"
"Default","Gloucester","Default","0.00"
"Default","Goshen","Default","25.06"
"Default","Gosnold","Default","6.72"
"Default","Grafton","Default","0.00"
"Default","Granby","Default","0.00"
"Default","Granville","Default","0.00"
"Default","Great Barrington","Default","0.00"
"Default","Greenfield","Default","25.06"
"Default","Groton","Default","19.08"
"Default","Groveland","Default","15.34"
"Default","Hadley","Default","0.00"
"Hadley-1","Hadley","New Bank","64.22"
"Default","Halifax","Default","0.00"
"Halifax-2","Halifax","New Bank","68.22"
"Default","Hamilton","Default","0.00"
"Default","Hampden","Default","25.06"
"Default","Hancock","Default","4.13"
"Default","Hanover","Default","0.00"
"Default","Hanson","Default","0.00"
"Default","Hardwick","Default","0.00"
"Default","Harvard","Default","0.00"
"Default","Harwich","Default","25.06"
"Default","Hatfield","Default","19.74"
"Default","Haverhill","Default","0.00"
"Default","Hawley","Default","0.00"
"Default","Heath","Default","0.00"
"Default","Hingham","Default","0.00"
"Default","Hinsdale","Default","25.06"
"Default","Holbrook","Default","0.00"
"Default","Holden","Default","0.00"
