"Default","Abington","Default","25.08"
"Default","Acton","Default","25.08"
"Default","Acushnet","Default","25.08"
"Default","Adams","Default","25.08"
"Default","Agawam","Default","25.08"
"Default","Alford","Default","0.00"
"Default","Amesbury","Default","0.00"
"Default","Amherst","Default","0.00"
"Default","Andover","Default","0.00"
"Default","Aquinnah","Default","25.08"
"Default","Arlington","Default","0.38"
"Default","Ashburnham","Default","0.00"
"Default","Ashby","Default","0.00"
"Default","Ashfield","Default","0.00"
"Default","Ashland","Default","0.00"
"Default","Athol","Default","25.08"
"Default","Attleboro","Default","0.00"
"Default","Auburn","Default","0.00"
"Default","Avon","Default","0.00"
"Default","Ayer","Default","0.00"
"Default","Barnstable","Default","0.00"
"Default","Barre","Default","25.08"
"Default","Becket","Default","0.00"
"Default","Bedford","Default","0.00"
"Default","Belchertown","Default","0.00"
"Default","Bellingham","Default","0.00"
"Default","Belmont","Default","0.00"
"Default","Berkley","Default","25.08"
"Default","Berlin","Default","0.00"
"Default","Bernardston","Default","0.00"
"Default","Beverly","Default","0.00"
"Default","Billerica","Default","0.00"
"Default","Blackstone","Default","0.00"
"Default","Blandford","Default","25.08"
"Default","Bolton","Default","0.00"
"Default","Boston","Default","0.00"
"Default","Bourne","Default","0.00"
"Default","Boxborough","Default","0.00"
"Default","Boxford","Default","0.00"
"Default","Boylston","Default","25.08"
"Default","Braintree","Default","0.00"
"Default","Brewster","Default","0.00"
"Default","Bridgewater","Default","0.00"
"Default","Brimfield","Default","0.00"
"Default","Brockton","Default","0.00"
"Default","Brookfield","Default","25.08"
"Default","Brookline","Default","0.00"
"Default","Buckland","Default","0.00"
"Default","Burlington","Default","0.00"
"Default","Cambridge","Default","0.00"
"Default","Canton","Default","0.00"
"Default","Carlisle","Default","25.08"
"Default","Carver","Default","0.00"
"Default","Charlemont","Default","0.00"
"Default","Charlton","Default","0.00"
"Default","Chatham","Default","0.00"
"Default","Chelmsford","Default","0.00"
"Default","Chelsea","Default","25.08"
"Default","Cheshire","Default","13.52"
"Default","Chester","Default","0.00"
"Default","Chesterfield","Default","0.00"
"Default","Chicopee","Default","0.00"
"Default","Chilmark","Default","0.00"
"Default","Clarksburg","Default","25.08"
"Default","Clinton","Default","0.00"
"Default","Cohasset","Default","0.00"
"Default","Colrain","Default","0.00"
"Default","Concord","Default","0.00"
"Default","Conway","Default","0.00"
"Default","Cummington","Default","25.08"
"Default","Dalton","Default","0.00"
"Default","Danvers","Default","0.00"
"Default","Dartmouth","Default","0.00"
"Default","Dedham","Default","0.00"
"Default","Deerfield","Default","0.00"
"Default","Dennis","Default","25.08"
"Default","Dighton","Default","0.00"
"Default","Douglas","Default","0.00"
"Default","Dover","Default","0.00"
"Default","Dracut","Default","0.00"
"Default","Dudley","Default","0.00"
"Default","Dunstable","Default","25.08"
"Default","Duxbury","Default","0.00"
"Default","East.Bridgewater","Default","0.00"
"Default","East.Brookfield","Default","0.00"
"Default","East.Longmeadow","Default","763.74"
"Default","Eastham","Default","0.00"
"Default","Easthampton","Default","25.08"
"Default","Easton","Default","0.00"
"Default","Edgartown","Default","0.00"
"Default","Egremont","Default","0.00"
"Default","Erving","Default","0.00"
"Default","Essex","Default","0.00"
"Default","Everett","Default","25.08"
"Default","Fairhaven","Default","1.53"
"Default","Fall River","Default","0.00"
"Default","Falmouth","Default","0.00"
"Default","Fitchburg","Default","0.00"
"Default","Florida","Default","0.00"
"Default","Foxborough","Default","25.08"
"Default","Framingham","Default","0.00"
"Default","Franklin","Default","0.00"
"Default","Freetown","Default","0.00"
"Default","Gardner","Default","0.00"
"Default","Georgetown","Default","0.00"
"Default","Gill","Default","25.08"
"Default","Gloucester","Default","0.00"
"Default","Goshen","Default","0.00"
"Default","Gosnold","Default","0.00"
"Default","Grafton","Default","0.00"
"Default","Granby","Default","0.00"
"Default","Granville","Default","25.08"
"Default","Great Barrington","Default","0.00"
"Default","Greenfield","Default","0.00"
"Default","Groton","Default","0.00"
"Default","Groveland","Default","0.00"
"Default","Hadley","Default","0.00"
"Hadley-1","Hadley","New Bank","128.52"
"Default","Halifax","Default","25.08"
"Halifax-2","Halifax","New Bank","136.52"
"Default","Hamilton","Default","0.00"
"Default","Hampden","Default","0.00"
"Default","Hancock","Default","0.00"
"Default","Hanover","Default","0.00"
"Default","Hanson","Default","0.00"
"Default","Hardwick","Default","25.08"
"Default","Harvard","Default","16.03"
"Default","Harwich","Default","0.00"
"Default","Hatfield","Default","0.00"
"Default","Haverhill","Default","0.00"
"Default","Hawley","Default","0.00"
"Default","Heath","Default","25.08"
"Default","Hingham","Default","0.00"
"Default","Hinsdale","Default","0.00"
"Default","Holbrook","Default","0.00"
"Default","Holden","Default","0.00"
"Default","Holland","Default","0.00"
"Default","Holliston","Default","25.08"
"Default","Holyoke","Default","0.00"
"Default","Hopedale","Default","0.00"
"Default","Hopkinton","Default","0.00"
"Default","Hubbardston","Default","0.00"
"Default","Hudson","Default","0.00"
"Default","Hull","Default","25.08"
"Default","Huntington","Default","8.50"
"Default","Ipswich","Default","0.00"
"Default","Kingston","Default","0.00"
"Default","Lakeville","Default","0.00"
"Default","Lancaster","Default","0.00"
"Default","Lanesborough","Default","25.08"
