"Abington","1704.52","0.00","0.00","0.00","0.00","1704.52","1.000000","4358.28","0.00","0.00","1140.88","0.00","5499.16","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","6062.80","0.00","0.00","1140.88","(5.22)","7198.46","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","1704.52","0.00","0.00","0.00","0.00","1704.52","1.000000","0.00","0.00","4358.28","0.00","0.00","1140.88","0.00","5499.16","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","6062.80","0.00","0.00","1140.88","(5.22)","7198.46","1.000000","0.00","0.00"
"Acton","1849.88","0.00","0.00","0.00","0.00","1849.88","1.000000","3949.06","1609.67","0.00","0.00","0.00","5558.73","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","5798.94","1609.67","0.00","0.00","(4.75)","7403.86","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","1849.88","0.00","0.00","0.00","0.00","1849.88","1.000000","0.00","0.00","3949.06","1609.67","0.00","0.00","0.00","5558.73","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","5798.94","1609.67","0.00","0.00","(4.75)","7403.86","1.000000","0.00","0.00"
"Acushnet","948.27","0.00","0.00","0.00","0.00","948.27","1.000000","2053.69","1834.31","0.00","1593.63","0.00","5481.63","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","3001.96","1834.31","0.00","1593.63","(6.39)","6423.51","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","948.27","0.00","0.00","0.00","0.00","948.27","1.000000","0.00","0.00","2053.69","1834.31","0.00","1593.63","0.00","5481.63","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","3001.96","1834.31","0.00","1593.63","(6.39)","6423.51","1.000000","0.00","0.00"
"Adams","1200.21","0.00","0.00","0.00","0.00","1200.21","1.000000","718.06","2239.35","159.11","2008.93","165.12","5290.57","0.924954","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","1918.27","2239.35","159.11","2008.93","165.12","6490.78","0.937970","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","0.075046","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","0.062030","0.00","(50.12)","1200.21","0.00","0.00","0.00","0.00","1200.21","1.000000","0.00","0.00","718.06","2239.35","159.11","2008.93","594.37","5719.82","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","1918.27","2239.35","159.11","2008.93","594.37","6920.03","1.000000","0.00","(50.12)"
"Agawam","1240.16","0.00","0.00","0.00","0.00","1240.16","1.000000","227.86","2297.30","0.00","2072.05","0.00","4597.21","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","1468.02","2297.30","0.00","2072.05","(6.82)","5830.55","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","1240.16","0.00","0.00","0.00","0.00","1240.16","1.000000","0.00","0.00","227.86","2297.30","0.00","2072.05","0.00","4597.21","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","1468.02","2297.30","0.00","2072.05","(6.82)","5830.55","1.000000","0.00","0.00"
"Alford","602.33","0.00","0.00","0.00","0.00","602.33","1.000000","1908.68","2954.95","385.31","2712.87","385.31","8347.12","0.908417","20.50","11.20","22.59","25.08","23.40","102.77","1.000000","2531.51","2966.15","407.90","2737.95","408.71","9052.22","0.914944","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","0.091583","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","0.085056","0.00","(50.12)","602.33","0.00","0.00","0.00","0.00","602.33","1.000000","0.00","0.00","1908.68","2954.95","385.31","2712.87","1226.83","9188.64","1.000000","0.00","(50.12)","20.50","11.20","22.59","25.08","23.40","102.77","1.000000","2531.51","2966.15","407.90","2737.95","1250.23","9893.74","1.000000","0.00","(50.12)"
"Amesbury","2760.49","299.41","299.41","299.41","299.41","3958.13","0.853813","9469.96","1957.42","1709.89","4279.53","1709.89","19126.69","0.947929","93.51","52.33","60.14","59.82","62.59","328.39","1.000000","12323.96","2309.16","2069.44","4638.76","2071.89","23413.21","0.931255","0.00","0.00","0.00","0.00","677.70","677.70","0.146187","0.00","(89.43)","0.00","0.00","0.00","0.00","1050.65","1050.65","0.052071","51.23","0.00","0.00","0.00","0.00","0.00","0.0645","0.0645","0.00","0.00","0.00","0.00","1728.35","1728.35","0.068745","51.23","(89.43)","2760.49","299.41","299.41","299.41","977.11","4635.83","1.000000","0.00","(89.43)","9469.96","1957.42","1709.89","4279.53","2760.54","20177.34","1.000000","51.23","0.00","93.51","52.33","60.14","59.82","62.59","328.39","1.000000","12323.96","2309.16","2069.44","4638.76","3800.24","25141.56","1.000000","51.23","(89.43)"
"Amherst","4244.58","346.23","346.23","346.23","346.23","5629.50","0.879960","1133.53","469.87","0.00","247.53","0.00","1850.93","1.000000","68.46","23.59","16.18","3.59","30.22","142.04","1.000000","5446.57","839.69","362.41","597.35","376.45","7622.47","0.908473","0.00","0.00","0.00","0.00","767.95","767.95","0.120040","0.00","(88.68)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0745","0.0745","0.00","0.00","0.00","0.00","767.95","767.95","0.091527","0.00","(88.68)","4244.58","346.23","346.23","346.23","1114.18","6397.45","1.000000","0.00","(88.68)","1133.53","469.87","0.00","247.53","0.00","1850.93","1.000000","0.00","0.00","68.46","23.59","16.18","3.59","30.22","142.04","1.000000","5446.57","839.69","362.41","597.35","1144.40","8390.42","1.000000","0.00","(88.68)"
"Andover","13149.90","1436.69","1436.69","1436.69","1436.69","18896.66","0.955524","1614.49","0.00","0.00","469.87","0.00","2084.36","1.000000","191.99","54.89","42.95","76.59","81.83","448.25","1.000000","14956.38","1491.58","1479.64","1983.15","1518.52","21429.27","0.960573","0.00","0.00","0.00","0.00","879.56","879.56","0.044476","0.00","(66.84)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0845","0.0845","0.00","0.00","0.00","0.00","879.56","879.56","0.039427","0.00","(66.84)","13149.90","1436.69","1436.69","1436.69","2316.25","19776.22","1.000000","0.00","(66.84)","1614.49","0.00","0.00","469.87","0.00","2084.36","1.000000","0.00","0.00","191.99","54.89","42.95","76.59","81.83","448.25","1.000000","14956.38","1491.58","1479.64","1983.15","2398.08","22308.83","1.000000","0.00","(66.84)"
"Aquinnah","1198.34","0.00","0.00","0.00","0.00","1198.34","1.000000","3447.36","916.51","0.00","0.00","0.00","4363.87","1.000000","58.21","0.00","23.55","23.97","23.29","129.02","1.000000","4703.91","916.51","23.55","23.97","23.29","5691.23","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","1198.34","0.00","0.00","0.00","0.00","1198.34","1.000000","0.00","0.00","3447.36","916.51","0.00","0.00","0.00","4363.87","1.000000","0.00","0.00","58.21","0.00","23.55","23.97","23.29","129.02","1.000000","4703.91","916.51","23.55","23.97","23.29","5691.23","1.000000","0.00","0.00"
