"Abington","3308.01","04/27/2013","-425","04/27/2013","48.06","258.000","617-712 1712"
"Acton","2561.27","04/27/2013","-416","04/27/2013","46.92","267.000","617-735 1735"
"Acushnet","453.62","04/27/2013","-178","04/27/2013","45.54","505.000","617-860 1860"
"Adams","808.06","04/27/2013","-178","04/27/2013","43.29","505.000","617-778 1778"
"Agawam","760.69","02/27/2013","-484","04/27/2013","11.66","258.000","617-855 1855"
"Alford","844.86","04/27/2013","59","","0.00","742.000","617-773 1773"
"Amesbury","2805.41","04/27/2013","60","03/28/2013","107.03","743.000","617-668 1668"
"Amherst","2069.21","04/27/2013","60","02/28/2013","108.02","743.000","617-775 1775"
"Andover","8130.42","04/27/2013","60","04/27/2013","25.03","743.000","617-646 1646"
"Aquinnah","2809.76","04/27/2013","59","04/27/2013","25.02","742.000","617-870 1870"
"Arlington","3266.71","04/27/2013","-425","04/27/2013","15.40","258.000","617-807 1807"
"Ashburnham","3558.72","04/27/2013","60","03/28/2013","112.03","743.000","617-765 1765"
"Ashby","2825.60","04/27/2013","60","02/28/2013","113.02","743.000","617-767 1767"
"Ashfield","716.26","04/27/2013","60","01/28/2013","114.01","743.000","617-765 1765"
"Ashland","1444.80","04/27/2013","-178","04/27/2013","25.03","505.000","617-846 1846"
"Athol","1124.17","02/27/2013","-484","04/27/2013","7.37","258.000","617-762 1762"
"Attleboro","1231.18","04/27/2013","59","03/28/2013","117.03","742.000","617-694 1694"
"Auburn","1813.28","04/27/2013","60","02/28/2013","118.02","743.000","617-778 1778"
"Avon","1542.88","04/27/2013","60","01/28/2013","119.01","743.000","617-888 1888"
"Ayer","3473.36","04/27/2013","60","","0.00","743.000","617-871 1871"
"Barnstable","4882.62","04/27/2013","59","04/27/2013","25.03","742.000","617-638 1638"
"Barre","1987.83","04/27/2013","-653","04/27/2013","24.84","30.000","617-774 1774"
"Becket","501.45","04/27/2013","-296","02/28/2013","123.02","387.000","617-765 1765"
"Bedford","2830.31","04/27/2013","-178","01/28/2013","124.01","505.000","617-729 1729"
"Belchertown","257.14","04/27/2013","59","","0.00","742.000","617-761 1761"
"Bellingham","2801.76","04/27/2013","60","","0.00","743.000","617-719 1719"
"Belmont","3150.81","03/27/2013","-209","04/27/2013","20.87","505.000","617-859 1859"
"Berkley","2304.19","04/27/2013","59","04/27/2013","25.02","742.000","617-735 1735"
"Berlin","1950.26","04/27/2013","-425","04/27/2013","18.42","258.000","617-812 1812"
"Bernardston","1377.09","04/27/2013","60","","0.00","743.000","617-762 1762"
"Beverly","3444.39","04/27/2013","60","","0.00","743.000","617-668 1668"
