"Abington","7311.70","12/27/2013","-99","12/27/2013","25.11","344.000","617-712 1712"
"Acton","7518.10","12/27/2013","-153","12/27/2013","25.11","290.000","617-735 1735"
"Acushnet","6538.75","12/27/2013","-210","12/27/2013","25.11","233.000","617-860 1860"
"Adams","6607.02","12/27/2013","-25","12/27/2013","25.11","418.000","617-778 1778"
"Agawam","5947.79","12/27/2013","-148","12/27/2013","25.11","295.000","617-855 1855"
"Alford","9064.34","12/27/2013","156","09/28/2013","106.09","599.000","617-773 1773"
"Amesbury","23413.21","12/27/2013","183","12/27/2013","25.11","626.000","617-668 1668"
"Amherst","7730.59","12/27/2013","183","11/27/2013","25.10","626.000","617-775 1775"
"Andover","21429.27","12/27/2013","183","11/28/2013","109.11","626.000","617-646 1646"
"Aquinnah","5691.23","12/27/2013","156","10/28/2013","110.10","599.000","617-870 1870"
"Arlington","7888.10","12/27/2013","-2","09/28/2013","111.09","441.000","617-807 1807"
"Ashburnham","8531.42","12/27/2013","131","08/28/2013","112.08","574.000","617-765 1765"
"Ashby","8707.00","12/27/2013","183","12/27/2013","25.11","626.000","617-767 1767"
"Ashfield","7607.21","12/27/2013","183","11/28/2013","114.11","626.000","617-765 1765"
"Ashland","6704.14","12/27/2013","72","11/27/2013","4.85","515.000","617-846 1846"
"Athol","7148.02","12/27/2013","55","09/28/2013","116.09","498.000","617-762 1762"
"Attleboro","6430.28","12/27/2013","156","08/28/2013","117.08","599.000","617-694 1694"
"Auburn","3517.55","12/27/2013","129","08/27/2013","12.31","572.000","617-778 1778"
"Avon","3771.70","11/27/2013","110","12/27/2013","15.50","583.000","617-888 1888"
"Ayer","4226.76","12/27/2013","123","11/27/2013","25.10","566.000","617-871 1871"
"Barnstable","8772.05","12/27/2013","156","10/27/2013","25.09","599.000","617-638 1638"
"Barre","4020.66","12/27/2013","-13","09/27/2013","25.08","430.000","617-774 1774"
"Becket","4484.17","12/27/2013","30","08/27/2013","25.07","473.000","617-765 1765"
"Bedford","9804.17","12/27/2013","118","11/28/2013","124.11","561.000","617-729 1729"
"Belchertown","6164.50","12/27/2013","-53","12/27/2013","25.11","390.000","617-761 1761"
"Bellingham","9638.88","12/27/2013","183","11/27/2013","25.10","626.000","617-719 1719"
"Belmont","12017.41","12/27/2013","120","10/27/2013","25.09","563.000","617-859 1859"
"Berkley","8444.94","12/27/2013","156","09/27/2013","25.08","599.000","617-735 1735"
