"Abington","2861.27","0.002521","27:48:00","0.003125","2861.27","0.003251","27:48:00","0.004059","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003538","5084.21","0.003286","1261.79","0.005119","5338.42","9207.27","0.003144","27:48:00","0.003125","7945.48","0.003273","27:48:00","0.004059","1261.79","0.002518","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001898","20:48:00","0.002338","2154.40","0.002448","20:48:00","0.003037","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.004020","5948.77","0.003845","1261.79","0.005119","6246.22","9364.96","0.003198","20:48:00","0.002338","8103.17","0.003338","20:48:00","0.003037","1261.79","0.002518","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002272","24:48:00","0.002788","1506.45","0.001712","14:36:00","0.002132","1071.31","0.004207","10:12:00","0.004985","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003199","5738.62","0.003709","0.00","0.000000","6025.56","8316.38","0.002840","24:48:00","0.002788","7245.07","0.002985","14:36:00","0.002132","1071.31","0.002138","10:12:00","0.004985","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002805","30:48:00","0.003462","2122.43","0.002411","20:36:00","0.003008","1061.21","0.004168","10:12:00","0.004985","2122.43","1541.03","30:24:00","0:24:00","5111.16","0.002850","5111.16","0.003304","0.00","0.000000","4506.49","8294.80","0.002833","30:48:00","0.003462","7233.59","0.002980","20:36:00","0.003008","1061.21","0.002118","10:12:00","0.004985","6628.92","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.002039","22:48:00","0.002563","2313.74","0.002629","22:48:00","0.003329","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","6365.95","0.003549","4462.81","0.002885","1903.14","0.007721","4685.95","8679.69","0.002964","22:48:00","0.002563","6776.55","0.002792","22:48:00","0.003329","1903.14","0.003798","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","3970.31","0.003499","38:48:00","0.004362","786.05","0.000893","7:36:00","0.001110","3184.26","0.012506","31:12:00","0.015247","786.05","1940.85","37:54:00","0:54:00","7632.79","0.004255","6998.41","0.004523","634.38","0.002574","5806.35","11603.10","0.003962","38:48:00","0.004362","7784.46","0.003207","7:36:00","0.001110","3818.64","0.007620","31:12:00","0.015247","6592.40","1940.85","37:54:00","0:54:00"
"Amesbury","5632.73","0.004964","53:48:00","0.006048","4623.97","0.005253","44:06:00","0.006438","1008.76","0.003962","9:42:00","0.004740","2285.11","2692.49","52:54:00","0:54:00","6567.10","0.003661","6567.10","0.004245","0.00","0.000000","8506.46","12199.83","0.004166","53:48:00","0.006048","11191.07","0.004610","44:06:00","0.006438","1008.76","0.002013","9:42:00","0.004740","10791.57","2692.49","52:54:00","0:54:00"
"Amherst","6802.30","0.005994","65:48:00","0.007397","6338.44","0.007201","61:18:00","0.008950","463.86","0.001822","4:30:00","0.002199","3728.20","3292.20","64:54:00","0:54:00","5491.40","0.003062","1706.03","0.001103","3785.37","0.015356","1791.33","12293.70","0.004198","65:48:00","0.007397","8044.47","0.003314","61:18:00","0.008950","4249.23","0.008479","4:30:00","0.002199","5519.53","3292.20","64:54:00","0:54:00"
"Andover","7653.06","0.006744","73:48:00","0.008296","7184.64","0.008163","69:18:00","0.010118","468.42","0.001840","4:30:00","0.002199","10195.86","3692.68","72:54:00","0:54:00","3800.34","0.002119","1904.17","0.001231","1896.17","0.007692","1999.38","11453.40","0.003911","73:48:00","0.008296","9088.81","0.003744","69:18:00","0.010118","2364.59","0.004719","4:30:00","0.002199","12195.24","3692.68","72:54:00","0:54:00"
"Aquinnah","8092.58","0.007131","79:48:00","0.008971","1363.94","0.001550","13:24:00","0.001956","6728.64","0.026426","66:24:00","0.032449","1363.94","3991.03","78:54:00","0:54:00","4640.89","0.002587","4006.51","0.002590","634.38","0.002574","4206.84","12733.47","0.004348","79:48:00","0.008971","5370.45","0.002213","13:24:00","0.001956","7363.02","0.014693","66:24:00","0.032449","5570.78","3991.03","78:54:00","0:54:00"
