"BA-Absolute-Both","0.00","0.00","0.00","0.00","2637.84","2637.84","0.00"
"BA-Absolute-Exp","0.00","0.00","0.00","0.00","2764.21","2764.21","0.00"
"BA-Absolute-Time","0.00","0.00","0.00","0.00","3556.80","3556.80","0.00"
"BA-AdjExpense","0.00","0.00","0.00","0.00","2873.15","2873.15","0.00"
"BA-AdjTask","0.00","0.00","0.00","0.00","2674.37","2674.37","0.00"
"BA-AdjTK-Both","0.00","0.00","0.00","0.00","2674.37","2674.37","0.00"
"BA-AdjTK-Exp","0.00","0.00","0.00","0.00","2873.15","2873.15","0.00"
"BA-AdjTK-Time","0.00","0.00","0.00","0.00","2674.37","2674.37","0.00"
"BA-AdjTot-Both","0.00","0.00","0.00","0.00","2904.66","2904.66","0.00"
"BA-AdjTot-Exp","0.00","0.00","0.00","0.00","2873.15","2873.15","0.00"
"BA-AdjTot-Time","0.00","0.00","0.00","0.00","2674.37","2674.37","0.00"
"BA-Cont-Both","0.00","0.00","0.00","0.00","3712.39","3712.39","0.00"
"BA-Cont-Exp","0.00","0.00","0.00","0.00","3964.67","3964.67","0.00"
"BA-Cont-Time","0.00","0.00","0.00","0.00","6073.60","6073.60","0.00"
"BA-FFPlus-Both","0.00","0.00","0.00","0.00","3163.96","3163.96","0.00"
"BA-FFPlus-Exp","0.00","0.00","0.00","0.00","3164.11","3164.11","0.00"
"BA-FFPlus-Time","0.00","0.00","0.00","0.00","3162.86","3162.86","0.00"
"BA-InterimAct","0.00","0.00","0.00","0.00","9422.40","9422.40","0.00"
"BA-InterimTot","0.00","0.00","0.00","0.00","9422.40","9422.40","0.00"
"BA-Maximum-Both","0.00","0.00","0.00","0.00","2116.74","2116.74","0.00"
"BA-Maximum-Exp","0.00","0.00","0.00","0.00","2242.96","2242.96","0.00"
"BA-Maximum-Time","0.00","0.00","0.00","0.00","2642.86","2642.86","0.00"
"BA-Minimum-Both","0.00","0.00","0.00","0.00","6806.63","6806.63","0.00"
"BA-Minimum-Exp","0.00","0.00","0.00","0.00","6934.21","6934.21","0.00"
"BA-Minimum-Time","0.00","0.00","0.00","0.00","7716.80","7716.80","0.00"
"BA-MinimumHours","0.00","0.00","0.00","0.00","3660.80","3660.80","0.00"
"BA-Percent","0.00","0.00","0.00","0.00","8590.40","8590.40","0.00"
"BA-Precision","0.00","0.00","0.00","0.00","2642.86","2642.86","0.00"
"BA-ProgressAct","0.00","0.00","0.00","0.00","9422.40","9422.40","0.00"
"BA-ProgressTot","0.00","0.00","0.00","0.00","9422.40","9422.40","0.00"
"BA-ReplaceExpA","0.00","0.00","0.00","0.00","9129.45","9129.45","0.00"
"BA-ReplaceTimeA","0.00","0.00","0.00","0.00","9129.45","9129.45","0.00"
"BA-ReplaceTimeB","0.00","0.00","0.00","0.00","9129.45","9129.45","0.00"
"BA-ReplaceTimeC","0.00","0.00","0.00","0.00","9129.45","9129.45","0.00"
"BA-RoundDol","0.00","0.00","0.00","0.00","2648.42","2648.42","0.00"
"BA-RoundMin","0.00","0.00","0.00","0.00","2653.41","2653.41","0.00"
