"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","122.41","122.41","0.00","0.00","0.00","0.00","102.01","0.00","122.41","122.41","1:12:00","0.00","102.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","127.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1:12:00","122.41","127.31","0.00","1:12:00","0.00","0.00","0.00","122.41","122.41","4.90","0.00","4.90","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","231.04","231.04","0.00","0.00","0.00","0.00","105.02","0.00","231.04","231.04","2:12:00","0.00","105.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","240.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2:12:00","231.04","240.28","0.00","2:12:00","0.00","0.00","0.00","231.04","231.04","9.24","0.00","9.24","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","329.70","329.70","0.00","0.00","0.00","0.00","103.03","0.00","329.70","329.70","3:12:00","0.00","103.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","342.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3:12:00","329.70","342.89","0.00","3:12:00","0.00","0.00","0.00","329.70","329.70","13.19","0.00","13.19","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","645.05","645.05","0.00","0.00","0.00","0.00","104.04","0.00","645.05","645.05","6:12:00","0.00","104.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","670.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6:12:00","645.05","670.85","0.00","6:12:00","0.00","0.00","0.00","645.05","645.05","25.80","0.00","25.80","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Agawam","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","424.41","424.41","0.00","0.00","0.00","0.00","101.05","0.00","424.41","424.41","4:12:00","0.00","101.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","441.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4:12:00","424.41","441.39","0.00","4:12:00","0.00","0.00","0.00","424.41","424.41","16.98","0.00","16.98","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","0.00","0.00","0.00","0.00","(100.00)","0.00","(100.00)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(802.62)","0.00","(802.62)","0.00","0.00","5:12:00","530.71","0.00","0.00","5:12:00","0.00","0.00","0.00","802.62","802.62","0.00","0.00","0.00","0.00","0.00","0.00","802.62","802.62","5:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Amesbury","0.00","89.58","89.58","89.58","(23.70)","0.00","(23.70)","0.00","0.00","287.89","287.89","0.00","0.00","(89.43)","(89.43)","52.41","0.00","338.02","338.02","6:27:00","0.00","39.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","299.41","0.00","379.18","0.00","0.00","0.00","(89.43)","0.00","(89.43)","0.00","0.00","7:12:00","756.50","299.41","0.00","7:12:00","0.00","(379.18)","0.00","377.32","377.32","11.52","0.00","11.52","89.43","0.00","0.00","39.30","39.30","0:45:00","0.00","0.00","89.43","0.00","0.00","0.00","0.00"
"Amherst","0.00","90.85","90.85","90.85","(21.03)","0.00","(21.03)","0.00","0.00","332.91","332.91","0.00","0.00","(88.68)","(88.68)","51.41","0.00","383.03","383.03","7:27:00","0.00","40.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","346.23","0.00","423.67","0.00","0.00","0.00","(88.68)","0.00","(88.68)","0.00","0.00","8:12:00","845.26","346.23","0.00","8:12:00","0.00","(423.67)","0.00","421.59","421.59","13.32","0.00","13.32","88.68","0.00","0.00","38.56","38.56","0:45:00","0.00","0.00","88.68","0.00","0.00","0.00","0.00"
"Andover","0.00","91.85","91.85","91.85","(4.62)","0.00","(4.62)","0.00","0.00","1381.43","1381.43","0.00","0.00","(66.84)","(66.84)","157.42","0.00","1330.20","1330.20","8:27:00","0.00","150.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1436.69","0.00","0.00","0.00","490.64","0.00","(66.84)","0.00","(66.84)","0.00","0.00","9:12:00","957.63","1436.69","0.00","9:12:00","0.00","490.64","0.00","1448.27","1448.27","55.26","0.00","55.26","66.84","0.00","0.00","118.07","118.07","0:45:00","0.00","0.00","66.84","0.00","0.00","0.00","0.00"
"Aquinnah","0.00","0.00","0.00","0.00","(100.00)","0.00","(100.00)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","(1559.56)","0.00","(1559.56)","0.00","0.00","10:12:00","1031.22","0.00","0.00","10:12:00","0.00","0.00","0.00","1559.56","1559.56","0.00","0.00","0.00","0.00","0.00","0.00","1559.56","1559.56","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Arlington","0.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","0.00","1143.63","1143.63","0.00","0.00","0.00","0.00","102.11","0.00","1143.63","1143.63","11:12:00","0.00","102.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1189.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11:12:00","1143.63","1189.38","0.00","11:12:00","0.00","0.00","0.00","1143.63","1143.63","45.75","0.00","45.75","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
