"Abington","0.00","0.00","0.00","25.29","1200.24","1225.53","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","25.29","1200.24","1225.53","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","25.29","1200.24","1225.53","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","25.29","1200.24","1225.53","1.000000","0.00","0.00"
"Acton","0.00","0.00","0.00","137.26","107.12","244.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","137.26","107.12","244.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","137.26","107.12","244.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","137.26","107.12","244.38","1.000000","0.00","0.00"
"Acushnet","0.00","0.00","0.00","238.87","218.01","456.88","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","238.87","218.01","456.88","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","238.87","218.01","456.88","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","238.87","218.01","456.88","1.000000","0.00","0.00"
"Adams","0.00","0.00","0.00","565.83","318.64","884.47","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","565.83","318.64","884.47","0.673256","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","0.326744","0.00","(50.12)","0.00","0.00","0.00","565.83","318.64","884.47","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","565.83","747.89","1313.72","1.000000","0.00","(50.12)"
"Agawam","0.00","0.00","0.00","335.37","640.42","975.79","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","335.37","640.42","975.79","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","335.37","640.42","975.79","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","335.37","640.42","975.79","1.000000","0.00","0.00"
"Alford","0.00","0.00","0.00","0.00","458.90","458.90","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","458.90","458.90","0.352886","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","0.647114","0.00","(50.12)","0.00","0.00","0.00","0.00","458.90","458.90","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","1300.42","1300.42","1.000000","0.00","(50.12)"
"Amesbury","0.00","0.00","0.00","299.41","299.41","598.82","0.469104","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","1.27","1.27","1.000000","0.00","0.00","0.00","299.41","300.68","600.09","0.257722","0.00","0.00","0.00","0.00","677.70","677.70","0.530896","0.00","(89.43)","0.00","0.00","0.00","0.00","1050.65","1050.65","1.000000","51.23","0.00","0.00","0.00","0.00","0.00","0.0645","0.0645","0.00","0.00","0.00","0.00","1728.35","1728.35","0.742278","51.23","(89.43)","0.00","0.00","0.00","299.41","977.11","1276.52","1.000000","0.00","(89.43)","0.00","0.00","0.00","0.00","1050.65","1050.65","1.000000","51.23","0.00","0.00","0.00","0.00","0.00","1.27","1.27","1.000000","0.00","0.00","0.00","299.41","2029.03","2328.44","1.000000","51.23","(89.43)"
"Amherst","0.00","0.00","0.00","345.22","1125.58","1470.80","0.656974","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","1.47","1.47","1.000000","0.00","0.00","0.00","345.22","1127.05","1472.27","0.657199","0.00","0.00","0.00","0.00","767.95","767.95","0.343026","0.00","(88.68)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0745","0.0745","0.00","0.00","0.00","0.00","767.95","767.95","0.342801","0.00","(88.68)","0.00","0.00","0.00","345.22","1893.53","2238.75","1.000000","0.00","(88.68)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","1.47","1.47","1.000000","0.00","0.00","0.00","345.22","1895.00","2240.22","1.000000","0.00","(88.68)"
"Andover","0.00","0.00","0.00","1327.68","2298.78","3626.46","0.804803","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","5.64","5.64","1.000000","0.00","0.00","0.00","1327.68","2304.42","3632.10","0.805047","0.00","0.00","0.00","0.00","879.56","879.56","0.195197","0.00","(66.84)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0845","0.0845","0.00","0.00","0.00","0.00","879.56","879.56","0.194953","0.00","(66.84)","0.00","0.00","0.00","1327.68","3178.34","4506.02","1.000000","0.00","(66.84)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","5.64","5.64","1.000000","0.00","0.00","0.00","1327.68","3183.98","4511.66","1.000000","0.00","(66.84)"
"Aquinnah","0.00","0.00","0.00","0.00","976.89","976.89","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","976.89","976.89","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","976.89","976.89","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","976.89","976.89","1.000000","0.00","0.00"
"Arlington","0.00","0.00","0.00","1189.38","0.00","1189.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","1189.38","0.00","1189.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","1189.38","0.00","1189.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","1189.38","0.00","1189.38","1.000000","0.00","0.00"
"Ashburnham","0.00","0.00","0.00","131.19","1201.14","1332.33","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.56","0.56","1.000000","0.00","0.00","0.00","131.19","1201.70","1332.89","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","131.19","1201.14","1332.33","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.56","0.56","1.000000","0.00","0.00","0.00","131.19","1201.70","1332.89","1.000000","0.00","0.00"
"Ashby","0.00","0.00","0.00","235.97","129.96","365.93","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","1.00","1.00","1.000000","0.00","0.00","0.00","235.97","130.96","366.93","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","235.97","129.96","365.93","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","1.00","1.00","1.000000","0.00","0.00","0.00","235.97","130.96","366.93","1.000000","0.00","0.00"
"Ashfield","0.00","0.00","0.00","232.57","231.41","463.98","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.99","0.99","1.000000","0.00","0.00","0.00","232.57","232.40","464.97","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","232.57","231.41","463.98","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.99","0.99","1.000000","0.00","0.00","0.00","232.57","232.40","464.97","1.000000","0.00","0.00"
"Ashland","0.00","0.00","0.00","652.22","339.96","992.18","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","2.77","2.77","1.000000","0.00","0.00","0.00","652.22","342.73","994.95","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","652.22","339.96","992.18","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","2.77","2.77","1.000000","0.00","0.00","0.00","652.22","342.73","994.95","1.000000","0.00","0.00"
"Athol","0.00","0.00","0.00","446.23","678.07","1124.30","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","1.89","1.89","1.000000","0.00","0.00","0.00","446.23","679.96","1126.19","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","446.23","678.07","1124.30","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","1.89","1.89","1.000000","0.00","0.00","0.00","446.23","679.96","1126.19","1.000000","0.00","0.00"
"Attleboro","0.00","0.00","0.00","0.00","424.62","424.62","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","424.62","424.62","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","424.62","424.62","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","424.62","424.62","1.000000","0.00","0.00"
"Auburn","0.00","0.00","0.00","772.62","0.00","772.62","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","3.28","3.28","1.000000","0.00","0.00","0.00","772.62","3.28","775.90","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","772.62","0.00","772.62","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","3.28","3.28","1.000000","0.00","0.00","0.00","772.62","3.28","775.90","1.000000","0.00","0.00"
