"Abington","2861.27","0.002476","27:48:00","0.003056","2861.27","0.003208","27:48:00","0.003994","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003497","5084.21","0.003262","1261.79","0.004929","5338.42","9207.27","0.003100","27:48:00","0.003056","7945.48","0.003242","27:48:00","0.003994","1261.79","0.002428","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001865","20:48:00","0.002287","2154.40","0.002416","20:48:00","0.002988","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.003973","5948.77","0.003816","1261.79","0.004929","6246.22","9364.96","0.003153","20:48:00","0.002287","8103.17","0.003307","20:48:00","0.002988","1261.79","0.002428","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002231","24:48:00","0.002727","1506.45","0.001689","14:36:00","0.002097","1071.31","0.004064","10:12:00","0.004779","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003162","5738.62","0.003682","0.00","0.000000","6025.56","8316.38","0.002800","24:48:00","0.002727","7245.07","0.002957","14:36:00","0.002097","1071.31","0.002062","10:12:00","0.004779","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002755","30:48:00","0.003386","2122.43","0.002380","20:36:00","0.002959","1061.21","0.004026","10:12:00","0.004779","2122.43","1541.03","30:24:00","0:24:00","7257.41","0.003999","7257.41","0.004656","0.00","0.000000","5326.34","10441.05","0.003515","30:48:00","0.003386","9379.84","0.003828","20:36:00","0.002959","1061.21","0.002042","10:12:00","0.004779","7448.77","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.002003","22:48:00","0.002507","2313.74","0.002594","22:48:00","0.003275","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","9537.85","0.005256","4462.81","0.002863","5075.04","0.019826","4685.95","11851.59","0.003990","22:48:00","0.002507","6776.55","0.002765","22:48:00","0.003275","5075.04","0.009768","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","6623.86","0.005733","64:48:00","0.007124","786.05","0.000881","7:36:00","0.001092","5837.81","0.022146","57:12:00","0.026797","786.05","3241.35","63:24:00","1:24:00","11840.39","0.006525","11206.01","0.007189","634.38","0.002478","7654.35","18464.25","0.006217","64:48:00","0.007124","11992.06","0.004894","7:36:00","0.001092","6472.19","0.012457","57:12:00","0.026797","8440.40","3241.35","63:24:00","1:24:00"
"Amesbury","9415.23","0.008149","89:48:00","0.009873","8012.47","0.008985","76:21:00","0.010968","1402.76","0.005322","13:27:00","0.006301","3724.56","4494.29","88:24:00","1:24:00","11820.35","0.006514","11820.35","0.007583","0.00","0.000000","16707.36","21235.58","0.007150","89:48:00","0.009873","19832.82","0.008093","76:21:00","0.010968","1402.76","0.002700","13:27:00","0.006301","20431.92","4494.29","88:24:00","1:24:00"
"Amherst","11028.60","0.009545","106:48:00","0.011742","10178.19","0.011413","98:33:00","0.014157","850.41","0.003226","8:15:00","0.003865","5392.75","5343.45","105:24:00","1:24:00","11800.35","0.006503","1706.03","0.001094","10094.32","0.039434","1791.33","22828.95","0.007686","106:48:00","0.011742","11884.22","0.004850","98:33:00","0.014157","10944.73","0.021064","8:15:00","0.003865","7184.08","5343.45","105:24:00","1:24:00"
"Andover","12441.21","0.010768","119:48:00","0.013171","11582.44","0.012988","111:33:00","0.016024","858.77","0.003258","8:15:00","0.003865","17103.01","5994.53","118:24:00","1:24:00","3800.34","0.002094","1904.17","0.001222","1896.17","0.007407","1999.38","16241.55","0.005468","119:48:00","0.013171","13486.61","0.005504","111:33:00","0.016024","2754.94","0.005302","8:15:00","0.003865","19102.39","5994.53","118:24:00","1:24:00"
"Aquinnah","13248.68","0.011467","130:48:00","0.014380","1363.94","0.001529","13:24:00","0.001925","11884.74","0.045086","117:24:00","0.055000","1363.94","6541.53","129:24:00","1:24:00","4640.89","0.002557","4006.51","0.002570","634.38","0.002478","4206.84","17889.57","0.006023","130:48:00","0.014380","5370.45","0.002192","13:24:00","0.001925","12519.12","0.024095","117:24:00","0.055000","5570.78","6541.53","129:24:00","1:24:00"
"Arlington","3474.71","0.003007","33:48:00","0.003716","1871.62","0.002099","18:24:00","0.002643","1603.09","0.006082","15:24:00","0.007215","1871.62","1690.90","33:24:00","0:24:00","5489.45","0.003025","5489.45","0.003522","0.00","0.000000","5763.92","8964.16","0.003018","33:48:00","0.003716","7361.07","0.003004","18:24:00","0.002643","1603.09","0.003085","15:24:00","0.007215","7635.54","1690.90","33:24:00","0:24:00"
"Ashburnham","2875.32","0.002489","27:48:00","0.003056","2875.32","0.003224","27:48:00","0.003994","0.00","0.000000","0:00:00","0.000000","2875.32","1390.92","27:24:00","0:24:00","6346.00","0.003497","5084.21","0.003262","1261.79","0.004929","5338.42","9221.32","0.003105","27:48:00","0.003056","7959.53","0.003248","27:48:00","0.003994","1261.79","0.002428","0:00:00","0.000000","8213.74","1390.92","27:24:00","0:24:00"
"Ashby","2164.72","0.001874","20:48:00","0.002287","2164.72","0.002427","20:48:00","0.002988","0.00","0.000000","0:00:00","0.000000","2164.72","1040.83","20:24:00","0:24:00","7210.56","0.003973","5948.77","0.003816","1261.79","0.004929","6246.22","9375.28","0.003157","20:48:00","0.002287","8113.49","0.003311","20:48:00","0.002988","1261.79","0.002428","0:00:00","0.000000","8410.94","1040.83","20:24:00","0:24:00"
"Ashfield","2565.88","0.002221","24:48:00","0.002727","1513.85","0.001698","14:36:00","0.002097","1052.03","0.003991","10:12:00","0.004779","1513.85","1240.83","24:24:00","0:24:00","5738.62","0.003162","5738.62","0.003682","0.00","0.000000","6025.56","8304.50","0.002796","24:48:00","0.002727","7252.47","0.002960","14:36:00","0.002097","1052.03","0.002025","10:12:00","0.004779","7539.41","1240.83","24:24:00","0:24:00"
"Ashland","3152.22","0.002728","30:48:00","0.003386","2120.49","0.002378","20:36:00","0.002959","1031.73","0.003914","10:12:00","0.004779","2120.49","1540.67","30:24:00","0:24:00","4252.66","0.002343","4252.66","0.002728","0.00","0.000000","4465.29","7404.88","0.002493","30:48:00","0.003386","6373.15","0.002601","20:36:00","0.002959","1031.73","0.001986","10:12:00","0.004779","6585.78","1540.67","30:24:00","0:24:00"
"Athol","2346.64","0.002031","22:48:00","0.002507","2346.64","0.002631","22:48:00","0.003275","0.00","0.000000","0:00:00","0.000000","2346.64","1140.62","22:24:00","0:24:00","5097.19","0.002809","4462.81","0.002863","634.38","0.002478","4685.95","7443.83","0.002506","22:48:00","0.002507","6809.45","0.002779","22:48:00","0.003275","634.38","0.001221","0:00:00","0.000000","7032.59","1140.62","22:24:00","0:24:00"
"Attleboro","1331.16","0.001152","12:48:00","0.001407","784.28","0.000879","7:36:00","0.001092","546.88","0.002075","5:12:00","0.002436","784.28","640.49","12:24:00","0:24:00","5949.75","0.003279","5315.37","0.003410","634.38","0.002478","5581.15","7280.91","0.002451","12:48:00","0.001407","6099.65","0.002489","7:36:00","0.001092","1181.26","0.002273","5:12:00","0.002436","6365.43","640.49","12:24:00","0:24:00"
"Auburn","1848.22","0.001600","17:48:00","0.001957","1306.48","0.001465","12:36:00","0.001810","541.74","0.002055","5:12:00","0.002436","1306.48","890.66","17:24:00","0:24:00","4465.80","0.002461","4465.80","0.002865","0.00","0.000000","4689.10","6314.02","0.002126","17:48:00","0.001957","5772.28","0.002356","12:36:00","0.001810","541.74","0.001043","5:12:00","0.002436","5995.58","890.66","17:24:00","0:24:00"
"Avon","2556.12","0.002212","24:48:00","0.002727","2556.12","0.002866","24:48:00","0.003563","0.00","0.000000","0:00:00","0.000000","2556.12","1240.72","24:24:00","0:24:00","2967.82","0.001635","1706.03","0.001094","1261.79","0.004929","1791.33","5523.94","0.001860","24:48:00","0.002727","4262.15","0.001739","24:48:00","0.003563","1261.79","0.002428","0:00:00","0.000000","4347.45","1240.72","24:24:00","0:24:00"
"Ayer","2834.16","0.002453","27:48:00","0.003056","2834.16","0.003178","27:48:00","0.003994","0.00","0.000000","0:00:00","0.000000","2834.16","1390.48","27:24:00","0:24:00","3800.34","0.002094","1904.17","0.001222","1896.17","0.007407","1999.38","6634.50","0.002234","27:48:00","0.003056","4738.33","0.001934","27:48:00","0.003994","1896.17","0.003649","0:00:00","0.000000","4833.54","1390.48","27:24:00","0:24:00"
"Barnstable","9129.88","0.007902","28:48:00","0.003166","4247.93","0.004763","13:24:00","0.001925","4881.95","0.018520","15:24:00","0.007215","4247.93","1440.79","28:24:00","0:24:00","4640.89","0.002557","4006.51","0.002570","634.38","0.002478","4206.84","13770.77","0.004636","28:48:00","0.003166","8254.44","0.003368","13:24:00","0.001925","5516.33","0.010617","15:24:00","0.007215","8454.77","1440.79","28:24:00","0:24:00"
"Barre","135.86","0.000118","33:48:00","0.003716","73.96","0.000083","18:24:00","0.002643","61.90","0.000235","15:24:00","0.007215","73.96","1691.27","33:24:00","0:24:00","5489.45","0.003025","5489.45","0.003522","0.00","0.000000","5763.92","5625.31","0.001894","33:48:00","0.003716","5563.41","0.002270","18:24:00","0.002643","61.90","0.000119","15:24:00","0.007215","5837.88","1691.27","33:24:00","0:24:00"
