"Default","","Not Billed","0.00","0.00","0.00"
"Walpole","02/27/2013","28","0.00","5830.74","5830.74"
"Abington","03/27/2013","0","1122.49","7190.56","8290.02"
"Acton","03/27/2013","0","140.34","8383.41","8501.86"
"Acushnet","03/27/2013","0","351.84","7267.45","7598.78"
"Adams","03/27/2013","0","778.43","5556.35","6316.52"
"Agawam","03/27/2013","0","868.75","6191.98","7042.58"
"Alford","03/27/2013","0","458.90","5641.09","6099.99"
"Amesbury","03/27/2013","0","898.63","6327.70","7226.33"
"Amherst","03/27/2013","0","1711.39","3234.30","4945.69"
"Andover","03/27/2013","0","5073.88","4642.51","9716.39"
"Aquinnah","03/27/2013","0","976.89","4827.23","5779.10"
"Arlington","03/27/2013","0","1189.38","6766.00","7939.98"
"Ashburnham","03/27/2013","0","1333.39","7223.31","8556.70"
"Ashby","03/27/2013","0","254.38","8397.06","8651.44"
"Ashfield","03/27/2013","0","465.86","7278.06","7743.92"
"Ashland","03/27/2013","0","997.45","5868.20","6865.65"
"Athol","03/27/2013","0","1124.17","6201.30","7302.16"
"Attleboro","03/27/2013","0","424.62","6183.36","6607.98"
"Auburn","03/27/2013","0","660.39","5474.51","6134.90"
"Avon","03/27/2013","0","1533.45","2879.58","4413.03"
"Ayer","03/27/2013","0","1847.66","3192.03","5039.69"
"Barnstable","03/27/2013","0","3033.15","5770.33","8803.48"
"Barre","03/27/2013","0","47.02","6038.99","6061.17"
"Becket","03/27/2013","0","497.43","6366.59","6864.02"
"Bedford","03/27/2013","0","262.58","9762.25","10024.83"
"Belchertown","03/27/2013","0","9.53","6346.77","6356.30"
"Bellingham","03/27/2013","0","2319.00","7404.68","9723.68"
"Belmont","03/27/2013","0","3277.84","8780.59","12058.43"
"Berkley","03/27/2013","0","1396.77","7052.71","8424.46"
"Berlin","03/27/2013","0","815.15","5596.52","6393.25"
"Bernardston","03/27/2013","0","1368.82","2699.40","4068.22"
"Beverly","03/27/2013","0","2541.02","4410.98","6952.00"
"Billerica","03/27/2013","0","1819.06","5216.07","7035.13"
"Blackstone","03/27/2013","0","1389.19","6960.84","8350.03"
"Blandford","03/27/2013","0","(21.86)","5663.64","5616.76"
"Bolton","03/27/2013","0","575.22","9572.62","10147.84"
"Boston","03/27/2013","0","1462.41","8761.29","10223.70"
"Bourne","03/27/2013","0","3009.06","8221.32","11230.38"
"Boxborough","03/27/2013","0","1653.87","7015.27","8669.14"
"Boxford","03/27/2013","0","805.31","6582.80","7388.11"
"Boylston","03/27/2013","0","964.04","5608.36","6551.06"
"Braintree","03/27/2013","0","1704.83","2893.83","4598.66"
"Brewster","03/27/2013","0","1972.72","3222.32","5195.04"
"Bridgewater","03/27/2013","0","898.16","4840.04","5738.20"
"Brimfield","03/27/2013","0","1157.66","6810.41","7968.07"
"Brockton","03/27/2013","0","1420.64","7288.34","8708.98"
"Brookfield","03/27/2013","0","360.62","8476.70","8813.20"
"Brookline","03/27/2013","0","554.31","7325.23","7879.54"
"Buckland","03/27/2013","0","884.00","5948.92","6832.92"
"Burlington","03/27/2013","0","308.13","6989.31","7297.44"
"Cambridge","03/27/2013","0","454.71","6178.13","6632.84"
"Canton","03/27/2013","0","808.53","5465.16","6273.69"
"Carlisle","03/27/2013","0","1726.05","2894.90","4599.47"
"Carver","03/27/2013","0","1789.05","3223.52","5012.57"
"Charlemont","03/27/2013","0","890.24","4840.52","5730.76"
"Charlton","03/27/2013","0","1305.15","6811.23","8116.38"
"Chatham","03/27/2013","0","1422.06","7290.10","8712.16"
"Chelmsford","03/27/2013","0","361.91","8478.68","8840.59"
"Chelsea","03/27/2013","0","420.62","7326.29","7722.60"
"Cheshire","03/27/2013","0","848.37","5950.20","6798.57"
"Chester","03/27/2013","0","1143.61","6306.66","7450.27"
"Chesterfield","03/27/2013","0","456.66","6176.77","6633.43"
"Chicopee","03/27/2013","0","791.73","5468.19","6259.92"
"Chilmark","03/27/2013","0","1501.07","2887.59","4388.66"
"Clarksburg","03/27/2013","0","1696.65","3205.28","4880.10"
"Clinton","03/27/2013","0","951.40","4827.02","5778.42"
"Cohasset","03/27/2013","0","1198.40","6765.63","7964.03"
"Colrain","03/27/2013","0","1332.74","7222.51","8555.25"
"Concord","03/27/2013","0","267.98","8396.16","8664.14"
"Conway","03/27/2013","0","480.12","7277.59","7757.71"
"Cummington","03/27/2013","0","992.43","5867.62","6837.53"
"Dalton","03/27/2013","0","1101.34","6200.66","7302.00"
"Danvers","03/27/2013","0","450.42","6183.18","6633.60"
"Dartmouth","03/27/2013","0","604.80","5474.23","6079.03"
"Dedham","03/27/2013","0","719.87","3636.43","4356.30"
"Deerfield","03/27/2013","0","871.14","4159.30","5030.44"
"Dennis","03/27/2013","0","1006.17","4831.86","5813.01"
"Dighton","03/27/2013","0","1225.02","6773.93","7983.84"
"Douglas","03/27/2013","0","1164.79","7234.90","8399.69"
"Dover","03/27/2013","0","383.81","8387.54","8771.35"
"Dracut","03/27/2013","0","572.33","7249.93","7822.26"
"Dudley","03/27/2013","0","1533.28","6472.26","8005.54"
"Dunstable","03/27/2013","0","2091.28","7374.28","9443.77"
"Duxbury","03/27/2013","0","1006.41","6801.47","7807.88"
"East.Bridgewater","03/27/2013","0","1760.33","6455.48","8215.81"
"East.Brookfield","03/27/2013","0","2101.98","3158.38","5260.36"
"East.Longmeadow","03/27/2013","0","134.52","2236.42","2121.90"
"Eastham","03/27/2013","0","3071.99","5788.06","8860.05"
"Easthampton","03/27/2013","0","(48.73)","6099.35","6025.60"
"Easton","03/27/2013","0","3398.30","10051.23","13449.53"
"Edgartown","03/27/2013","0","1098.69","12105.15","13203.84"
"Egremont","03/27/2013","0","423.83","7000.30","7424.13"
"Erving","03/27/2013","0","915.18","5739.72","6654.90"
"Essex","03/27/2013","0","2173.25","7698.11","9871.36"
"Everett","03/27/2013","0","955.39","6748.82","7679.19"
"Fairhaven","03/27/2013","0","2502.12","6764.98","9262.32"
"Fall River","03/27/2013","0","5391.02","5143.98","10535.00"
"Falmouth","03/27/2013","0","5634.79","5439.14","11073.93"
"Fitchburg","03/27/2013","0","836.04","4858.16","5694.20"
"Florida","03/27/2013","0","600.08","6519.50","7119.58"
"Foxborough","03/27/2013","0","2809.50","9729.38","12513.86"
"Framingham","03/27/2013","0","336.34","8475.79","8812.13"
"Franklin","03/27/2013","0","579.05","7324.75","7903.80"
"Freetown","03/27/2013","0","932.29","5948.34","6880.63"
"Gardner","03/27/2013","0","1265.98","6304.60","7570.58"
"Georgetown","03/27/2013","0","454.49","6177.95","6632.44"
"Gill","03/27/2013","0","803.04","5464.88","6245.97"
"Gloucester","03/27/2013","0","1704.78","2894.41","4599.19"
"Goshen","03/27/2013","0","1765.01","3222.98","4987.99"
"Gosnold","03/27/2013","0","834.77","4840.30","5675.07"
"Grafton","03/27/2013","0","1304.55","6810.85","8115.40"
"Granby","03/27/2013","0","1421.41","7289.30","8710.71"
"Granville","03/27/2013","0","360.83","8477.78","8814.49"
"Great Barrington","03/27/2013","0","340.83","7325.81","7666.64"
"Greenfield","03/27/2013","0","817.43","5949.62","6767.05"
"Groton","03/27/2013","0","1141.04","6306.01","7447.05"
"Groveland","03/27/2013","0","453.96","6178.34","6632.30"
"Hadley","03/27/2013","0","746.57","5465.50","6138.00"
"Halifax","03/27/2013","0","1424.30","2895.50","4231.72"
"Hamilton","03/27/2013","0","1730.04","3224.17","4954.21"
"Hampden","03/27/2013","0","1044.83","4840.78","5885.61"
"Hancock","03/27/2013","0","1197.82","6765.25","7963.07"
"Hanover","03/27/2013","0","1332.09","7221.71","8553.80"
"Hanson","03/27/2013","0","143.60","8395.26","8538.86"
"Hardwick","03/27/2013","0","121.21","7508.29","7604.48"
"Harvard","03/27/2013","0","313.60","6518.60","6832.20"
"Harwich","03/27/2013","0","1126.82","6200.01","7326.83"
"Hatfield","03/27/2013","0","450.21","6183.01","6633.22"
"Haverhill","03/27/2013","0","649.11","5473.95","6123.06"
"Hawley","03/27/2013","0","1521.81","2878.60","4400.41"
"Heath","03/27/2013","0","1820.83","3190.95","5011.78"
"Hingham","03/27/2013","0","980.68","4831.64","5812.32"
"Hinsdale","03/27/2013","0","1234.33","6773.56","8007.89"
"Holbrook","03/27/2013","0","1107.13","7234.09","8341.22"
"Holden","03/27/2013","0","129.49","8386.63","8516.12"
"Holland","03/27/2013","0","573.07","7249.45","7822.52"
"Holliston","03/27/2013","0","989.01","5833.37","6822.38"
"Holyoke","03/27/2013","0","1103.32","6237.62","7340.94"
"Hopedale","03/27/2013","0","356.03","6187.78","6543.81"
"Hopkinton","03/27/2013","0","685.54","5470.20","6155.74"
"Hubbardston","03/27/2013","0","1635.27","2876.14","4511.41"
"Hudson","03/27/2013","0","3180.50","3977.25","7157.75"
"Hull","03/27/2013","0","2307.74","5451.51","7759.25"
"Huntington","03/27/2013","0","24.23","6181.34","6181.78"
"Ipswich","03/27/2013","0","2606.79","9105.48","11712.27"
"Kingston","03/27/2013","0","1030.98","11760.42","12791.40"
"Lakeville","03/27/2013","0","1614.20","9018.67","10632.87"
