"Transaction ID","Billed","Costs","Costs with Tax","Due Costs","Due Costs with Tax","Due Fees","Due Fees with Tax","Due Interest","Due Tax on Costs","Due Tax on Fees","Due Tax Total","Due Total","Fees","Fees with Tax","Interest","Interest Type","Invoice Number","Invoice Number Text","Invoice Number Type","Paid Costs","Paid Costs with Tax","Paid Fees","Paid Fees with Tax","Paid Interest","Paid Tax on Costs","Paid Tax on Fees","Paid Tax Total","Paid Total","Record Count","Status","Tax on Costs","Tax on Fees","Tax on Fees & Costs","Transaction Date","Value","Write Down Costs","Write Down Fees","Write Up Costs","Write Up Fees","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)","Transaction ID","Billed","Check Number","Classification","Costs - Total","Fees - Total","Finalized","Interest","Payment Type","Posted to G/L","Transaction Date","Transaction Type","Transaction Type (Short)","Value","Value (signed)",
"149","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","122.41","127.31","0.00","Compound","12345","G:12345","Global","0.00","0.00","122.41","127.31","0.00","0.00","4.90","4.90","127.31","1","Paid in Full","0.00","4.90","4.90","01/27/2013","127.31","0.00","0.00","0.00","0.00","177","1","1","Open","0.00","101.01","0","0.00","Check","0","01/28/2013","Payment","PAY","101.01","(101.01)","265","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","664","1","","Open","0.00","25.29","0","0.00","Cash","0","02/28/2013","Payment","PAY","101.02","(101.02)"
"87","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","231.04","240.28","0.00","Compound","12346","G:12346","Global","0.00","0.00","231.04","240.28","0.00","0.00","9.24","9.24","240.28","1","Paid in Full","0.00","9.24","9.24","01/27/2013","240.28","0.00","0.00","0.00","0.00","178","1","2","Open","0.00","102.01","0","0.00","Check","0","01/28/2013","Payment","PAY","102.01","(102.01)","266","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","665","1","","Open","0.00","102.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","102.02","(102.02)","1157","1","","Open","0.00","35.24","0","0.00","American Express","0","03/28/2013","Payment","PAY","102.03","(102.03)"
"173","1","0.00","0.00","0.00","0.00","(0.01)","0.00","0.00","0.00","0.01","0.01","0.00","329.70","342.89","0.00","Compound","12347","G:12347","Global","0.00","0.00","329.71","342.89","0.00","0.00","13.18","13.18","342.89","1","Paid in Full","0.00","13.19","13.19","01/27/2013","342.89","0.00","0.00","0.00","0.00","179","1","3","Open","0.00","103.01","0","0.00","Check","0","01/28/2013","Payment","PAY","103.01","(103.01)","267","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","666","1","","Open","0.00","103.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","103.02","(103.02)","1158","1","","Open","0.00","103.03","0","0.00","American Express","0","03/28/2013","Payment","PAY","103.03","(103.03)","1739","0","","Open","0.00","32.82","0","0.00","Visa","0","04/28/2013","Payment","PAY","103.04","(103.04)"
"27","1","0.00","0.00","0.00","0.00","243.98","253.74","0.00","0.00","9.76","9.76","253.74","645.05","670.85","0.00","Compound","12348","G:12348","Global","0.00","0.00","401.07","417.11","0.00","0.00","16.04","16.04","417.11","1","Partially Paid","0.00","25.80","25.80","01/27/2013","670.85","0.00","0.00","0.00","0.00","180","1","4","Open","0.00","104.01","0","0.00","Check","0","01/28/2013","Payment","PAY","104.01","(104.01)","268","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","667","1","","Open","0.00","104.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","104.02","(104.02)","1159","1","","Open","0.00","104.03","0","0.00","American Express","0","03/28/2013","Payment","PAY","104.03","(104.03)","1740","0","","Open","0.00","104.04","0","0.00","Visa","0","04/28/2013","Payment","PAY","104.04","(104.04)"
"1","1","0.00","0.00","0.00","0.00","19.50","20.28","0.00","0.00","0.78","0.78","20.28","424.41","441.39","0.00","Compound","12349","G:12349","Global","0.00","0.00","404.91","421.11","0.00","0.00","16.20","16.20","421.11","1","Partially Paid","0.00","16.98","16.98","01/27/2013","441.39","0.00","0.00","0.00","0.00","181","1","5","Open","0.00","105.01","0","0.00","Check","0","01/28/2013","Payment","PAY","105.01","(105.01)","269","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","668","1","","Open","0.00","105.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","105.02","(105.02)","1160","1","","Open","0.00","105.03","0","0.00","American Express","0","03/28/2013","Payment","PAY","105.03","(105.03)","1741","0","","Open","0.00","105.04","0","0.00","Visa","0","04/28/2013","Payment","PAY","105.04","(105.04)"
"113","1","0.00","0.00","0.00","0.00","184.98","192.38","0.00","0.00","7.40","7.40","192.38","287.89","299.41","0.00","Compound","12351","G:12351","Global","0.00","0.00","102.91","107.03","0.00","0.00","4.12","4.12","107.03","1","Partially Paid","0.00","11.52","11.52","01/27/2013","299.41","0.00","89.43","0.00","0.00","1161","1","","Open","0.00","107.03","0","0.00","American Express","0","03/28/2013","Payment","PAY","107.03","(107.03)"
"3","1","0.00","0.00","0.00","0.00","228.08","237.20","0.00","0.00","9.12","9.12","237.20","332.91","346.23","0.00","Compound","12352","G:12352","Global","0.00","0.00","104.83","109.03","0.00","0.00","4.20","4.20","109.03","1","Partially Paid","0.00","13.32","13.32","01/27/2013","346.23","0.00","88.68","0.00","0.00","270","1","","Open","0.00","1.01","0","0.00","Unknown","0","01/28/2013","Credit","CRED","1.01","(1.01)","669","1","","Open","0.00","108.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","108.02","(108.02)"
"103","1","0.00","0.00","0.00","0.00","1276.61","1327.68","0.00","0.00","51.07","51.07","1327.68","1381.43","1436.69","0.00","Compound","12353","G:12353","Global","0.00","0.00","104.82","109.01","0.00","0.00","4.19","4.19","109.01","1","Partially Paid","0.00","55.26","55.26","01/27/2013","1436.69","0.00","66.84","0.00","0.00","182","1","9","Open","0.00","109.01","0","0.00","Check","0","01/28/2013","Payment","PAY","109.01","(109.01)"
"154","1","0.00","0.00","0.00","0.00","1036.86","1078.34","0.00","0.00","41.48","41.48","1078.34","1143.63","1189.38","0.00","Compound","12355","G:12355","Global","0.00","0.00","106.77","111.04","0.00","0.00","4.27","4.27","111.04","1","Partially Paid","0.00","45.75","45.75","01/27/2013","1189.38","0.00","0.00","0.00","0.00","1743","0","","Open","0.00","111.04","0","0.00","Visa","0","04/28/2013","Payment","PAY","111.04","(111.04)"
"61","1","0.00","0.00","0.00","0.00","18.42","19.16","0.00","0.00","0.74","0.74","19.16","126.14","131.19","0.00","Compound","12356","G:12356","Global","0.00","0.00","107.72","112.03","0.00","0.00","4.31","4.31","112.03","1","Partially Paid","0.00","5.05","5.05","01/27/2013","131.19","0.00","0.00","0.00","0.00","1162","1","","Open","0.00","112.03","0","0.00","American Express","0","03/28/2013","Payment","PAY","112.03","(112.03)"
"62","1","0.00","0.00","0.00","0.00","118.22","122.95","0.00","0.00","4.73","4.73","122.95","226.89","235.97","0.00","Compound","12357","G:12357","Global","0.00","0.00","108.67","113.02","0.00","0.00","4.35","4.35","113.02","1","Partially Paid","0.00","9.08","9.08","01/27/2013","235.97","0.00","0.00","0.00","0.00","670","1","","Open","0.00","113.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","113.02","(113.02)"
"48","1","0.00","0.00","0.00","0.00","223.63","232.57","0.00","0.00","8.94","8.94","232.57","333.25","346.58","0.00","Compound","12358","G:12358","Global","0.00","0.00","109.62","114.01","0.00","0.00","4.39","4.39","114.01","1","Partially Paid","0.00","13.33","13.33","01/27/2013","346.58","0.00","0.00","0.00","0.00","183","1","14","Open","0.00","114.01","0","0.00","Check","0","01/28/2013","Payment","PAY","114.01","(114.01)"
"88","1","0.00","0.00","0.00","0.00","627.13","652.22","0.00","0.00","25.09","25.09","652.22","627.13","652.22","0.00","Compound","12359","G:12359","Global","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","Unpaid","0.00","25.09","25.09","01/27/2013","652.22","0.00","0.00","0.00","0.00"
"49","1","0.00","0.00","0.00","0.00","317.49","330.19","0.00","0.00","12.70","12.70","330.19","429.07","446.23","0.00","Compound","12360","G:12360","Global","0.00","0.00","111.58","116.04","0.00","0.00","4.46","4.46","116.04","1","Partially Paid","0.00","17.16","17.16","01/27/2013","446.23","0.00","0.00","0.00","0.00","1744","0","","Open","0.00","116.04","0","0.00","Visa","0","04/28/2013","Payment","PAY","116.04","(116.04)"
"69","1","0.00","0.00","0.00","0.00","629.42","654.60","0.00","0.00","25.18","25.18","654.60","742.90","772.62","0.00","Compound","12362","G:12362","Global","0.00","0.00","113.48","118.02","0.00","0.00","4.54","4.54","118.02","1","Partially Paid","0.00","29.72","29.72","01/27/2013","772.62","0.00","0.00","0.00","0.00","671","1","","Open","0.00","118.02","0","0.00","Cash","0","02/28/2013","Payment","PAY","118.02","(118.02)"
"141","1","0.00","0.00","0.00","0.00","739.93","769.52","0.00","0.00","29.59","29.59","769.52","854.36","888.53","0.00","Compound","12363","G:12363","Global","0.00","0.00","114.43","119.01","0.00","0.00","4.58","4.58","119.01","1","Partially Paid","0.00","34.17","34.17","01/27/2013","888.53","0.00","0.00","0.00","0.00","184","1","19","Open","0.00","119.01","0","0.00","Check","0","01/28/2013","Payment","PAY","119.01","(119.01)"
"63","1","0.00","0.00","0.00","0.00","931.04","968.28","0.00","0.00","37.24","37.24","968.28","931.04","968.28","0.00","Compound","12364","G:12364","Global","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","Unpaid","0.00","37.24","37.24","01/27/2013","968.28","0.00","0.00","0.00","0.00"
"4","1","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","45.02","46.82","0.00","Compound","12366","G:12366","Global","0.00","0.00","45.02","46.82","0.00","0.00","1.80","1.80","46.82","1","Paid in Full","0.00","1.80","1.80","01/27/2013","46.82","0.00","0.00","0.00","0.00","1164","1","","Open","0.00","46.82","0","0.00","American Express","0","03/28/2013","Payment","PAY","122.03","(122.03)"
