"Abington","2861.27","0.002485","27:48:00","0.003070","2861.27","0.003217","27:48:00","0.004006","0.00","0.000000","0:00:00","0.000000","2861.27","1390.80","27:24:00","0:24:00","6346.00","0.003505","5084.21","0.003267","1261.79","0.004966","5338.42","9207.27","0.003109","27:48:00","0.003070","7945.48","0.003248","27:48:00","0.004006","1261.79","0.002446","0:00:00","0.000000","8199.69","1390.80","27:24:00","0:24:00"
"Acton","2154.40","0.001871","20:48:00","0.002297","2154.40","0.002422","20:48:00","0.002998","0.00","0.000000","0:00:00","0.000000","2154.40","1040.74","20:24:00","0:24:00","7210.56","0.003983","5948.77","0.003822","1261.79","0.004966","6246.22","9364.96","0.003162","20:48:00","0.002297","8103.17","0.003313","20:48:00","0.002998","1261.79","0.002446","0:00:00","0.000000","8400.62","1040.74","20:24:00","0:24:00"
"Acushnet","2577.76","0.002239","24:48:00","0.002739","1506.45","0.001694","14:36:00","0.002104","1071.31","0.004092","10:12:00","0.004818","1506.45","1240.98","24:24:00","0:24:00","5738.62","0.003170","5738.62","0.003687","0.00","0.000000","6025.56","8316.38","0.002808","24:48:00","0.002739","7245.07","0.002962","14:36:00","0.002104","1071.31","0.002077","10:12:00","0.004818","7532.01","1240.98","24:24:00","0:24:00"
"Adams","3183.64","0.002765","30:48:00","0.003401","2122.43","0.002386","20:36:00","0.002969","1061.21","0.004053","10:12:00","0.004818","2122.43","1541.03","30:24:00","0:24:00","6828.16","0.003771","6828.16","0.004387","0.00","0.000000","5162.37","10011.80","0.003380","30:48:00","0.003401","8950.59","0.003659","20:36:00","0.002969","1061.21","0.002057","10:12:00","0.004818","7284.80","1541.03","30:24:00","0:24:00"
"Agawam","2313.74","0.002010","22:48:00","0.002518","2313.74","0.002601","22:48:00","0.003286","0.00","0.000000","0:00:00","0.000000","2313.74","1140.32","22:24:00","0:24:00","8903.47","0.004918","4462.81","0.002867","4440.66","0.017477","4685.95","11217.21","0.003787","22:48:00","0.002518","6776.55","0.002771","22:48:00","0.003286","4440.66","0.008608","0:00:00","0.000000","6999.69","1140.32","22:24:00","0:24:00"
"Alford","6093.15","0.005292","59:36:00","0.006581","786.05","0.000884","7:36:00","0.001095","5307.10","0.020271","52:00:00","0.024564","786.05","2981.25","58:18:00","1:18:00","10998.87","0.006075","10364.49","0.006659","634.38","0.002497","7284.75","17092.02","0.005771","59:36:00","0.006581","11150.54","0.004559","7:36:00","0.001095","5941.48","0.011517","52:00:00","0.024564","8070.80","2981.25","58:18:00","1:18:00"
"Amesbury","8658.73","0.007521","82:36:00","0.009121","7334.77","0.008246","69:54:00","0.010074","1323.96","0.005057","12:42:00","0.005999","3436.67","4133.93","81:18:00","1:18:00","10769.70","0.005948","10769.70","0.006920","0.00","0.000000","15067.18","19428.43","0.006560","82:36:00","0.009121","18104.47","0.007402","69:54:00","0.010074","1323.96","0.002566","12:42:00","0.005999","18503.85","4133.93","81:18:00","1:18:00"
"Amherst","10183.34","0.008845","98:36:00","0.010888","9410.24","0.010580","91:06:00","0.013129","773.10","0.002953","7:30:00","0.003543","5059.84","4933.20","97:18:00","1:18:00","10538.56","0.005821","1706.03","0.001096","8832.53","0.034762","1791.33","20721.90","0.006996","98:36:00","0.010888","11116.27","0.004545","91:06:00","0.013129","9605.63","0.018620","7:30:00","0.003543","6851.17","4933.20","97:18:00","1:18:00"
"Andover","11483.58","0.009975","110:36:00","0.012213","10702.88","0.012033","103:06:00","0.014858","780.70","0.002982","7:30:00","0.003543","15721.58","5534.16","109:18:00","1:18:00","3800.34","0.002099","1904.17","0.001223","1896.17","0.007463","1999.38","15283.92","0.005160","110:36:00","0.012213","12607.05","0.005154","103:06:00","0.014858","2676.87","0.005189","7:30:00","0.003543","17720.96","5534.16","109:18:00","1:18:00"
"Aquinnah","12217.46","0.010612","120:36:00","0.013317","1363.94","0.001533","13:24:00","0.001931","10853.52","0.041457","107:12:00","0.050640","1363.94","6031.43","119:18:00","1:18:00","4640.89","0.002563","4006.51","0.002574","634.38","0.002497","4206.84","16858.35","0.005692","120:36:00","0.013317","5370.45","0.002196","13:24:00","0.001931","11487.90","0.022268","107:12:00","0.050640","5570.78","6031.43","119:18:00","1:18:00"
"Arlington","3474.71","0.003018","33:48:00","0.003732","1871.62","0.002104","18:24:00","0.002652","1603.09","0.006123","15:24:00","0.007275","1871.62","1690.90","33:24:00","0:24:00","5489.45","0.003032","5489.45","0.003527","0.00","0.000000","5763.92","8964.16","0.003027","33:48:00","0.003732","7361.07","0.003010","18:24:00","0.002652","1603.09","0.003107","15:24:00","0.007275","7635.54","1690.90","33:24:00","0:24:00"
"Ashburnham","2875.32","0.002497","27:48:00","0.003070","2875.32","0.003233","27:48:00","0.004006","0.00","0.000000","0:00:00","0.000000","2875.32","1390.92","27:24:00","0:24:00","6346.00","0.003505","5084.21","0.003267","1261.79","0.004966","5338.42","9221.32","0.003113","27:48:00","0.003070","7959.53","0.003254","27:48:00","0.004006","1261.79","0.002446","0:00:00","0.000000","8213.74","1390.92","27:24:00","0:24:00"
"Ashby","2164.72","0.001880","20:48:00","0.002297","2164.72","0.002434","20:48:00","0.002998","0.00","0.000000","0:00:00","0.000000","2164.72","1040.83","20:24:00","0:24:00","7210.56","0.003983","5948.77","0.003822","1261.79","0.004966","6246.22","9375.28","0.003165","20:48:00","0.002297","8113.49","0.003317","20:48:00","0.002998","1261.79","0.002446","0:00:00","0.000000","8410.94","1040.83","20:24:00","0:24:00"
"Ashfield","2565.88","0.002229","24:48:00","0.002739","1513.85","0.001702","14:36:00","0.002104","1052.03","0.004018","10:12:00","0.004818","1513.85","1240.83","24:24:00","0:24:00","5738.62","0.003170","5738.62","0.003687","0.00","0.000000","6025.56","8304.50","0.002804","24:48:00","0.002739","7252.47","0.002965","14:36:00","0.002104","1052.03","0.002039","10:12:00","0.004818","7539.41","1240.83","24:24:00","0:24:00"
"Ashland","3152.22","0.002738","30:48:00","0.003401","2120.49","0.002384","20:36:00","0.002969","1031.73","0.003941","10:12:00","0.004818","2120.49","1540.67","30:24:00","0:24:00","4252.66","0.002349","4252.66","0.002732","0.00","0.000000","4465.29","7404.88","0.002500","30:48:00","0.003401","6373.15","0.002606","20:36:00","0.002969","1031.73","0.002000","10:12:00","0.004818","6585.78","1540.67","30:24:00","0:24:00"
"Athol","2346.64","0.002038","22:48:00","0.002518","2346.64","0.002638","22:48:00","0.003286","0.00","0.000000","0:00:00","0.000000","2346.64","1140.62","22:24:00","0:24:00","5097.19","0.002815","4462.81","0.002867","634.38","0.002497","4685.95","7443.83","0.002513","22:48:00","0.002518","6809.45","0.002784","22:48:00","0.003286","634.38","0.001230","0:00:00","0.000000","7032.59","1140.62","22:24:00","0:24:00"
"Attleboro","1331.16","0.001156","12:48:00","0.001413","784.28","0.000882","7:36:00","0.001095","546.88","0.002089","5:12:00","0.002456","784.28","640.49","12:24:00","0:24:00","5949.75","0.003286","5315.37","0.003415","634.38","0.002497","5581.15","7280.91","0.002458","12:48:00","0.001413","6099.65","0.002494","7:36:00","0.001095","1181.26","0.002290","5:12:00","0.002456","6365.43","640.49","12:24:00","0:24:00"
"Auburn","1848.22","0.001605","17:48:00","0.001966","1306.48","0.001469","12:36:00","0.001816","541.74","0.002069","5:12:00","0.002456","1306.48","890.66","17:24:00","0:24:00","4465.80","0.002467","4465.80","0.002869","0.00","0.000000","4689.10","6314.02","0.002132","17:48:00","0.001966","5772.28","0.002360","12:36:00","0.001816","541.74","0.001050","5:12:00","0.002456","5995.58","890.66","17:24:00","0:24:00"
"Avon","2556.12","0.002220","24:48:00","0.002739","2556.12","0.002874","24:48:00","0.003574","0.00","0.000000","0:00:00","0.000000","2556.12","1240.72","24:24:00","0:24:00","2967.82","0.001639","1706.03","0.001096","1261.79","0.004966","1791.33","5523.94","0.001865","24:48:00","0.002739","4262.15","0.001743","24:48:00","0.003574","1261.79","0.002446","0:00:00","0.000000","4347.45","1240.72","24:24:00","0:24:00"
"Ayer","2834.16","0.002462","27:48:00","0.003070","2834.16","0.003186","27:48:00","0.004006","0.00","0.000000","0:00:00","0.000000","2834.16","1390.48","27:24:00","0:24:00","3800.34","0.002099","1904.17","0.001223","1896.17","0.007463","1999.38","6634.50","0.002240","27:48:00","0.003070","4738.33","0.001937","27:48:00","0.004006","1896.17","0.003676","0:00:00","0.000000","4833.54","1390.48","27:24:00","0:24:00"
"Barnstable","9129.88","0.007930","28:48:00","0.003180","4247.93","0.004776","13:24:00","0.001931","4881.95","0.018647","15:24:00","0.007275","4247.93","1440.79","28:24:00","0:24:00","4640.89","0.002563","4006.51","0.002574","634.38","0.002497","4206.84","13770.77","0.004649","28:48:00","0.003180","8254.44","0.003375","13:24:00","0.001931","5516.33","0.010693","15:24:00","0.007275","8454.77","1440.79","28:24:00","0:24:00"
"Barre","135.86","0.000118","33:48:00","0.003732","73.96","0.000083","18:24:00","0.002652","61.90","0.000236","15:24:00","0.007275","73.96","1691.27","33:24:00","0:24:00","5489.45","0.003032","5489.45","0.003527","0.00","0.000000","5763.92","5625.31","0.001899","33:48:00","0.003732","5563.41","0.002275","18:24:00","0.002652","61.90","0.000120","15:24:00","0.007275","5837.88","1691.27","33:24:00","0:24:00"
"Becket","1390.85","0.001208","27:48:00","0.003070","1390.85","0.001564","27:48:00","0.004006","0.00","0.000000","0:00:00","0.000000","1390.85","1391.12","27:24:00","0:24:00","6346.00","0.003505","5084.21","0.003267","1261.79","0.004966","5338.42","7736.85","0.002612","27:48:00","0.003070","6475.06","0.002647","27:48:00","0.004006","1261.79","0.002446","0:00:00","0.000000","6729.27","1391.12","27:24:00","0:24:00"
