"Default","","Not Billed","0.00","0.00","0.00"
"Walpole","02/27/2013","59","(407.03)","5830.74","5423.71"
"Abington","04/27/2013","0","3308.01","4863.00","8171.01"
"Acton","04/27/2013","0","2561.27","5813.78","8375.05"
"Acushnet","04/27/2013","0","453.62","7019.92","7473.54"
"Adams","04/27/2013","0","808.06","5556.35","6364.41"
"Agawam","04/27/2013","0","760.69","6191.98","6921.15"
"Alford","04/27/2013","0","844.86","5641.09","6485.95"
"Amesbury","04/27/2013","0","2805.41","6327.70","9133.11"
"Amherst","04/27/2013","0","2069.21","3234.30","5303.51"
"Andover","04/27/2013","0","8130.42","3028.03","11158.45"
"Aquinnah","04/27/2013","0","2809.76","2977.24","5787.00"
"Arlington","04/27/2013","0","3266.71","4678.32","7945.03"
"Ashburnham","04/27/2013","0","3558.72","4895.75","8454.47"
"Ashby","04/27/2013","0","2825.60","5827.43","8653.03"
"Ashfield","04/27/2013","0","716.26","7030.53","7746.79"
"Ashland","04/27/2013","0","1444.80","5398.34","6843.14"
"Athol","04/27/2013","0","1124.17","6201.30","7309.53"
"Attleboro","04/27/2013","0","1231.18","5262.21","6493.39"
"Auburn","04/27/2013","0","1813.28","4324.44","6137.72"
"Avon","04/27/2013","0","1542.88","2879.58","4422.46"
"Ayer","04/27/2013","0","3473.36","1577.55","5050.91"
"Barnstable","04/27/2013","0","4882.62","3920.34","8802.96"
"Barre","04/27/2013","0","1987.83","3951.31","5939.14"
"Becket","04/27/2013","0","501.45","6366.59","6868.04"
"Bedford","04/27/2013","0","2830.31","7192.62","10022.93"
"Belchertown","04/27/2013","0","257.14","6099.24","6356.38"
"Bellingham","04/27/2013","0","2801.76","6934.82","9736.58"
"Belmont","04/27/2013","0","3150.81","8780.59","11927.24"
"Berkley","04/27/2013","0","2304.19","6131.56","8435.75"
"Berlin","04/27/2013","0","1950.26","4446.45","6396.71"
"Bernardston","04/27/2013","0","1377.09","2699.40","4076.49"
"Beverly","04/27/2013","0","3444.39","2796.50","6240.89"
"Billerica","04/27/2013","0","3583.41","3366.08","6949.49"
"Blackstone","04/27/2013","0","3452.67","4873.16","8325.83"
"Blandford","04/27/2013","0","2280.68","3336.08","5616.76"
"Bolton","04/27/2013","0","3148.02","7002.99","10151.01"
