"Abington","7417.02","11/27/2013","-141","11/27/2013","26.67","332.000","617-712 1712"
"Acton","7622.57","11/27/2013","-154","11/27/2013","25.10","319.000","617-735 1735"
"Acushnet","6647.24","11/27/2013","-264","11/27/2013","25.10","209.000","617-860 1860"
"Adams","6545.00","11/27/2013","-14","11/27/2013","25.10","459.000","617-778 1778"
"Agawam","6058.71","11/27/2013","-148","11/27/2013","27.39","325.000","617-855 1855"
"Alford","8643.51","11/27/2013","141","09/28/2013","106.09","614.000","617-773 1773"
"Amesbury","21352.43","11/27/2013","168","08/28/2013","107.08","641.000","617-668 1668"
"Amherst","7354.14","11/27/2013","168","11/27/2013","25.10","641.000","617-775 1775"
"Andover","20019.86","11/27/2013","168","10/27/2013","25.09","641.000","617-646 1646"
"Aquinnah","5667.94","11/27/2013","141","10/28/2013","110.10","614.000","617-870 1870"
"Arlington","7855.82","11/27/2013","-35","09/28/2013","111.09","438.000","617-807 1807"
"Ashburnham","8496.50","11/27/2013","112","08/28/2013","112.08","585.000","617-765 1765"
"Ashby","8696.37","11/27/2013","168","07/28/2013","113.07","641.000","617-767 1767"
"Ashfield","7690.19","11/27/2013","168","11/27/2013","25.10","641.000","617-765 1765"
"Ashland","6676.70","11/27/2013","46","11/27/2013","4.85","519.000","617-846 1846"
"Athol","7129.87","11/27/2013","27","09/28/2013","116.09","500.000","617-762 1762"
"Attleboro","6403.96","11/27/2013","141","08/28/2013","117.08","614.000","617-694 1694"
"Auburn","3503.15","11/27/2013","108","08/27/2013","12.31","581.000","617-778 1778"
"Avon","3890.81","11/27/2013","168","06/28/2013","119.06","641.000","617-888 1888"
"Ayer","4209.46","11/27/2013","102","11/27/2013","25.10","575.000","617-871 1871"
"Barnstable","8736.15","11/27/2013","141","10/27/2013","25.09","614.000","617-638 1638"
"Barre","4004.20","11/27/2013","-47","09/27/2013","25.08","426.000","617-774 1774"
"Becket","4465.82","11/27/2013","0","08/27/2013","25.07","473.000","617-765 1765"
"Bedford","9863.27","11/27/2013","96","07/27/2013","25.06","569.000","617-729 1729"
"Belchertown","6175.39","11/27/2013","-93","10/28/2013","125.10","380.000","617-761 1761"
"Bellingham","9599.43","11/27/2013","168","11/27/2013","25.10","641.000","617-719 1719"
"Belmont","11968.23","11/27/2013","99","10/27/2013","25.09","572.000","617-859 1859"
"Berkley","8410.38","11/27/2013","141","09/27/2013","25.08","614.000","617-735 1735"
"Berlin","6357.05","11/27/2013","22","08/27/2013","25.07","495.000","617-812 1812"
"Bernardston","3899.45","11/27/2013","168","10/28/2013","130.10","641.000","617-762 1762"
"Beverly","5074.15","11/27/2013","105","09/28/2013","131.09","578.000","617-668 1668"
"Billerica","6926.53","11/27/2013","141","11/27/2013","25.10","614.000","617-655 1655"
"Blackstone","8325.96","11/27/2013","168","10/27/2013","25.09","641.000","617-845 1845"
"Blandford","5576.97","11/27/2013","-69","10/27/2013","6.41","404.000","617-741 1741"
"Bolton","10053.27","11/27/2013","168","10/28/2013","135.10","641.000","617-738 1738"
"Boston","10083.61","11/27/2013","108","09/28/2013","136.09","581.000","617-630 1630"
"Bourne","11120.90","11/27/2013","105","08/28/2013","137.08","578.000","617-884 1884"
"Boxborough","8590.61","11/27/2013","168","11/27/2013","25.10","641.000","617-835 1835"
"Boxford","7280.25","11/27/2013","78","11/27/2013","4.80","551.000","617-685 1685"
"Boylston","6339.13","11/27/2013","96","10/28/2013","140.10","569.000","617-785 1785"
"Braintree","4391.93","11/27/2013","168","09/28/2013","141.09","641.000","617-640 1640"
"Brewster","5010.81","11/27/2013","168","08/28/2013","142.08","641.000","617-803 1803"
"Bridgewater","5710.80","11/27/2013","63","07/28/2013","143.07","536.000","617-656 1656"
"Brimfield","6772.11","11/27/2013","168","11/27/2013","25.10","641.000","617-731 1731"
"Brockton","7744.20","11/27/2013","102","10/28/2013","145.10","575.000","617-821 1821"
"Brookfield","7611.38","11/27/2013","43","09/28/2013","146.09","516.000","617-718 1718"
"Brookline","5032.10","11/27/2013","109","08/28/2013","147.08","582.000","617-705 1705"
"Buckland","6258.01","11/27/2013","105","07/28/2013","148.07","578.000","617-779 1779"
"Burlington","6490.96","11/27/2013","105","07/27/2013","21.76","578.000","617-799 1799"
"Cambridge","6345.13","11/27/2013","-19","11/27/2013","25.10","454.000","617-636 1636"
"Canton","6007.76","11/27/2013","118","11/27/2013","10.98","591.000","617-797 1797"
"Carlisle","4373.54","11/27/2013","27","09/27/2013","25.08","500.000","617-780 1780"
"Carver","4925.18","11/27/2013","168","08/27/2013","25.07","641.000","617-790 1790"
"Charlemont","5682.19","11/27/2013","67","08/27/2013","7.64","540.000","617-765 1765"
"Charlton","7939.93","11/27/2013","105","10/28/2013","155.10","578.000","617-775 1775"
"Chatham","8537.76","11/27/2013","99","11/27/2013","25.10","572.000","617-712 1712"
"Chelmsford","8646.62","11/27/2013","112","10/27/2013","25.09","585.000","617-655 1655"
"Chelsea","7639.83","11/27/2013","43","10/27/2013","7.50","516.000","617-739 1739"
"Cheshire","6687.91","11/27/2013","58","10/27/2013","1.97","531.000","617-793 1793"
"Chester","7239.80","11/27/2013","96","10/28/2013","160.10","569.000","617-765 1765"
"Chesterfield","6403.07","11/27/2013","63","09/28/2013","161.09","536.000","617-762 1762"
"Chicopee","6025.27","11/27/2013","168","11/27/2013","25.10","641.000","617-848 1848"
"Chilmark","4328.90","11/27/2013","99","10/27/2013","25.09","572.000","617-714 1714"
"Clarksburg","4869.84","11/27/2013","43","10/27/2013","6.52","516.000","617-798 1798"
"Clinton","5619.86","11/27/2013","141","10/28/2013","165.10","614.000","617-850 1850"
"Cohasset","7830.26","11/27/2013","168","09/28/2013","166.09","641.000","617-775 1775"
"Colrain","8449.42","11/27/2013","34","08/28/2013","167.08","507.000","617-761 1761"
"Concord","8618.54","11/27/2013","109","11/27/2013","25.10","582.000","617-635 1635"
"Conway","5783.97","11/27/2013","46","11/27/2013","7.99","519.000","617-775 1775"
"Cummington","6551.27","11/27/2013","43","10/28/2013","170.10","516.000","617-779 1779"
"Dalton","7060.45","11/27/2013","168","08/27/2013","25.07","641.000","617-784 1784"
"Danvers","6500.70","11/27/2013","75","07/27/2013","25.06","548.000","617-775 1775"
"Dartmouth","4968.73","11/27/2013","105","07/27/2013","18.55","578.000","617-664 1664"
"Dedham","3632.00","11/27/2013","168","11/27/2013","25.10","641.000","617-636 1636"
"Deerfield","3946.27","11/27/2013","78","11/27/2013","10.10","551.000","617-677 1677"
"Dennis","5767.76","11/27/2013","75","10/27/2013","3.92","548.000","617-793 1793"
"Dighton","7962.92","11/27/2013","22","08/28/2013","177.08","495.000","617-712 1712"
"Douglas","8586.38","11/27/2013","93","07/28/2013","178.07","566.000","617-775 1775"
"Dover","8746.93","11/27/2013","105","07/27/2013","2.56","578.000","617-836 1836"
"Dracut","7509.15","11/27/2013","118","11/27/2013","25.10","591.000","617-701 1701"
"Dudley","7690.61","11/27/2013","168","10/27/2013","25.09","641.000","617-732 1732"
"Dunstable","9167.65","11/27/2013","-26","10/27/2013","5.09","447.000","617-673 1673"
"Duxbury","7680.82","11/27/2013","141","08/27/2013","25.07","614.000","617-637 1637"
"East.Bridgewater","6925.06","11/27/2013","-145","10/28/2013","184.10","328.000","617-823 1823"
"East.Brookfield","5070.76","11/27/2013","-35","10/28/2013","11.10","438.000","617-920 1920"
"East.Longmeadow","1117.67","04/27/2013","-678","11/27/2013","474.62","9.000","617-894 1894"
"Eastham","8656.40","11/27/2013","141","10/27/2013","25.09","614.000","617-646 1646"
"Easthampton","5922.42","11/27/2013","-65","10/27/2013","8.84","408.000","617-809 1809"
"Easton","13538.80","11/27/2013","105","08/27/2013","25.07","578.000","617-725 1725"
"Edgartown","13048.31","11/27/2013","168","10/28/2013","190.10","641.000","617-671 1671"
"Egremont","7105.88","11/27/2013","52","09/28/2013","191.09","525.000","617-775 1775"
"Erving","6283.79","11/27/2013","168","11/27/2013","25.10","641.000","617-838 1838"
"Essex","7668.45","11/27/2013","99","10/27/2013","25.09","572.000","617-819 1819"
"Everett","4958.28","11/27/2013","12","11/27/2013","3.16","485.000","617-870 1870"
"Fairhaven","8330.87","11/27/2013","-35","10/28/2013","195.10","438.000","617-812 1812"
"Fall River","8498.97","11/27/2013","168","07/27/2013","25.06","641.000","617-803 1803"
"Falmouth","11261.27","11/27/2013","168","06/27/2013","25.05","641.000","617-686 1686"
"Fitchburg","3993.77","10/27/2013","47","11/27/2013","16.96","551.000","617-764 1764"
"Florida","7323.62","11/27/2013","168","10/27/2013","25.09","641.000","617-805 1805"
"Foxborough","12387.06","11/27/2013","141","10/28/2013","200.10","614.000","617-778 1778"
"Framingham","8884.58","11/27/2013","168","09/28/2013","201.09","641.000","617-700 1700"
"Franklin","7907.71","11/27/2013","108","08/28/2013","202.08","581.000","617-778 1778"
"Freetown","6958.13","11/27/2013","105","07/28/2013","203.07","578.000","617-683 1683"
"Gardner","7393.87","11/27/2013","168","11/27/2013","25.10","641.000","617-785 1785"
"Georgetown","6223.15","11/27/2013","141","10/28/2013","205.10","614.000","617-838 1838"
"Gill","5894.87","11/27/2013","43","10/27/2013","11.20","516.000","617-793 1793"
"Gloucester","4248.25","11/27/2013","168","08/28/2013","207.08","641.000","617-642 1642"
"Goshen","4869.83","11/27/2013","168","07/28/2013","208.07","641.000","617-781 1781"
"Gosnold","5565.29","11/27/2013","63","07/27/2013","6.72","536.000","617-864 1864"
"Grafton","7803.08","11/27/2013","168","11/27/2013","25.10","641.000","617-735 1735"
"Granby","8424.97","11/27/2013","99","10/27/2013","25.09","572.000","617-768 1768"
"Granville","8533.90","11/27/2013","-17","09/27/2013","25.08","456.000","617-775 1775"
"Great Barrington","7526.71","11/27/2013","109","08/27/2013","25.07","582.000","617-761 1761"
"Greenfield","6598.78","11/27/2013","168","07/27/2013","25.06","641.000","617-775 1775"
"Groton","7064.28","11/27/2013","31","10/28/2013","215.10","504.000","617-655 1655"
"Groveland","6190.46","11/27/2013","-23","11/27/2013","25.10","450.000","617-850 1850"
"Hadley","5211.54","11/27/2013","168","11/27/2013","32.20","641.000","617-661 1661"
"Halifax","3319.83","11/27/2013","115","10/28/2013","32.10","588.000","617-734 1734"
"Hamilton","4821.18","11/27/2013","93","08/27/2013","25.07","566.000","617-793 1793"
"Hampden","5087.66","11/27/2013","63","10/28/2013","220.10","536.000","617-878 1878"
"Hancock","6880.22","11/27/2013","105","09/28/2013","221.09","578.000","617-776 1776"
"Hanover","6095.93","11/27/2013","-41","11/27/2013","25.10","432.000","617-727 1727"
"Hanson","5787.57","11/27/2013","-79","10/27/2013","25.09","394.000","617-820 1820"
"Hardwick","7204.76","11/27/2013","-94","10/27/2013","9.32","379.000","617-739 1739"
"Harvard","5949.83","11/27/2013","1","10/28/2013","225.10","474.000","617-732 1732"
"Harwich","7110.33","11/27/2013","102","09/28/2013","226.09","575.000","617-694 1694"
"Hatfield","6398.37","11/27/2013","-7","08/28/2013","227.08","466.000","617-670 1670"
"Haverhill","6020.78","11/27/2013","31","11/27/2013","25.10","504.000","617-641 1641"
"Hawley","4304.97","11/27/2013","-41","10/27/2013","25.09","432.000","617-792 1792"
"Heath","4771.27","11/27/2013","115","10/28/2013","230.10","588.000","617-785 1785"
"Hingham","5576.40","11/27/2013","138","09/28/2013","231.09","611.000","617-635 1635"
