"Abington","G:12345","01/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Abington","G:12555","02/27/2013","209.83","0.00","0.00","0.00","0.00","209.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","209.83","0.00","0.00","0.00","0.00","209.83"
"Abington","G:12873","03/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Abington","G:13178","04/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","2285.54","0.00","0.00","0.00","0.00","2285.54","0.00","0.00","0.00","0.00","0.00","0.00","2285.54","0.00","0.00","0.00","0.00","2285.54"
"Abington","G:13520","05/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","2072.74","0.00","0.00","0.00","0.00","2072.74","0.00","0.00","0.00","0.00","0.00","0.00","2072.74","0.00","0.00","0.00","0.00","2072.74"
"Abington","G:13870","06/27/2013","854.26","0.00","0.00","0.00","0.00","854.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","854.26","0.00","0.00","0.00","0.00","854.26"
"Abington","G:14221","07/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Abington","G:14571","08/27/2013","741.55","0.00","0.00","0.00","0.00","741.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","741.55","0.00","0.00","0.00","0.00","741.55"
"Abington","G:14920","09/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Abington","G:15270","10/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Abington","G:15620","11/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","1140.88","0.00","0.00","0.00","0.00","1140.88","0.00","0.00","0.00","0.00","0.00","0.00","1140.88","0.00","0.00","0.00","0.00","1140.88"
"Abington","G:15971","12/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6.90","0.00","0.00","0.00","0.00","6.90","6.90","0.00","0.00","0.00","0.00","6.90"
"Acton","G:12346","01/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","G:12556","02/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","G:12874","03/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","G:13179","04/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","1740.63","0.00","0.00","0.00","0.00","1740.63","0.00","0.00","0.00","0.00","0.00","0.00","1740.63","0.00","0.00","0.00","0.00","1740.63"
"Acton","G:13521","05/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","2310.55","0.00","0.00","0.00","0.00","2310.55","0.00","0.00","0.00","0.00","0.00","0.00","2310.55","0.00","0.00","0.00","0.00","2310.55"
"Acton","G:13871","06/27/2013","967.80","0.00","0.00","0.00","0.00","967.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","967.80","0.00","0.00","0.00","0.00","967.80"
"Acton","G:14222","07/27/2013","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
