"Abington","715.28","0.00","0.00","854.26","0.00","1569.54","1569.54","0.00","2285.54","2072.74","0.00","0.00","4358.28","4358.28","0.00","0.00","0.00","0.00","1.29","1.29","0.00","","715.28","2285.54","2072.74","854.26","1.29","5929.11","5927.82","07/27/2013","7/27/2013 ($25.06)",""
"Acton","0.00","0.00","0.00","967.80","0.00","967.80","967.80","0.00","2251.08","2310.55","0.00","0.00","4561.63","4561.63","0.00","0.00","0.00","0.00","0.65","0.65","0.00","","0.00","2251.08","2310.55","967.80","0.65","5530.08","5529.43","07/27/2013","7/27/2013 ($25.06)",""
"Acushnet","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","140.43","2538.90","0.00","0.00","2679.33","2679.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","0.00","140.43","2538.90","0.00","0.00","2679.33","2679.33","07/27/2013","7/27/2013 ($15.00)",""
"Adams","359.22","0.00","0.00","1200.21","0.00","1559.43","1559.43","0.00","132.65","396.25","149.03","160.06","837.99","677.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","359.22","132.65","396.25","1349.24","160.06","2397.42","2237.36","07/27/2013","7/27/2013 ($25.06)",""
"Agawam","441.50","0.00","0.00","108.82","0.00","550.32","550.32","0.00","0.00","416.93","0.00","0.00","416.93","416.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","441.50","0.00","416.93","108.82","0.00","967.25","967.25","07/27/2013","7/27/2013 ($9.97)",""
"Alford","349.83","0.00","0.00","231.22","0.00","581.05","581.05","0.00","385.31","385.31","385.31","367.44","1523.37","1155.93","0.00","3.68","3.04","4.79","0.00","11.51","11.51","","349.83","388.99","388.35","621.32","367.44","2115.93","1748.49","07/27/2013","7/27/2013 ($25.06)",""
"Amesbury","790.45","299.41","299.41","639.09","299.41","2327.77","2028.36","0.00","1709.89","2631.04","1709.25","1709.89","7760.07","6050.18","1.15","4.51","11.53","0.00","33.27","50.46","17.19","","791.60","2013.81","2941.98","2348.34","2042.57","10138.30","8095.73","07/27/2013","6/27/2013 ($25.05)",""
"Amherst","1709.01","346.23","346.23","1023.79","346.23","3771.49","3425.26","0.00","0.00","1133.53","0.00","0.00","1133.53","1133.53","2.38","11.59","0.00","15.07","18.85","47.89","29.04","","1711.39","357.82","1479.76","1038.86","365.08","4952.91","4587.83","07/27/2013","5/27/2013 ($25.04)",""
"Andover","4954.09","1436.69","1436.69","1886.99","1436.69","11151.15","9714.46","0.00","1614.49","0.00","0.00","0.00","1614.49","1614.49","10.73","5.36","33.41","40.77","46.93","137.20","90.27","","4964.82","3056.54","1470.10","1927.76","1483.62","12902.84","11419.22","07/27/2013","6/28/2013 ($109.06)",""
"Aquinnah","866.84","0.00","0.00","0.00","0.00","866.84","866.84","0.00","1832.87","1614.49","0.00","0.00","3447.36","3447.36","0.00","0.00","11.55","18.37","17.85","47.77","29.92","","866.84","1832.87","1626.04","18.37","17.85","4361.97","4344.12","07/27/2013","5/28/2013 ($110.05)",""
"Arlington","1078.34","0.00","0.00","757.11","0.00","1835.45","1835.45","0.00","2077.33","1849.99","0.00","0.00","3927.32","3927.32","0.00","0.00","12.97","21.31","23.82","58.10","34.28","","1078.34","2077.33","1862.96","778.42","23.82","5820.87","5797.05","07/27/2013","4/28/2013 ($111.04)",""
"Ashburnham","1220.30","0.00","0.00","870.88","0.00","2091.18","2091.18","0.00","2327.56","2087.68","0.00","0.00","4415.24","4415.24","1.06","9.80","14.62","17.98","1.86","45.32","43.46","","1221.36","2337.36","2102.30","888.86","1.86","6551.74","6549.88","07/27/2013","7/27/2013 ($25.06)",""
"Ashby","252.91","0.00","0.00","1002.75","0.00","1255.66","1255.66","0.00","2569.64","2327.56","0.00","0.00","4897.20","4897.20","1.47","1.58","6.56","0.00","25.33","34.94","9.61","","254.38","2571.22","2334.12","1002.75","25.33","6187.80","6162.47","07/27/2013","6/27/2013 ($25.05)",""
"Ashfield","349.92","0.00","0.00","0.00","0.00","349.92","349.92","0.00","246.36","2547.53","0.00","0.00","2793.89","2793.89","1.88","0.00","0.00","13.84","12.98","28.70","15.72","","351.80","246.36","2547.53","13.84","12.98","3172.51","3159.53","07/27/2013","6/28/2013 ($114.06)",""
"Ashland","877.13","0.00","0.00","1213.14","0.00","2090.27","2090.27","0.00","449.85","247.53","0.00","0.00","697.38","697.38","2.77","0.00","5.94","6.72","11.52","26.95","15.43","","879.90","449.85","253.47","1219.86","11.52","2814.60","2803.08","07/27/2013","5/28/2013 ($115.05)",""
"Athol","1008.13","0.00","0.00","126.25","0.00","1134.38","1134.38","0.00","0.00","458.07","0.00","0.00","458.07","458.07","0.00","0.00","0.00","6.23","6.57","12.80","6.23","","1008.13","0.00","458.07","132.48","6.57","1605.25","1598.68","07/27/2013","5/27/2013 ($15.94)",""
"Attleboro","307.59","0.00","0.00","233.76","0.00","541.35","541.35","0.00","921.15","0.00","0.00","0.00","921.15","921.15","0.00","2.44","5.06","5.25","6.06","18.81","12.75","","307.59","923.59","5.06","239.01","6.06","1481.31","1475.25","07/27/2013","3/28/2013 ($117.03)",""
"Auburn","654.60","0.00","0.00","350.04","0.00","1004.64","1004.64","0.00","1150.07","921.15","0.00","0.00","2071.22","2071.22","5.79","2.82","7.45","11.64","0.00","27.70","27.70","","660.39","1152.89","928.60","361.68","0.00","3103.56","3103.56","07/27/2013","7/27/2013 ($12.75)",""
"Avon","1408.17","0.00","0.00","651.78","0.00","2059.95","2059.95","0.00","0.00","1150.07","0.00","0.00","1150.07","1150.07","6.22","9.43","6.34","0.00","13.28","35.27","21.99","","1414.39","9.43","1156.41","651.78","13.28","3245.29","3232.01","07/27/2013","6/28/2013 ($119.06)",""
"Ayer","1719.79","0.00","0.00","455.15","0.00","2174.94","2174.94","0.00","1614.49","0.00","0.00","0.00","1614.49","1614.49","7.82","11.21","0.00","3.47","15.67","38.17","22.50","","1727.61","1625.70","0.00","458.62","15.67","3827.60","3811.93","07/27/2013","6/27/2013 ($10.77)",""
"Barnstable","2912.11","0.00","0.00","0.00","0.00","2912.11","2912.11","0.00","1849.47","1614.49","0.00","0.00","3463.96","3463.96","0.00","0.00","19.57","21.10","26.37","67.04","40.67","","2912.11","1849.47","1634.06","21.10","26.37","6443.11","6416.74","07/27/2013","4/28/2013 ($121.04)",""
"Barre","0.00","0.00","0.00","0.00","30.10","30.10","0.00","0.00","1987.83","0.00","0.00","0.00","1987.83","1987.83","0.00","0.00","3.12","8.45","8.22","19.79","11.57","","0.00","1987.83","3.12","8.45","38.32","2037.72","1999.40","07/27/2013","4/27/2013 ($24.84)",""
"Becket","497.43","0.00","0.00","0.00","426.66","924.09","497.43","0.00","0.00","2087.68","0.00","0.00","2087.68","2087.68","0.00","0.00","2.02","10.99","10.68","23.69","13.01","","497.43","0.00","2089.70","10.99","437.34","3035.46","2598.12","07/27/2013","2/28/2013 ($123.02)",""
"Bedford","136.41","0.00","0.00","0.00","1603.57","1739.98","136.41","0.00","2568.73","2327.56","0.00","0.00","4896.29","4896.29","1.11","0.00","11.63","21.95","0.00","34.69","34.69","","137.52","2568.73","2339.19","21.95","1603.57","6670.96","5067.39","07/27/2013","7/27/2013 ($25.06)",""
"Belchertown","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","132.09","2569.64","0.00","0.00","2701.73","2701.73","0.00","0.00","1.06","0.00","0.00","1.06","1.06","","0.00","132.09","2570.70","0.00","0.00","2702.79","2702.79","07/27/2013","7/27/2013 ($11.11)",""
"Bellingham","2180.67","0.00","0.00","0.00","2749.62","4930.29","2180.67","0.00","469.87","233.49","0.00","0.00","703.36","703.36","12.29","12.89","0.00","12.35","12.01","49.54","37.53","","2192.96","482.76","233.49","12.35","2761.63","5683.19","2921.56","07/27/2013","5/27/2013 ($25.04)",""
"Belmont","3140.15","0.00","0.00","0.00","376.98","3517.13","3140.15","0.00","0.00","469.87","0.00","0.00","469.87","469.87","10.66","0.00","8.79","15.41","14.98","49.84","34.86","","3150.81","0.00","478.66","15.41","391.96","4036.84","3644.88","07/27/2013","5/27/2013 ($4.16)",""
"Berkley","1396.77","0.00","0.00","0.00","798.70","2195.47","1396.77","0.00","907.42","0.00","0.00","0.00","907.42","907.42","0.00","0.00","9.47","9.83","9.55","28.85","19.30","","1396.77","907.42","9.47","9.83","808.25","3131.74","2323.49","07/27/2013","4/27/2013 ($25.02)",""
"Berlin","686.09","0.00","0.00","0.00","419.63","1105.72","686.09","0.00","1135.11","921.15","0.00","0.00","2056.26","2056.26","0.00","0.00","8.01","12.23","41.34","61.58","20.24","","686.09","1135.11","929.16","12.23","460.97","3223.56","2762.59","07/27/2013","6/28/2013 ($129.06)",""
"Bernardston","1232.91","0.00","0.00","0.00","533.68","1766.59","1232.91","0.00","0.00","1150.07","0.00","0.00","1150.07","1150.07","5.86","8.27","5.66","35.13","0.00","54.92","54.92","","1238.77","8.27","1155.73","35.13","533.68","2971.58","2437.90","07/27/2013","7/27/2013 ($25.06)",""
"Beverly","2399.17","0.00","0.00","0.00","610.75","3009.92","2399.17","0.00","887.98","0.00","0.00","0.00","887.98","887.98","10.81","15.39","40.56","0.00","2.97","69.73","66.76","","2409.98","903.37","40.56","0.00","613.72","3967.63","3353.91","07/27/2013","7/27/2013 ($10.81)",""
"Billerica","1687.03","0.00","0.00","0.00","0.00","1687.03","1687.03","0.00","1849.99","1604.16","0.00","0.00","3454.15","3454.15","0.00","42.35","0.00","22.01","21.39","85.75","64.36","","1687.03","1892.34","1604.16","22.01","21.39","5226.93","5205.54","07/27/2013","5/27/2013 ($25.04)",""
"Blackstone","1345.78","0.00","0.00","0.00","951.95","2297.73","1345.78","0.00","2066.50","1849.99","0.00","0.00","3916.49","3916.49","38.35","0.00","12.13","20.50","21.92","92.90","70.98","","1384.13","2066.50","1862.12","20.50","973.87","6307.12","5333.25","07/27/2013","4/27/2013 ($25.03)",""
"Blandford","0.00","0.00","0.00","0.00","52.36","52.36","0.00","0.00","2146.62","2087.68","0.00","0.00","4234.30","4234.30","0.00","0.00","9.37","18.59","17.52","45.48","27.96","","0.00","2146.62","2097.05","18.59","69.88","4332.14","4262.26","07/27/2013","6/28/2013 ($134.06)",""
"Bolton","438.69","0.00","0.00","0.00","1618.43","2057.12","438.69","0.00","2569.64","2327.56","0.00","0.00","4897.20","4897.20","1.48","3.16","12.94","22.73","22.09","62.40","40.31","","440.17","2572.80","2340.50","22.73","1640.52","7016.72","5376.20","07/27/2013","5/28/2013 ($135.05)",""
"Boston","1319.40","0.00","0.00","0.00","0.00","1319.40","1319.40","0.00","247.53","2569.64","0.00","0.00","2817.17","2817.17","6.97","8.50","6.50","17.66","0.00","39.63","39.63","","1326.37","256.03","2576.14","17.66","0.00","4176.20","4176.20","07/27/2013","7/27/2013 ($17.16)",""
"Bourne","2856.08","0.00","0.00","0.00","3566.26","6422.34","2856.08","0.00","469.87","247.53","0.00","0.00","717.40","717.40","15.95","16.14","13.80","0.00","5.19","51.08","45.89","","2872.03","486.01","261.33","0.00","3571.45","7190.82","3619.37","07/27/2013","7/27/2013 ($9.68)",""
"Boxborough","1648.57","0.00","0.00","0.00","206.15","1854.72","1648.57","0.00","0.00","451.67","0.00","0.00","451.67","451.67","5.30","11.12","0.00","8.99","8.74","34.15","25.41","","1653.87","11.12","451.67","8.99","214.89","2340.54","2125.65","07/27/2013","5/27/2013 ($25.04)",""
"Boxford","666.25","0.00","0.00","0.00","494.64","1160.89","666.25","0.00","902.63","0.00","0.00","0.00","902.63","902.63","0.00","0.00","7.02","1.22","6.48","14.72","8.24","","666.25","902.63","7.02","1.22","501.12","2078.24","1577.12","07/27/2013","6/28/2013 ($139.06)",""
"Boylston","819.91","0.00","0.00","0.00","426.65","1246.56","819.91","0.00","1132.84","921.15","0.00","0.00","2053.99","2053.99","4.08","0.00","3.57","12.24","11.89","31.78","19.89","","823.99","1132.84","924.72","12.24","438.54","3332.33","2893.79","07/27/2013","5/28/2013 ($140.05)",""
"Braintree","1560.26","0.00","0.00","0.00","683.55","2243.81","1560.26","0.00","0.00","1150.07","0.00","0.00","1150.07","1150.07","3.53","6.19","6.45","11.58","11.25","39.00","27.75","","1563.79","6.19","1156.52","11.58","694.80","3432.88","2738.08","07/27/2013","4/28/2013 ($141.04)",""
