"Abington","","Undoable","G:15270","10/27/2013","28.19"
"Acton","","Undoable","G:15271","10/27/2013","34.70"
"Acushnet","","Undoable","G:15272","10/27/2013","25.14"
"Adams","","Undoable","G:15273","10/27/2013","194.30"
"Agawam","","Undoable","G:15274","10/27/2013","22.80"
"Alford","","Undoable","G:15275","10/27/2013","407.90"
"Amesbury","","Undoable","G:15276","10/27/2013","2069.44"
"Amherst","","Undoable","G:15277","10/27/2013","372.51"
"Andover","","Undoable","G:15278","10/27/2013","1504.73"
"Aquinnah","","Undoable","G:15279","10/27/2013","23.55"
"Arlington","","Undoable","G:15280","10/27/2013","28.26"
"Ashburnham","","Undoable","G:15281","10/27/2013","29.94"
"Ashby","","Undoable","G:15282","10/27/2013","35.44"
"Ashfield","","Undoable","G:15283","10/27/2013","24.86"
"Ashland","","Undoable","G:15284","10/27/2013","20.24"
"Athol","","Undoable","G:15285","10/27/2013","20.55"
"Attleboro","","Undoable","G:15286","10/27/2013","16.65"
"Auburn","","Undoable","G:15287","10/27/2013","14.28"
"Avon","","Undoable","G:15288","10/27/2013","14.85"
"Ayer","","Undoable","G:15289","10/27/2013","15.83"
"Barnstable","","Undoable","G:15290","10/27/2013","35.71"
"Barre","","Undoable","G:15291","10/27/2013","12.56"
"Becket","","Undoable","G:15292","10/27/2013","13.51"
"Bedford","","Undoable","G:15293","10/27/2013","40.20"
"Belchertown","","Undoable","G:15294","10/27/2013","18.99"
"Bellingham","","Undoable","G:15295","10/27/2013","58.61"
"Belmont","","Undoable","G:15296","10/27/2013","40.37"
"Berkley","","Undoable","G:15297","10/27/2013","24.79"
"Berlin","","Undoable","G:15298","10/27/2013","15.44"
"Bernardston","","Undoable","G:15299","10/27/2013","15.42"
"Beverly","","Undoable","G:15300","10/27/2013","19.63"
"Billerica","","Undoable","G:15301","10/27/2013","28.33"
"Blandford","","Undoable","G:15303","10/27/2013","18.07"
"Bolton","","Undoable","G:15304","10/27/2013","41.57"
"Boston","","Undoable","G:15305","10/27/2013","34.52"
"Bourne","","Undoable","G:15306","10/27/2013","37.78"
"Boxborough","","Undoable","G:15307","10/27/2013","26.60"
"Boxford","","Undoable","G:15308","10/27/2013","20.29"
"Boylston","","Undoable","G:15309","10/27/2013","15.94"
"Braintree","","Undoable","G:15310","10/27/2013","16.89"
"Brewster","","Undoable","G:15311","10/27/2013","18.51"
"Bridgewater","","Undoable","G:15312","10/27/2013","23.27"
"Brimfield","","Undoable","G:15313","10/27/2013","23.99"
"Brockton","","Undoable","G:15314","10/27/2013","27.57"
"Brookfield","","Undoable","G:15315","10/27/2013","31.02"
"Brookline","","Undoable","G:15316","10/27/2013","13.93"
"Buckland","","Undoable","G:15317","10/27/2013","17.96"
"Burlington","","Undoable","G:15318","10/27/2013","17.95"
"Cambridge","","Undoable","G:15319","10/27/2013","17.09"
"Canton","","Undoable","G:15320","10/27/2013","14.11"
"Carlisle","","Undoable","G:15321","10/27/2013","16.82"
"Charlemont","","Undoable","G:15323","10/27/2013","23.16"
"Charlton","","Undoable","G:15324","10/27/2013","1174.60"
"Chatham","","Undoable","G:15325","10/27/2013","30.21"
"Chelmsford","","Undoable","G:15326","10/27/2013","1643.22"
"Chelsea","","Undoable","G:15327","10/27/2013","1867.01"
"Cheshire","","Undoable","G:15328","10/27/2013","2098.86"
"Chester","","Undoable","G:15329","10/27/2013","2339.44"
"Chesterfield","","Undoable","G:15330","10/27/2013","2637.47"
"Chicopee","","Undoable","G:15331","10/27/2013","260.74"
"Chilmark","","Undoable","G:15332","10/27/2013","484.68"
"Clarksburg","","Undoable","G:15333","10/27/2013","17.96"
"Clinton","","Undoable","G:15334","10/27/2013","940.96"
"Cohasset","","Undoable","G:15335","10/27/2013","1173.52"
"Colrain","","Undoable","G:15336","10/27/2013","29.75"
"Concord","","Undoable","G:15337","10/27/2013","1643.11"
"Conway","","Undoable","G:15338","10/27/2013","17.10"
"Cummington","","Undoable","G:15339","10/27/2013","2099.05"
"Dalton","","Undoable","G:15340","10/27/2013","2337.56"
"Danvers","","Undoable","G:15341","10/27/2013","2596.05"
"Dartmouth","","Undoable","G:15342","10/27/2013","256.29"
"Dedham","","Undoable","G:15343","10/27/2013","481.84"
"Deerfield","","Undoable","G:15344","10/27/2013","14.99"
"Dennis","","Undoable","G:15345","10/27/2013","940.90"
"Dighton","","Undoable","G:15346","10/27/2013","1174.06"
"Douglas","","Undoable","G:15347","10/27/2013","30.31"
"Dover","","Undoable","G:15348","10/27/2013","1643.53"
"Dracut","","Undoable","G:15349","10/27/2013","1867.32"
"Dudley","","Undoable","G:15350","10/27/2013","2103.04"
"Dunstable","","Undoable","G:15351","10/27/2013","2346.91"
"Duxbury","","Undoable","G:15352","10/27/2013","2580.94"
"East.Bridgewater","*","Undoable","G:15353","10/27/2013","266.31"
"East.Brookfield","*","Undoable","G:15354","10/27/2013","487.69"
"East.Longmeadow","*","Undoable","G:15355","10/27/2013","4.59"
"Eastham","","Undoable","G:15356","10/27/2013","952.76"
"Easthampton","","Undoable","G:15357","10/27/2013","1165.78"
"Easton","","Undoable","G:15358","10/27/2013","50.53"
"Edgartown","","Undoable","G:15359","10/27/2013","1661.84"
"Egremont","","Undoable","G:15360","10/27/2013","1864.80"
"Erving","","Undoable","G:15361","10/27/2013","2097.31"
"Essex","","Undoable","G:15362","10/27/2013","2349.39"
"Everett","","Undoable","G:15363","10/27/2013","10.78"
"Fairhaven","","Undoable","G:15364","10/27/2013","270.40"
"Fall River","","Undoable","G:15365","10/27/2013","597.28"
"Falmouth","","Undoable","G:15366","10/27/2013","63.89"
"Fitchburg","","Undoable","G:15367","10/27/2013","933.77"
"Florida","","Undoable","G:15368","10/27/2013","1171.56"
"Foxborough","","Undoable","G:15369","10/27/2013","46.61"
"Framingham","","Undoable","G:15370","10/27/2013","1644.09"
"Franklin","","Undoable","G:15371","10/27/2013","1868.07"
"Freetown","","Undoable","G:15372","10/27/2013","2099.95"
"Gardner","","Undoable","G:15373","10/27/2013","2339.76"
"Georgetown","","Undoable","G:15374","10/27/2013","2575.94"
"Gill","","Undoable","G:15375","10/27/2013","260.11"
"Gloucester","","Undoable","G:15376","10/27/2013","484.29"
"Goshen","","Undoable","G:15377","10/27/2013","17.93"
"Gosnold","","Undoable","G:15378","10/27/2013","940.06"
"Grafton","","Undoable","G:15379","10/27/2013","1174.37"
"Granby","","Undoable","G:15380","10/27/2013","29.75"
"Granville","","Undoable","G:15381","10/27/2013","1642.66"
"Great Barrington","","Undoable","G:15382","10/27/2013","1866.51"
"Greenfield","","Undoable","G:15383","10/27/2013","2098.49"
"Groton","","Undoable","G:15384","10/27/2013","2339.20"
"Groveland","","Undoable","G:15385","10/27/2013","2575.01"
"Hadley","","Undoable","G:15386","10/27/2013","258.30"
"Halifax","","Undoable","G:15387","10/27/2013","482.36"
"Hamilton","","Undoable","G:15388","10/27/2013","17.73"
"Hampden","","Undoable","G:15389","10/27/2013","939.02"
"Hancock","","Undoable","G:15390","10/27/2013","1169.65"
"Hanover","","Undoable","G:15391","10/27/2013","20.26"
"Hanson","","Undoable","G:15392","10/27/2013","1631.57"
"Hardwick","","Undoable","G:15393","10/27/2013","1865.24"
"Harvard","","Undoable","G:15394","10/27/2013","2096.43"
"Harwich","","Undoable","G:15395","10/27/2013","2339.02"
"Hatfield","","Undoable","G:15396","10/27/2013","2576.21"
"Haverhill","","Undoable","G:15397","10/27/2013","260.68"
"Hawley","","Undoable","G:15398","10/27/2013","484.59"
"Heath","","Undoable","G:15399","10/27/2013","17.96"
"Hingham","","Undoable","G:15400","10/27/2013","1071.56"
"Hinsdale","","Undoable","G:15401","10/27/2013","1173.40"
"Holbrook","","Undoable","G:15402","10/27/2013","29.51"
"Holden","","Undoable","G:15403","10/27/2013","1642.74"
"Holland","","Undoable","G:15404","10/27/2013","1867.57"
"Holliston","","Undoable","G:15405","10/27/2013","2098.26"
"Holyoke","","Undoable","G:15406","10/27/2013","2338.22"
"Hopedale","","Undoable","G:15407","10/27/2013","2575.42"
"Hopkinton","","Undoable","G:15408","10/27/2013","260.37"
"Hubbardston","","Undoable","G:15409","10/27/2013","484.60"
"Hudson","","Undoable","G:15410","10/27/2013","25.88"
"Hull","","Undoable","G:15411","10/27/2013","947.63"
"Huntington","","Undoable","G:15412","10/27/2013","1166.14"
"Ipswich","","Undoable","G:15413","10/27/2013","42.93"
"Kingston","","Undoable","G:15414","10/27/2013","1649.64"
"Lakeville","","Undoable","G:15415","10/27/2013","1877.64"
"Lancaster","","Undoable","G:15416","10/27/2013","2099.76"
"Lanesborough","","Undoable","G:15417","10/27/2013","2333.14"
"Lawrence","","Undoable","G:15418","10/27/2013","2574.08"
"Lee","","Undoable","G:15419","10/27/2013","256.45"
"Leicester","","Undoable","G:15420","10/27/2013","487.41"
"Lenox","","Undoable","G:15421","10/27/2013","12.10"
"Leominster","","Undoable","G:15422","10/27/2013","940.21"
"Leverett","","Undoable","G:15423","10/27/2013","1166.13"
"Lexington","","Undoable","G:15424","10/27/2013","52.88"
"Leyden","","Undoable","G:15425","10/27/2013","1640.24"
"Lincoln","","Undoable","G:15426","10/27/2013","1871.04"
"Littleton","","Undoable","G:15427","10/27/2013","2099.00"
"Longmeadow","","Undoable","G:15428","10/27/2013","2331.88"
"Lowell","","Undoable","G:15429","10/27/2013","2578.81"
"Ludlow","","Undoable","G:15430","10/27/2013","259.59"
"Lunenburg","","Undoable","G:15431","10/27/2013","483.86"
"Lynn","","Undoable","G:15432","10/27/2013","17.44"
"Lynnfield","","Undoable","G:15433","10/27/2013","939.55"
"Malden","","Undoable","G:15434","10/27/2013","1174.11"
"Manchester-by-the-Sea","","Undoable","G:15435","10/27/2013","196.11"
"Mansfield","","Undoable","G:15436","10/27/2013","1642.83"
"Marblehead","","Undoable","G:15437","10/27/2013","1866.79"
"Marion","","Undoable","G:15438","10/27/2013","11.05"
"Marlborough","","Undoable","G:15439","10/27/2013","2334.33"
"Marshfield","","Undoable","G:15440","10/27/2013","2574.27"
"Mashpee","","Undoable","G:15441","10/27/2013","256.36"
"Mattapoisett","","Undoable","G:15442","10/27/2013","484.41"
"Maynard","","Undoable","G:15443","10/27/2013","14.22"
"Medfield","","Undoable","G:15444","10/27/2013","940.63"
"Medford","","Undoable","G:15445","10/27/2013","1172.94"
"Medway","","Undoable","G:15446","10/27/2013","29.14"
"Melrose","","Undoable","G:15447","10/27/2013","1642.06"
"Mendon","","Undoable","G:15448","10/27/2013","1865.90"
"Merrimac","","Undoable","G:15449","10/27/2013","2099.10"
"Methuen","","Undoable","G:15450","10/27/2013","2337.20"
"Middleborough","","Undoable","G:15451","10/27/2013","2574.42"
"Middlefield","","Undoable","G:15452","10/27/2013","259.38"
"Middleton","","Undoable","G:15453","10/27/2013","483.17"
"Milford","","Undoable","G:15454","10/27/2013","17.69"
"Millbury","","Undoable","G:15455","10/27/2013","939.21"
"Millis","","Undoable","G:15456","10/27/2013","1172.39"
"Millville","","Undoable","G:15457","10/27/2013","28.48"
"Milton","","Undoable","G:15458","10/27/2013","1641.67"
"Monroe","","Undoable","G:15459","10/27/2013","1866.46"
"Monson","","Undoable","G:15460","10/27/2013","2097.19"
"Montague","","Undoable","G:15461","10/27/2013","2337.26"
"Monterey","","Undoable","G:15462","10/27/2013","2574.37"
"Montgomery","","Undoable","G:15463","10/27/2013","11.78"
"Mount Washington","","Undoable","G:15464","10/27/2013","482.98"
"Nahant","","Undoable","G:15465","10/27/2013","14.74"
"Nantucket","","Undoable","G:15466","10/27/2013","932.27"
"Natick","","Undoable","G:15467","10/27/2013","1163.29"
"Needham","","Undoable","G:15468","10/27/2013","23.22"
"New Ashford","","Undoable","G:15469","10/27/2013","1641.79"
"New Bedford","","Undoable","G:15470","10/27/2013","2082.47"
"New Braintree","","Undoable","G:15471","10/27/2013","2101.42"
"New Marlborough","","Undoable","G:15472","10/27/2013","2333.92"
"New Salem","","Undoable","G:15473","10/27/2013","2574.93"
"Newbury","","Undoable","G:15474","10/27/2013","268.15"
"Newburyport","","Undoable","G:15475","10/27/2013","497.33"
"Newton","","Undoable","G:15476","10/27/2013","41.19"
"Norfolk","","Undoable","G:15477","10/27/2013","948.27"
"North.Adams","*","Undoable","G:15478","10/27/2013","1165.03"
"North.Andover","*","Undoable","G:15479","10/27/2013","39.61"
"North.Attleborough","*","Undoable","G:15480","10/27/2013","1662.84"
"North.Brookfield","*","Undoable","G:15481","10/27/2013","1868.09"
"North.Reading","*","Undoable","G:15482","10/27/2013","2100.49"
"Northampton","","Undoable","G:15483","10/27/2013","2329.35"
"Northborough","","Undoable","G:15484","10/27/2013","2576.67"
"Northbridge","","Undoable","G:15485","10/27/2013","261.30"
"Northfield","","Undoable","G:15486","10/27/2013","482.59"
"Norton","","Undoable","G:15487","10/27/2013","45.51"
"Norwell","","Undoable","G:15488","10/27/2013","26.32"
"Norwood","","Undoable","G:15489","10/27/2013","1185.22"
