"Client Nickname 1","% Billable Costs","% Billable Fees","% Billable Fees & Costs","% Billable Hours","% Profit. Fees & Costs","% Profitability Costs","% Profitability Fees","% Profitability Full Bill","Actual Costs","Actual Fees","Actual Fees & Costs","Adjustment Profit. Bill","Adjustment Profit. Costs","Adjustment Profit. Fees","Adjustment Profit. Total","","Billable Costs","Billable Fees","Billable Fees & Costs","Billable Hours","Credits","","Expense Slip Value","Finance Charge","Flat Arrg Costs","Flat Arrg Costs G/L","Flat Arrg Fees","Flat Arrg Fees G/L","Interest","Invoice Charges","Markdown Billable Costs","Markdown Billable Fees","Markup Billable Costs","Markup Billable Fees","Payments","Profit. Fees & Costs","Profitability Costs","Profitability Fees","Profitability Full Bill","Refunds","Slip Time Spent","Time Slip Value","Total A/R","Total Finance & Interest","Total Hours","Total Markup+Down Costs","Total Markup+Down Fees","Total Slip Costs","Total Slip Fees","Total Slip Fees & Costs","Total Tax","Total Tax Costs","Total Tax Fees","Total Write Downs","Total Write Ups","Unbillable Costs","Unbillable Fees","Unbillable Fees & Costs","Unbillable Hours","Write Down Bill","Write Down Costs","Write Down Fees","Write Offs","Write Up Bill","Write Up Costs","Write Up Fees",
"Abington","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4235.24","1298.52","5533.76","0.00","0.00","0.00","0.00","104.72","4235.24","1298.52","5533.76","12:24:00","10.10","104.72","4033.56","7.96","0.00","0.00","0.00","0.00","21.36","5795.02","0.00","0.00","201.68","0.00","504.20","0.00","0.00","0.00","0.00","0.00","12:24:00","1298.52","5280.72","29.32","12:24:00","201.68","0.00","4235.24","1298.52","5533.76","231.94","180.00","51.94","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acton","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4697.55","354.66","5052.21","0.00","0.00","0.00","0.00","104.31","4697.55","354.66","5052.21","3:24:00","10.10","104.31","4473.85","11.96","0.00","0.00","0.00","0.00","11.09","5289.09","0.00","0.00","223.70","0.00","508.20","0.00","0.00","0.00","0.00","0.00","3:24:00","354.66","4770.79","23.05","3:24:00","223.70","0.00","4697.55","354.66","5052.21","213.83","199.65","14.18","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Acushnet","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","2702.32","558.57","3260.89","0.00","0.00","0.00","0.00","103.44","2702.32","558.57","3260.89","5:24:00","10.10","103.44","2573.63","15.96","0.00","0.00","0.00","0.00","4.81","3418.85","0.00","0.00","128.69","0.00","512.20","0.00","0.00","0.00","0.00","0.00","5:24:00","558.57","2896.55","20.77","5:24:00","128.69","0.00","2702.32","558.57","3260.89","137.19","114.85","22.34","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Adams","100.00","100.00","100.00","100.00","(6.13)","(15.06)","0.00","0.00","565.38","968.38","1533.76","0.00","(100.24)","0.00","(100.24)","103.02","665.62","968.38","1634.00","9:24:00","10.10","103.02","1084.63","19.96","0.00","0.00","0.00","0.00","11.10","1627.58","430.32","0.00","11.31","0.00","516.20","(100.24)","(100.24)","0.00","0.00","0.00","9:24:00","968.38","1101.28","31.06","9:24:00","(419.01)","0.00","665.62","968.38","1634.00","62.76","24.03","38.73","100.24","0.00","0.00","0.00","0.00","0:00:00","0.00","100.24","0.00","0.00","0.00","0.00","0.00"
"Agawam","19.02","100.00","44.00","100.00","(56.00)","(80.98)","0.00","0.00","450.71","1057.12","1507.83","0.00","0.00","0.00","0.00","101.65","450.71","1057.12","1507.83","10:24:00","10.10","101.65","1698.01","23.96","0.00","0.00","0.00","0.00","10.65","1603.89","0.00","0.00","21.46","0.00","520.20","(1918.80)","(1918.80)","0.00","0.00","0.00","10:24:00","1057.12","1073.59","34.61","10:24:00","21.46","0.00","2369.51","1057.12","3426.63","61.45","19.16","42.29","0.00","0.00","1918.80","0.00","1918.80","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Alford","55.76","9.91","21.49","13.91","(80.19)","(50.90)","(90.09)","0.00","739.20","441.25","1180.45","0.00","(100.24)","0.00","(100.24)","105.06","839.44","441.25","1280.69","4:12:00","3.03","14.61","2317.42","0.00","0.00","0.00","0.00","0.00","6.72","1236.24","843.60","0.00","0.00","0.00","106.04","(4779.44)","(766.34)","(4013.10)","0.00","0.00","30:12:00","3094.80","1127.17","6.72","30:12:00","(843.60)","0.00","1505.54","4454.35","5959.89","49.07","31.42","17.65","100.24","0.00","666.10","4013.10","4679.20","26:00:00","0.00","100.24","0.00","0.00","0.00","0.00","0.00"
"Amesbury","100.00","69.77","88.70","78.28","(13.58)","2.52","(40.58)","0.00","4163.96","1439.45","5603.41","0.00","102.46","(447.15)","(344.69)","52.41","4061.50","1690.10","5751.60","32:15:00","2.02","34.94","2942.82","0.00","0.00","0.00","0.00","0.00","18.46","5856.44","0.00","1895.90","1118.68","0.00","107.03","(880.65)","102.46","(983.11)","0.00","0.00","41:12:00","4318.46","5747.39","18.46","41:12:00","1118.68","(1895.90)","4061.50","2422.56","6484.06","234.57","176.97","57.60","447.15","102.46","0.00","732.46","732.46","8:57:00","0.00","0.00","447.15","0.00","0.00","102.46","0.00"
"Amherst","22.42","93.25","48.45","92.22","(54.78)","(77.58)","(15.52)","0.00","1103.18","2413.93","3517.11","0.00","0.00","(443.40)","(443.40)","59.94","1103.18","2664.53","3767.71","44:27:00","1.01","50.08","3574.23","0.00","0.00","0.00","0.00","0.00","22.47","3683.04","0.00","2118.35","52.53","0.00","133.06","(4259.92)","(3816.52)","(443.40)","0.00","0.00","48:12:00","4975.68","3548.97","22.47","48:12:00","52.53","(2118.35)","4919.70","2857.33","7777.03","143.46","46.89","96.57","443.40","0.00","3816.52","192.80","4009.32","3:45:00","0.00","0.00","443.40","0.00","0.00","0.00","0.00"
"Andover","53.89","92.68","82.50","93.08","(15.16)","(46.11)","(4.14)","0.00","1548.67","7736.09","9284.76","0.00","0.00","(334.20)","(334.20)","148.26","1548.67","7479.94","9028.61","50:27:00","0.00","142.73","2736.71","0.00","0.00","0.00","0.00","0.00","74.53","9734.56","0.00","0.00","73.75","2453.20","134.04","(1659.08)","(1324.88)","(334.20)","0.00","0.00","54:12:00","5617.09","9600.52","74.53","54:12:00","73.75","2453.20","2873.55","8070.29","10943.84","375.27","65.82","309.45","334.20","0.00","1324.88","590.35","1915.23","3:45:00","0.00","0.00","334.20","0.00","0.00","0.00","0.00"
"Aquinnah","100.00","10.75","35.34","15.28","(64.66)","0.00","(89.25)","0.00","3323.24","939.32","4262.56","0.00","0.00","0.00","0.00","102.10","3323.24","939.32","4262.56","9:12:00","0.00","15.60","3164.99","0.00","0.00","0.00","0.00","0.00","19.45","4460.82","0.00","0.00","158.25","0.00","25.02","(7797.80)","0.00","(7797.80)","0.00","0.00","60:12:00","6095.42","4435.80","19.45","60:12:00","158.25","0.00","3323.24","8737.12","12060.36","178.81","141.24","37.57","0.00","0.00","0.00","7797.80","7797.80","51:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Arlington","100.00","51.61","82.11","52.34","(17.89)","0.00","(48.39)","0.00","3777.14","1143.63","4920.77","0.00","0.00","0.00","0.00","102.11","3777.14","1143.63","4920.77","11:12:00","0.00","53.44","3597.28","0.00","0.00","0.00","0.00","0.00","27.63","5154.68","0.00","0.00","179.86","0.00","136.05","(1072.12)","0.00","(1072.12)","0.00","0.00","21:24:00","2215.75","5018.63","27.63","21:24:00","179.86","0.00","3777.14","2215.75","5992.89","206.28","160.53","45.75","0.00","0.00","0.00","1072.12","1072.12","10:12:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ashburnham","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4235.24","1281.08","5516.32","0.00","0.00","0.00","0.00","103.31","4235.24","1281.08","5516.32","12:24:00","0.00","103.31","4033.56","0.00","0.00","0.00","0.00","0.00","25.48","5773.05","0.00","0.00","201.68","0.00","112.03","0.00","0.00","0.00","0.00","0.00","12:24:00","1281.08","5661.02","25.48","12:24:00","201.68","0.00","4235.24","1281.08","5516.32","231.25","180.00","51.25","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ashby","100.00","100.00","100.00","100.00","0.00","0.00","0.00","0.00","4697.55","351.85","5049.40","0.00","0.00","0.00","0.00","103.49","4697.55","351.85","5049.40","3:24:00","0.00","103.49","4473.85","0.00","0.00","0.00","0.00","0.00","14.66","5277.79","0.00","0.00","223.70","0.00","113.02","0.00","0.00","0.00","0.00","0.00","3:24:00","351.85","5164.77","14.66","3:24:00","223.70","0.00","4697.55","351.85","5049.40","213.73","199.65","14.08","0.00","0.00","0.00","0.00","0.00","0:00:00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
