"Abington","513.13","0.00","854.26","0.00","751.65","2119.04","1.000000","2285.54","2072.74","0.00","0.00","0.00","4358.28","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","2798.67","2072.74","854.26","0.00","751.65","6477.32","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","513.13","0.00","854.26","0.00","751.65","2119.04","1.000000","0.00","0.00","2285.54","2072.74","0.00","0.00","0.00","4358.28","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","2798.67","2072.74","854.26","0.00","751.65","6477.32","1.000000","0.00","0.00"
"Acton","0.00","0.00","967.80","0.00","882.08","1849.88","1.000000","2046.93","2310.55","0.00","0.00","0.00","4357.48","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","2046.93","2310.55","967.80","0.00","882.08","6207.36","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","967.80","0.00","882.08","1849.88","1.000000","0.00","0.00","2046.93","2310.55","0.00","0.00","0.00","4357.48","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","2046.93","2310.55","967.80","0.00","882.08","6207.36","1.000000","0.00","0.00"
"Acushnet","0.00","0.00","0.00","0.00","948.27","948.27","1.000000","0.00","2466.11","0.00","0.00","0.00","2466.11","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","2466.11","0.00","0.00","948.27","3414.38","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","948.27","948.27","1.000000","0.00","0.00","0.00","2466.11","0.00","0.00","0.00","2466.11","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","0.00","2466.11","0.00","0.00","948.27","3414.38","1.000000","0.00","0.00"
"Adams","151.07","0.00","1200.21","0.00","0.00","1351.28","1.000000","132.65","396.25","149.03","152.99","152.49","983.41","0.696141","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","283.72","396.25","1349.24","152.99","152.49","2334.69","0.844696","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","0.303859","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","429.25","429.25","0.155304","0.00","(50.12)","151.07","0.00","1200.21","0.00","0.00","1351.28","1.000000","0.00","0.00","132.65","396.25","149.03","152.99","581.74","1412.66","1.000000","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","283.72","396.25","1349.24","152.99","581.74","2763.94","1.000000","0.00","(50.12)"
"Agawam","231.35","0.00","101.75","0.00","1138.41","1471.51","1.000000","0.00","416.93","0.00","0.00","0.00","416.93","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","231.35","416.93","101.75","0.00","1138.41","1888.44","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","231.35","0.00","101.75","0.00","1138.41","1471.51","1.000000","0.00","0.00","0.00","416.93","0.00","0.00","0.00","416.93","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.000000","231.35","416.93","101.75","0.00","1138.41","1888.44","1.000000","0.00","0.00"
"Alford","349.83","0.00","231.22","0.00","127.37","708.42","1.000000","385.31","385.31","385.31","367.44","385.31","1908.68","0.694015","3.68","3.04","4.79","0.00","8.99","20.50","1.000000","738.82","388.35","621.32","367.44","521.67","2637.60","0.758123","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","0.305985","0.00","(50.12)","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","841.52","841.52","0.241877","0.00","(50.12)","349.83","0.00","231.22","0.00","127.37","708.42","1.000000","0.00","0.00","385.31","385.31","385.31","367.44","1226.83","2750.20","1.000000","0.00","(50.12)","3.68","3.04","4.79","0.00","8.99","20.50","1.000000","738.82","388.35","621.32","367.44","1363.19","3479.12","1.000000","0.00","(50.12)"
"Amesbury","982.78","299.41","639.09","299.41","539.80","2760.49","0.802890","1709.89","2631.04","1709.25","1709.89","1709.89","9469.96","0.900134","5.66","11.53","0.00","33.27","43.05","93.51","1.000000","2698.33","2941.98","2348.34","2042.57","2292.74","12323.96","0.877006","0.00","0.00","0.00","0.00","677.70","677.70","0.197110","0.00","(89.43)","0.00","0.00","0.00","0.00","1050.65","1050.65","0.099866","51.23","0.00","0.00","0.00","0.00","0.00","0.0645","0.0645","0.00","0.00","0.00","0.00","1728.35","1728.35","0.122994","51.23","(89.43)","982.78","299.41","639.09","299.41","1217.50","3438.19","1.000000","0.00","(89.43)","1709.89","2631.04","1709.25","1709.89","2760.54","10520.61","1.000000","51.23","0.00","5.66","11.53","0.00","33.27","43.05","93.51","1.000000","2698.33","2941.98","2348.34","2042.57","4021.09","14052.31","1.000000","51.23","(89.43)"
"Amherst","1947.17","346.23","1023.79","346.23","689.28","4352.70","0.850029","0.00","1133.53","0.00","0.00","0.00","1133.53","1.000000","13.97","0.00","15.07","18.85","20.57","68.46","1.000000","1961.14","1479.76","1038.86","365.08","709.85","5554.69","0.878540","0.00","0.00","0.00","0.00","767.95","767.95","0.149971","0.00","(88.68)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0745","0.0745","0.00","0.00","0.00","0.00","767.95","767.95","0.121460","0.00","(88.68)","1947.17","346.23","1023.79","346.23","1457.23","5120.65","1.000000","0.00","(88.68)","0.00","1133.53","0.00","0.00","0.00","1133.53","1.000000","0.00","0.00","13.97","0.00","15.07","18.85","20.57","68.46","1.000000","1961.14","1479.76","1038.86","365.08","1477.80","6322.64","1.000000","0.00","(88.68)"
"Andover","6390.78","1436.69","1886.99","1436.69","2107.86","13259.01","0.937790","1614.49","0.00","0.00","0.00","0.00","1614.49","1.000000","16.09","33.41","40.77","46.93","54.79","191.99","1.000000","8021.36","1470.10","1927.76","1483.62","2162.65","15065.49","0.944838","0.00","0.00","0.00","0.00","879.56","879.56","0.062210","0.00","(66.84)","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.0845","0.0845","0.00","0.00","0.00","0.00","879.56","879.56","0.055162","0.00","(66.84)","6390.78","1436.69","1886.99","1436.69","2987.42","14138.57","1.000000","0.00","(66.84)","1614.49","0.00","0.00","0.00","0.00","1614.49","1.000000","0.00","0.00","16.09","33.41","40.77","46.93","54.79","191.99","1.000000","8021.36","1470.10","1927.76","1483.62","3042.21","15945.05","1.000000","0.00","(66.84)"
"Aquinnah","866.84","0.00","0.00","0.00","441.60","1308.44","1.000000","1832.87","1614.49","0.00","0.00","0.00","3447.36","1.000000","0.00","11.55","18.37","17.85","10.44","58.21","1.000000","2699.71","1626.04","18.37","17.85","452.04","4814.01","1.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.000000","0.00","0.00","866.84","0.00","0.00","0.00","441.60","1308.44","1.000000","0.00","0.00","1832.87","1614.49","0.00","0.00","0.00","3447.36","1.000000","0.00","0.00","0.00","11.55","18.37","17.85","10.44","58.21","1.000000","2699.71","1626.04","18.37","17.85","452.04","4814.01","1.000000","0.00","0.00"
