"Default","","Not Billed","0.00","0.00","0.00"
"Walpole","06/27/2013","61","4028.89","1413.76","5442.65"
"Abington","08/27/2013","0","6586.48","1150.07","7736.55"
"Acton","08/27/2013","0","6317.52","1614.49","7932.01"
"Acushnet","08/27/2013","0","3525.54","3464.48","6990.02"
"Adams","08/27/2013","0","2446.85","4108.61","6555.46"
"Agawam","08/27/2013","0","2001.60","4415.24","6416.84"
"Alford","08/27/2013","0","2637.60","5282.50","7920.10"
"Amesbury","08/27/2013","0","12431.04","4826.47","17257.51"
"Amherst","08/27/2013","0","5554.69","1063.63","6618.32"
"Andover","08/27/2013","0","15065.49","1906.56","16972.05"
"Aquinnah","08/27/2013","0","4822.09","921.15","5743.24"
"Arlington","08/27/2013","0","5813.80","2071.22","7884.64"
"Ashburnham","08/27/2013","0","7366.69","1150.07","8516.76"
"Ashby","08/27/2013","0","6980.03","1614.49","8594.52"
"Ashfield","08/27/2013","0","4182.39","3464.48","7646.87"
"Ashland","08/27/2013","0","2826.55","3937.67","6764.22"
"Athol","08/27/2013","0","2802.03","4415.24","7217.27"
"Attleboro","08/27/2013","0","1593.78","4897.20","6490.98"
"Auburn","08/27/2013","0","3221.94","2817.17","6039.11"
"Avon","08/27/2013","0","3605.82","717.40","4323.22"
"Ayer","08/27/2013","0","3836.75","1122.41","4959.16"
"Barnstable","08/27/2013","0","7855.17","921.15","8776.32"
"Barre","08/27/2013","0","2046.37","3921.21","5967.58"
"Becket","08/27/2013","0","3274.32","3477.62","6751.94"
"Bedford","08/27/2013","0","8132.34","1824.21","9956.55"
"Belchertown","08/27/2013","0","2760.13","3481.29","6241.42"
"Bellingham","08/27/2013","0","5707.32","3937.67","9644.99"
"Belmont","08/27/2013","0","7572.49","4415.24","11987.73"
"Berkley","08/27/2013","0","3481.08","4897.20","8378.28"
"Berlin","08/27/2013","0","3493.58","2817.17","6310.75"
"Bernardston","08/27/2013","0","3267.41","717.40","3984.81"
"Beverly","08/27/2013","0","4886.06","469.87","5355.93"
"Billerica","08/27/2013","0","6079.57","921.15","7000.72"
"Blackstone","08/27/2013","0","6198.19","2071.22","8269.41"
"Blandford","08/27/2013","0","4396.52","1150.07","5546.59"
"Bolton","08/27/2013","0","8463.96","1614.49","10078.45"
"Boston","08/27/2013","0","6665.67","3464.48","10130.15"
"Bourne","08/27/2013","0","7221.36","3937.67","11159.03"
"Boxborough","08/27/2013","0","4128.74","4415.24","8543.98"
"Boxford","08/27/2013","0","2356.88","4897.20","7254.08"
"Boylston","08/27/2013","0","3639.80","2817.17","6456.97"
"Braintree","08/27/2013","0","3765.21","717.40","4482.61"
"Brewster","08/27/2013","0","4626.27","469.87","5096.14"
"Bridgewater","08/27/2013","0","4722.18","921.15","5643.33"
"Brimfield","08/27/2013","0","5812.64","2071.22","7883.86"
"Brockton","08/27/2013","0","6689.55","1951.66","8641.21"
"Brookfield","08/27/2013","0","6087.11","2657.97","8745.08"
"Brookline","08/27/2013","0","1679.81","6034.12","7713.93"
"Buckland","08/27/2013","0","2274.08","4407.53","6681.61"
"Burlington","08/27/2013","0","2030.53","5099.31","7129.84"
"Cambridge","08/27/2013","0","1582.23","4897.20","6479.43"
"Canton","08/27/2013","0","3323.96","2817.17","6141.13"
"Carlisle","08/27/2013","0","3783.61","717.40","4501.01"
"Carver","08/27/2013","0","4418.88","469.87","4888.75"
"Charlemont","08/27/2013","0","4702.97","921.15","5624.12"
"Charlton","08/27/2013","0","5952.44","2071.22","8023.66"
"Chatham","08/27/2013","0","7475.57","1150.07","8625.64"
"Chelmsford","08/27/2013","0","7119.44","1614.49","8733.93"
"Chelsea","08/27/2013","0","4140.35","3464.48","7604.83"
"Cheshire","08/27/2013","0","2720.57","3937.67","6644.72"
"Chester","08/27/2013","0","2878.04","4415.24","7293.28"
"Chesterfield","08/27/2013","0","1575.21","4897.20","6472.41"
"Chicopee","08/27/2013","0","3301.13","2817.17","6118.30"
"Chilmark","08/27/2013","0","3598.33","717.40","4315.73"
"Clarksburg","08/27/2013","0","4378.00","469.87","4847.87"
"Clinton","08/27/2013","0","4799.86","921.15","5721.01"
"Cohasset","08/27/2013","0","5847.63","2071.22","7918.85"
"Colrain","08/27/2013","0","7375.20","1150.07","8525.27"
"Concord","08/27/2013","0","6934.53","1614.49","8549.02"
"Conway","08/27/2013","0","4142.22","3464.48","7606.70"
"Cummington","08/27/2013","0","2765.78","3937.67","6703.45"
"Dalton","08/27/2013","0","2593.37","4541.42","7134.79"
"Danvers","08/27/2013","0","1562.62","4897.20","6459.82"
"Dartmouth","08/27/2013","0","1938.75","3967.23","5905.98"
"Dedham","08/27/2013","0","2900.99","1474.74","4375.73"
"Deerfield","08/27/2013","0","3631.44","1437.67","5069.11"
"Dennis","08/27/2013","0","4982.48","921.15","5903.63"
"Dighton","08/27/2013","0","5990.32","2071.22","8061.54"
"Douglas","08/27/2013","0","7343.37","1150.07","8493.44"
"Dover","08/27/2013","0","7036.53","1614.49","8651.02"
"Dracut","08/27/2013","0","4199.78","3464.48","7664.26"
"Dudley","08/27/2013","0","3911.54","3937.67","7849.21"
"Dunstable","08/27/2013","0","4898.37","4415.24","9313.61"
"Duxbury","08/27/2013","0","2738.05","4897.20","7635.25"
"East.Bridgewater","08/27/2013","0","4569.31","2817.17","7386.48"
"East.Brookfield","08/27/2013","0","4329.98","717.40","5047.38"
"East.Longmeadow","08/27/2013","0","1303.76","469.87","1303.76"
"Eastham","08/27/2013","0","7846.68","921.15","8767.83"
"Easthampton","08/27/2013","0","3823.18","2071.22","5894.40"
"Easton","08/27/2013","0","12243.92","1150.07","13393.99"
"Edgartown","08/27/2013","0","11481.72","1614.49","13096.21"
"Egremont","08/27/2013","0","3786.49","3464.48","7250.97"
"Erving","08/27/2013","0","2524.90","3937.67","6462.57"
"Essex","08/27/2013","0","5289.26","4415.24","9704.50"
"Everett","08/27/2013","0","2622.74","4897.20","7519.94"
"Fairhaven","08/27/2013","0","5543.97","3581.71","9124.15"
"Fall River","08/27/2013","0","7567.23","2878.51","10445.74"
"Falmouth","08/27/2013","0","10539.97","469.87","11009.84"
"Fitchburg","08/27/2013","0","2839.14","2771.14","5610.28"
"Florida","08/27/2013","0","5215.87","2071.22","7287.09"
"Foxborough","08/27/2013","0","11328.05","1451.09","12779.14"
"Framingham","08/27/2013","0","7372.70","1614.49","8987.19"
"Franklin","08/27/2013","0","4582.02","3464.48","8046.50"
"Freetown","08/27/2013","0","2973.96","3937.67","6911.63"
"Gardner","08/27/2013","0","2956.44","4415.24","7371.68"
"Georgetown","08/27/2013","0","1526.89","4897.20","6424.09"
"Gill","08/27/2013","0","3268.35","2817.17","6085.52"
"Gloucester","08/27/2013","0","3701.85","717.40","4419.25"
"Goshen","08/27/2013","0","4354.02","469.87","4823.89"
"Gosnold","08/27/2013","0","4590.32","921.15","5511.47"
"Grafton","08/27/2013","0","5888.54","2071.22","7959.76"
"Granby","08/27/2013","0","7419.06","1150.07","8569.13"
"Granville","08/27/2013","0","7063.22","1614.49","8677.71"
"Great Barrington","08/27/2013","0","4003.71","3464.48","7468.19"
"Greenfield","08/27/2013","0","2619.10","3937.67","6556.77"
"Groton","08/27/2013","0","2819.49","4415.24","7234.73"
"Groveland","08/27/2013","0","1516.30","4897.20","6413.50"
"Hadley","08/27/2013","0","2898.47","2817.17","5619.28"
"Halifax","08/27/2013","0","3110.52","717.40","3725.56"
"Hamilton","08/27/2013","0","4296.93","469.87","4766.80"
"Hampden","08/27/2013","0","4328.85","1376.30","5705.15"
"Hancock","08/27/2013","0","4964.23","2827.58","7791.81"
"Hanover","08/27/2013","0","5130.91","3237.74","8368.65"
"Hanson","08/27/2013","0","4139.04","4184.13","8323.17"
"Hardwick","08/27/2013","0","3710.71","3695.66","7406.37"
"Harvard","08/27/2013","0","2128.63","4589.24","6701.84"
"Harwich","08/27/2013","0","2786.65","4415.24","7201.89"
"Hatfield","08/27/2013","0","1606.68","4897.20","6503.88"
"Haverhill","08/27/2013","0","3187.32","2817.17","6004.49"
"Hawley","08/27/2013","0","3565.64","717.40","4283.04"
"Heath","08/27/2013","0","4371.43","469.87","4841.30"
"Hingham","08/27/2013","0","4692.42","921.15","5613.57"
"Hinsdale","08/27/2013","0","5751.42","2071.22","7822.64"
"Holbrook","08/27/2013","0","7149.66","1150.07","8299.73"
"Holden","08/27/2013","0","6845.52","1614.49","8460.01"
"Holland","08/27/2013","0","4269.49","3464.48","7733.97"
"Holliston","08/27/2013","0","2819.32","3937.67","6756.99"
"Holyoke","08/27/2013","0","2819.61","4415.24","7234.85"
"Hopedale","08/27/2013","0","1400.29","4897.20","6297.49"
"Hopkinton","08/27/2013","0","3110.70","2817.17","5927.87"
"Hubbardston","08/27/2013","0","3568.60","717.40","4286.00"
"Hudson","08/27/2013","0","6511.90","469.87","6981.77"
"Hull","08/27/2013","0","6684.36","921.15","7605.51"
"Huntington","08/27/2013","0","3901.33","2071.22","5964.05"
